"issuekey","created","title","description","storypoint"
"CONFSERVER-52757","07/05/2017 09:32:12","Find/Replace function change heading format to paragraph format if any word found in the both heading and paragraph","While editing a page and use the ""Find/Replace"" function the heading format will be changed to paragraph format if the search term matches for one word of the heading and paragraph.    Steps to reproduce:  # Access Confluence using Internet Explorer 11 [^Find and Replace Bug.mp4]   # Create a new Page  # Give the Page a title (does not matter which title name)  # Paste two word in heading format: ""Example Test""  # Paste some words in next line in paragraph format which includes also a word of the heading: ""Text Example to show the Bug"". The page will be similar to below screenshot(:   !screenshot-1.png|thumbnail!   # Use the Find/Replace function and search for ""Example"" and click next to find the match.  # Click next to find the matching word in the text after the heading    h5. Expected Behavior  Heading format will remain the same    h5. Actual behavior  Internet Explorer 11: Heading format change to paragraph format after search term matches word in heading and paragraph  Chrome: Heading format will remain the same  Edge: Heading format will remain the same  ",3
"CONFSERVER-52763","07/05/2017 18:56:17","Users if mentioned receive emails with answers/comments on questions in a restricted space they don't have permissions to view","h3. Summary    Users if mentioned receive emails with answers/comments on questions in a restricted space they don't have permissions to view  h3. Steps to reproduce   # Ask a question in a restricted space and mention a user that doesn't have permissions to access this space   # Add a comment to the question and mention the user   # Answer the question and mention the user    h3. Expected result    The user should not receive emails with contents that he/she doesn't have permissions to view.  h3. Actual result    The user receives emails of those answers/comments. If he/she clicks on the links sent in the emails, the links are blocked. However, the contents are still available in the emails.",3
"CONFSERVER-52821","07/11/2017 16:02:00","Upgrade to Confluence 6.0.6+ is taking a long time for large instances","h3. Summary    Upgrading to Confluence 6.2.3 is taking a long time for large instances  h3. Steps to Reproduce   # Existing Confluence 6.0.5 and below   # You should have a large set of data (specifically in {{CONTENT}} and {{CONTENTPROPERTIES}} tables)   # Upgrade Confluence to 6.0.6 or above    h3. Expected Results    The upgrade should be done within reasonable time  h3. Actual Results    The upgrade takes a long time to finish because of the following upgrade task {{correctCsvAttachmentMimeTypeUpgradeTask}} which fixes the following bug --CONFSERVER-26926--.   This upgrade task is executing the following query  {code:sql}  UPDATE CONTENTPROPERTIES SET STRINGVAL = 'text/csv' where PROPERTYNAME = 'MEDIA_TYPE' AND CONTENTID in (SELECT CONTENTID FROM CONTENT WHERE CONTENTTYPE = 'ATTACHMENT' AND LOWERTITLE LIKE '%.csv');  {code}  (!) *Note: We have customers who took 15 hours for the upgrade to finish successfully. Others took more than 50 hours and did not finish.*  h3. Workaround  h4. Disabling correctCsvAttachmentMimeTypeUpgradeTask   # Stop Confluence   # Go to this directory {{<confluence-install>/confluence/lib}} and locate the file {{confluence-6.x.x.jar}}   # Take a backup of {{confluence-6.x.x.jar}}   # Open this jar file and locate the file {{upgradeSubsystemContext.xml}}   # Remove any occurrence of the following task {{correctCsvAttachmentMimeTypeUpgradeTask}}   # Save and make sure the jar file is updated   # Reattempt the upgrade    The upgrade now should skip that upgrade task.  h4. Manually apply the upgrade task    After the upgrade is completed successfully, we have to apply this task. What we are going to do is to split the query into 2 separate parts.  h5. Part 1 - Fetch Content ID    We first need to run the following query to get the list of all content ids that need to be updated  {code:java}  SELECT CONTENTID FROM CONTENT WHERE CONTENTTYPE = 'ATTACHMENT' AND LOWERTITLE LIKE '%.csv';  {code}  Save this into a text file and separate the content ids with a comma like this  {code:java}  id1, id2, id3...  {code}  h5. Part 2 - Update Content Properties  {code:java}  UPDATE CONTENTPROPERTIES SET STRINGVAL = 'text/csv' where PROPERTYNAME = 'MEDIA_TYPE' AND CONTENTID in (<list-of-ids-fetched-before>);  {code}  This should split the heavy work of LIKE and IN and make this update query faster since we have the list of IDs pre-fetched.    *Split the updates*    In case Part 2 is still taking a long time, some customers have also benefitted from splitting the UPDATE statement into individual updates instead of using the IN clause:  {code:java}  UPDATE CONTENTPROPERTIES SET STRINGVAL = 'text/csv' where PROPERTYNAME = 'MEDIA_TYPE' AND CONTENTID = <first-id-from-part-one>;  UPDATE CONTENTPROPERTIES SET STRINGVAL = 'text/csv' where PROPERTYNAME = 'MEDIA_TYPE' AND CONTENTID = <second-id-from-part-one>;  ...  UPDATE CONTENTPROPERTIES SET STRINGVAL = 'text/csv' where PROPERTYNAME = 'MEDIA_TYPE' AND CONTENTID = <last-id-from-part-one>;{code}   ",2
"CONFSERVER-52985","07/20/2017 00:48:38","For some instance type (ex I2.xlarge), Confluence could not download and install properly because the failure when mounting to ephemeral0","When manual mount to ephemeral0 for [some instance type|http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/InstanceStorage.html] does not require, a common script (this script is using by all products) fails. For Confluence, we do not use that temporary storage so we could skip that mounting but for other products it will be a problem. ",5
"CONFSERVER-52990","07/26/2017 03:55:57","Cloud to Server export users can't log in","{panel:title=Atlassian Update|borderStyle=solid|borderColor=#3c78b5|titleBGColor=#3c78b5|bgColor=#e7f4fa}  The fix shipped in 6.5.1 added [Restore Passwords To Recover Admin User Rights|https://confluence.atlassian.com/doc/restore-passwords-to-recover-admin-user-rights-158390.html].  This method can be used to recover an administrator account in cases like this and other cases. The documentation [Migrate from Confluence Cloud to Server|https://confluence.atlassian.com/doc/migrate-from-confluence-cloud-to-server-298979321.html] has also been updated.  {panel}  h2. Summary    Backup taken from Cloud doesn't allow users to login after import in Server.    Credentials *sysadmin* username/password as mentioned on [Migrate from Confluence Cloud to Server - Atlassian Documentation|https://confluence.atlassian.com/doc/migrate-from-confluence-cloud-to-server-298979321.html] don't work.  h2. Environment   * Confluence Cloud    h2. Steps to Reproduce   # Create a Confluence Cloud export   # Install latest Confluence Server   # On the set up page, use the Cloud XML export to import a full site   # Log in as *sysadmin*/*sysadmin*    h2. Expected Results    *sysadmin* user is able to login using password *sysadmin*  h2. Actual Results    *sysadmin* user is not able to login.  h2. Notes    The export doesn't contain the passwords for any of the users.    The *sysadmin* account is not fully created. There is no entry for *sysadmin* in {{cwd_user}} table and no {{cwd_membership}} table entries, but there is a *sysadmin* entry in the {{user_mapping}} table.  h2. Workaround    See   * [Restoring Passwords To Recover Admin User Rights|https://confluence.atlassian.com/doc/restore-passwords-to-recover-admin-user-rights-158390.html]    To add an *admin* user to the database with password *admin*   # Shutdown Confluence   # Run this SQL insert to create the *admin* user with password *admin*  {code:sql}  insert into cwd_user(id, user_name, lower_user_name, active, created_date, updated_date, first_name, lower_first_name, last_name, lower_last_name, display_name, lower_display_name, email_address, lower_email_address, directory_id, credential) values (1212121, 'admin', 'admin', 'T', '2009-11-26 17:42:08', '2017-11-26 17:42:08', 'System', 'system', 'Administrator', 'administrator', 'System Administrator', 'system administrator', 'admin@example.com', 'admin@example.com', (select id from cwd_directory where directory_name='Confluence Internal Directory'), 'x61Ey612Kl2gpFL56FT9weDnpSo4AV8j8+qx2AuTHdRyY036xxzTTrw10Wq3+4qQyB+XURPWx1ONxp3Y3pB37A==');  insert into user_mapping values ('2c9681954172cf560000000000000001', 'admin', 'admin');  {code}     # Add the *admin* user to the *confluence-users* and *confluence-administrators* groups  {code:sql}  insert into cwd_membership (id, parent_id, child_user_id) values (888888, (select id from cwd_group where group_name='confluence-users' and directory_id=(select id from cwd_directory where directory_name='Confluence Internal Directory')), 1212121);  insert into cwd_membership (id, parent_id, child_user_id) values (999999, (select id from cwd_group where group_name='confluence-administrators' and directory_id=(select id from cwd_directory where directory_name='Confluence Internal Directory')), 1212121);  {code}     # Restart Confluence   # Log in as user *admin* with password *admin*",5
"CONFSERVER-52991","07/26/2017 04:23:03","Synchrony could not start on some AWS regions (e.g. Ohio)","When attempting to deploy Confluence to some AWS regions Synchrony will not start properly because of AWS API using the wrong endpoint. The effected regions are:   * US East (Ohio) - us-east-2   * EU (London) - eu-west-2 _- See Note 1_   * Asia Pacific (Mumbai) - ap-south-1 _- See Note 1_   * Asia Pacific (Seoul) - ap-northeast-2 _- See Note 1_   * Canada (Central) - ca-central-1 _- See Note 1_    Note 1: presently does not support EFS which is required to deploy on AWS using the Atlassian CloudFormation template  h3. Workaround    a. Use a different region to deploy Confluence    or    b. Do not deploy Synchrony and disable Collaborative Editing in Confluence",3
"CONFSERVER-53001","07/26/2017 15:54:04","Pressing menu key causes the editor to jump to the top","Steps to replicate :  # Login to Confluence  # Copy the text generated from the following page to a Confluence page to the point where you would need to scroll :  http://www.lipsum.com/feed/html  # After adding the text, please scroll to the bottom of the editor  # Click on the menu key, you can find the picture of the menu key in case you have trouble finding it :  !key.png|thumbnail!    Current behavior : the cursor jump to the top of editor  Expected behavior :  the cursor should not jump to the top of the editor and should open normal internet browser context menu (like you would have pressed a right click in a web page).  ",3
"CONFSERVER-53002","07/26/2017 16:05:24","Using ""space"" as a context path will break some UI images in Confluence.","h3. Summary    When configuring context for Confluence application if word ""space"" is used, some images in UI will be missing.  h3. Steps to Reproduce   # Edit server.xml and add context path to be ""/space"", ""/space"", ""/spac"", ""/sp""   # Start Confluence    h3. Expected Results    No changes in UI, all icons should be visible.  h3. Actual Results    Icons are missing as per image.    !missing images.png!  h3. Notes    Issue was not present in Confluence 5.7. As it looks like some other contexts that start with /sp will also have the same issue.  h3. Workaround    Change context path to something different (eg. /confluence).",3
"CONFSERVER-53013","07/27/2017 07:06:15","Calling ImportExportManager.doImport with a space export without setting the space key rebuilds the entire ancestor table","Code to reproduce:    {code:java}  DefaultImportContext ctx = new DefaultImportContext(spaceExportUrl, Confluence.getConfluenceUser());  ctx.setPostProcessor(createImportContextPostProcessor(new Date()));  Confluence.getImportExportManager().doImport(ctx);  {code}    The Confluence code that causes the issue is in com.atlassian.confluence.pages.ancestors.RebuildAncestorsPostImportTask#rebuildPageAncestors",3
"CONFSERVER-53040","07/27/2017 20:47:55","Team Calendars throws exception when get external calendar data and run on Confluence CDC","The current implementation of CacheLoader in TC returns Object as empty value. It only works on memory cache and it does not work on Hazelcast because Object does not implement Serializable",3
"CONFSERVER-53055","07/31/2017 01:49:57","Rebuild of the CONFANCESTORS table does not write to the database in batches","The process to [rebuild the CONFANCESTORS table|https://confluence.atlassian.com/doc/rebuilding-the-ancestor-table-153948.html] operates in batches, but it does not write those batches to the database as it progresses. It writes them all at once at the end of the job.    This, when combined with slowness (eg caused by CONFSERVER-53054) can cause the process to be interrupted by a restart etc, which leaves the table completely empty, and no inherited permissions are applied.    NB: Even after logging {{Ancestors persisted to database in 507875 ms}}, the table is still at 0.",5
"CONFSERVER-53081","08/02/2017 05:38:38","Activity Stream gadget throws ""The resource rest/webResources/1.0/resources, cannot be found."" error","h2. *How to reproduce this problem*    Have Confluence 6.2.3 + JIRA 7.3.8 installed and configured with application links:   # Create a dashboard in JIRA   # Click Add Gadget, then Manage gadgets to add the Activity Stream Gadget with the gadget URL served from confluence   # Add the *Activity Stream Gadget* to a JIRA dashboard, and observe the error message about resource cannot be found.    The issue could be reproduced by adding the Activity Stream gadget into a page in confluence.  h2. *Diagnosis*    Within *Jira*:   # Navigate to *Jira Administration* » *System* » *Logging and profiling*   ** Enable *HTTP Access logging*    Within *Confluence*:   # Add the *Activity Stream Gadget* to a JIRA dashboard, and observe the error message about resource cannot be found.    On *Jira side*:   # Open up {{$JIRA_HOME/log/atlassian-jira-http-access.log}}   # Search for *{{rest/webResources/1.0/resources}}*  {code:java|title=atlassian-jira-http-access.log}  127.0.0.1 i843x1060x1 admin [02/Nov/2017:14:03:22 +1100] ""POST http://localhost:8080/jira/jira/rest/webResources/1.0/resources HTTP/1.1"" - - - ""http://localhost:8751/jira/plugins/servlet/gadgets/ifr?container=atlassian&mi...  127.0.0.1 o843x1060x1 admin [02/Nov/2017:14:03:22 +1100] ""POST http://localhost:8080/jira/jira/rest/webResources/1.0/resources HTTP/1.1"" 404 0 0.0010 ""http://localhost:8751/jira/plugins/servlet/gadgets/ifr?container=atlas...  {code}   # You can see that the URL requested into Jira by confluence has the Jira web context ""*/jira*"" incorrectly added twice resulting in a *HTTP 404 Not Found Error*    h2. *Cause*    Confluence is incorrectly doubling up the Jira web context path when hitting the Jira *{{rest/webResources/1.0/resources}}* REST call.    h2. *Workaround*    Some people are able to work around the issue by creating a redirect rule as follows:    Pattern: \bconfluence/(\bconfluence.*)   Rewrite URL: http://localhost:8090/\{R:1}    Essentially chopping off the second /confluence.  NOTE: You must move this rule above the rewrite rule that sends normal traffic to confluence.    The same for double jira.",3
"CONFSERVER-53188","08/13/2017 04:10:51","Some Team Calendar notifications aren't set with a date parse error","h3. Summary  Team Calendar notifications aren't sent due to a date parse error.    In {{atlassian-confluence.log}} this error is thrown, there is no stack trace, just this  {code:title=atlassian-confluence.log}  2017-08-13 13:04:37,468 WARN [http-nio-8090-exec-4] [extra.calendar3.util.TimeZoneUtil] tryParseDateTimeStringForEventEdit Unable to parse date    -- referer: http://confluence.mycompany.com:8090/calendar/mycalendar.action | url: /rest/calendar-services/1.0/calendar/events.json | traceId: cf06ed098f41e2a7 | userName: userXYZ  {code}    h3. Environment  * Team Calendar 5.3.19  * SMTP configured    h3. Steps to Reproduce  # Log in as *usera*  # Create an all day event, not repeating  # Add *usera* as first invitee (with email address usera@mycompany.com)  # Add *userb* as second invitee (with email address userb@mycompany.com)  # Click *Ok*    h3. Expected Results  All added users get an email notifying of the event    h3. Actual Results  The below exception is thrown in the {{atlassian-confluence.log}} file:  {noformat}  2017-08-13 13:04:37,468 WARN [http-nio-8090-exec-4] [extra.calendar3.util.TimeZoneUtil] tryParseDateTimeStringForEventEdit Unable to parse date    -- referer: http://confluence.mycompany.com:8090/calendar/mycalendar.action | url: /rest/calendar-services/1.0/calendar/events.json | traceId: cf06ed098f41e2a7 | userName: userXYZ  {noformat}  The user mentioned in the log does not receive the email, the other users do.    h3. Notes  This seems to be only affecting some users. On testing with 2 users exactly the same, one receives the email and the other doesn't. This is reliable. The error is from this exception  {code:language=java|title=team-calendars/src/main/java/com/atlassian/confluence/extra/calendar3/util/TimeZoneUtil.java}          catch (Exception iae)          {              LOG.warn(""Unable to parse date "" + date + (StringUtils.isNotBlank(time) ? "" time "" + time : """"));              LOG.debug(""Exception when parsing date:"", iae);              return null;          }  {code}  Based on the error we can see, the date is blank.    Code was introduced with  * [TEAMCAL-3764 - refactoring update event logic in CalendarRestResouce to make it more maintianable|https://jira.atlassian.com/browse/TEAMCAL-3764]    However, the bug is likely elsewhere as this code is using date that is sent to it.    h3.Workaround  Add all other users and save the event. Have another user add yourself to the event.",3
"CONFSERVER-53203","08/15/2017 10:35:42","Logs flooded excessively with ""Hazelcast instance is not active!"" once Hazelcast has shut down","h2. Problem description  In a Data Center configuration, if Hazelcast is shut down on a node (e.g. in a cluster panic) the logs are quickly flooded with stacktraces like the below:  {code}  2017-04-13 08:41:55,001 ERROR [scheduler_Worker-8] [org.quartz.core.ErrorLogger] schedulerError Unable to notify JobListener(s) of Job to be executed: (Job will NOT be executed!). trigger= DEFAULT.IndexQueueFlusher job= DEFAULT.IndexQueueFlusher  org.quartz.SchedulerException: JobListener 'ScheduledJobListener' threw exception: Problem retrieving a value from cache com.atlassian.bandana.BandanaPersister [See nested exception: com.atlassian.cache.CacheException: Problem retrieving a value from cache com.atlassian.bandana.BandanaPersister]          at org.quartz.core.QuartzScheduler.notifyJobListenersToBeExecuted(QuartzScheduler.java:1951)          at org.quartz.core.JobRunShell.notifyListenersBeginning(JobRunShell.java:364)          at org.quartz.core.JobRunShell.run(JobRunShell.java:190)          at com.atlassian.confluence.schedule.quartz.ConfluenceQuartzThreadPool.lambda$runInThread$0(ConfluenceQuartzThreadPool.java:16)          at org.quartz.simpl.SimpleThreadPool$WorkerThread.run(SimpleThreadPool.java:549)  Caused by: com.atlassian.cache.CacheException: Problem retrieving a value from cache com.atlassian.bandana.BandanaPersister          at com.atlassian.cache.hazelcast.HazelcastCache.getOrLoad(HazelcastCache.java:268)          at com.atlassian.cache.hazelcast.HazelcastCache.get(HazelcastCache.java:97)          at com.atlassian.confluence.cache.DefaultConfluenceCache.get(DefaultConfluenceCache.java:46)          at com.atlassian.confluence.cache.ConfluenceMonitoringCache.get(ConfluenceMonitoringCache.java:44)          at com.atlassian.confluence.setup.bandana.ConfluenceCachingBandanaPersister.retrieve(ConfluenceCachingBandanaPersister.java:52)          at com.atlassian.bandana.DefaultBandanaManager.getValue(DefaultBandanaManager.java:32)          at com.atlassian.bandana.DefaultBandanaManager.getValue(DefaultBandanaManager.java:24)          at com.atlassian.confluence.schedule.persistence.dao.ClusterSafeScheduledJobDao.getScheduledJobConfiguration(ClusterSafeScheduledJobDao.java:90)          at com.atlassian.confluence.schedule.managers.DefaultScheduledJobStatusManager.getScheduledJobStatus(DefaultScheduledJobStatusManager.java:44)          at com.atlassian.confluence.schedule.listeners.ScheduledJobsListener.lambda$executeWithJobAndJobStatus$2(ScheduledJobsListener.java:107)          at com.atlassian.confluence.schedule.listeners.ScheduledJobsListener$1.doInTransactionWithoutResult(ScheduledJobsListener.java:131)          at org.springframework.transaction.support.TransactionCallbackWithoutResult.doInTransaction(TransactionCallbackWithoutResult.java:33)          at org.springframework.transaction.support.TransactionTemplate.execute(TransactionTemplate.java:128)          at com.atlassian.confluence.schedule.listeners.ScheduledJobsListener.executeInTransaction(ScheduledJobsListener.java:128)          at com.atlassian.confluence.schedule.listeners.ScheduledJobsListener.executeWithJobAndJobStatus(ScheduledJobsListener.java:102)          at com.atlassian.confluence.schedule.listeners.ScheduledJobsListener.jobToBeExecuted(ScheduledJobsListener.java:59)          at org.quartz.core.QuartzScheduler.notifyJobListenersToBeExecuted(QuartzScheduler.java:1949)          ... 4 more  Caused by: com.hazelcast.core.HazelcastInstanceNotActiveException: Hazelcast instance is not active!          at com.hazelcast.spi.AbstractDistributedObject.getService(AbstractDistributedObject.java:93)          at com.hazelcast.map.impl.proxy.MapProxySupport.toData(MapProxySupport.java:1046)          at com.hazelcast.map.impl.proxy.MapProxyImpl.get(MapProxyImpl.java:83)          at com.atlassian.cache.hazelcast.HazelcastCache.getOrLoad(HazelcastCache.java:244)          ... 20 more  {code}    These stacktraces are recorded at the rate of tens/hundreds of times per minute and can quickly fill up the default log configuration of ~120 MB of atlassian-confluence.log files with nothing but these entries. The logs can roll in a matter of minutes.    The reason this is a problem is that it can cause the root cause of the node shutting down (e.g. the cluster panic event) to be rolled off the logs way before administrators have a chance to react/intervene to recover the node or manually pull the logs before rolling off. In other words, this flood of logging can hamper efforts for root cause analysis for large clients.    Ideally, we can log this type of stacktrace *once* and minimize the verbosity future entries of a similar type instead of repeatedly logging the stacktrace.    h2. Workaround  The current workaround is to extend the default logging so that more logs are kept in archive, in order to give administrators a greater window to capture the relevant logs. This can be done my modifying the following two parameters in <confluence_install>/confluence/WEB-INF/classes/log4j.properties, which influences size of log files and number of logs kept in archive, respectively:  {code}  log4j.appender.confluencelog.MaxFileSize=20480KB  log4j.appender.confluencelog.MaxBackupIndex=5  {code}    Note however that increasing the logs kept will impact the disk footprint and size of Support Zips generated.",3
"CONFSERVER-53278","08/22/2017 14:29:39","Linked Jira issue details are not loading on Confluence tasks lists.","h3. Summary    When you have more than 15 tasks with JIM(JIRA Issue Macro), the Confluence task list can't get the JIRA details.     h3. Environment  * Confluence 6.2.3  * JIRA 7.3.7    h3. Steps to Reproduce  # Go to JIRA.  # Create a new JIRA ticket for this test(it must be a ticket that was never inserted in Confluence).  # Go to Confluence.  # Create a new page and insert a task(for the admin user and with a JIM with the new ticket).  #* Copy and paste the task, it must have more than 15 or 20 to reproduce the issue.  # In Confluence, click on the profile of the user and select ""Task"" menu.    h3. Expected Results  All the JIM details will be rendered.    h3.Notes  - Rebuilding the indexing of the content won't resolve.  - Flushing the cache won't resolve.    h3. Actual Results   !JIM.png|thumbnail!   h3.Workaround  Restart Confluence.  ",3
"CONFSERVER-53404","08/31/2017 08:25:06","Relation timestamp is incorrectly updated on the old version of a page when it is published","h2. Steps to reproduce   * Create a page and publish it.   * Observe the time on the collaborator relations on the page.   * Update the page and publish it.   * Check the time on the collaborator relationships on the old version of the page. It shows the current time instead of the original time.    h2. Explanation and actual behaviour    Because of the way versioning works in Confluence, during a page publish we:   * Create a copy of the latest published version of the page   * Create the collaborator relationships on the new page object which has the old published version of the page   * Update the current version of the page in place   * Update the collaborator relationships for the current version    If you publish a new version of an already published page, the relations created on the old version of the page have the current time instead of the times on the original collaborator relationships. This is a bug.  h2. Expected behaviour    The time of the collaborator relationship on the previous version of the page does not change.  h2. Workarounds    No workaround exists.     ",2
"CONFSERVER-53381","08/31/2017 19:42:02","Frequent deadlocks on the scheduler_run_details table can cause an outage","{panel:title=Resolution|borderStyle=solid|borderColor=#3C78B5|titleBGColor=#3C78B5|bgColor=#E7F4FA}  A [Scheduled Job|https://confluence.atlassian.com/doc/scheduled-jobs-96567525.html] called 'Purge Old Job Run Details' has been introduced to purge scheduled job history    {panel}    h2. Summary    Frequent deadlocks on the scheduler_run_details table can cause an outage.    The scheduler_run_details table holds the job execution history for both clustered and non-clustered jobs. When a deadlock occurs on this table it prevents the job history from being updated and eventually leads to an outage.  h2. Environment   * Confluence Data Center   * Confluence server Standalone   * Microsoft SQL Server   ** Transaction isolation level [READ_COMMITTED_SNAPSHOT|https://confluence.atlassian.com/doc/database-setup-for-sql-server-9258.html]   ** [Collation|https://confluence.atlassian.com/confkb/how-to-fix-the-collation-of-a-microsoft-sql-server-confluence-database-687216725.html] has been verified correct   * MySQL database   * PostgreSQL database   * Large number of records in the scheduler_run_details table    h2. Symptoms  h4. Application logs  {code:java}  ERROR [Caesium-1-2] [scheduler.caesium.impl.SchedulerQueueWorker] executeJob Unhandled exception thrown by job QueuedJob[jobId=LocalTaskQueueFlushJob,deadline=1502117974606]  org.springframework.dao.DeadlockLoserDataAccessException: PreparedStatementCallback; SQL [DELETE FROM scheduler_run_details WHERE job_id = ? AND start_time < ?]; Transaction (Process ID 691) was deadlocked on lock resources with another process and has been chosen as the deadlock victim. Rerun the transaction.; nested exception is java.sql.SQLException: Transaction (Process ID 691) was deadlocked on lock resources with another process and has been chosen as the deadlock victim. Rerun the transaction.  {code}  {code:java}  WARN [Gemini Blueprint context shutdown thread1] [impl.schedule.caesium.SchedulerClusteredJobDaoProxyWrapper] delete Could not delete clustered job 'synchronyStatusCheck'  org.springframework.transaction.CannotCreateTransactionException: Could not open Hibernate Session for transaction; nested exception is java.lang.NullPointerException  ...  Caused by: java.lang.NullPointerException  {code}  (i) The job name and ID will vary, as this can happen to any non-clustered job in the Confluence cluster.  h4. DB logs    The DB error logs will look similar to what you see here:  {code:java}  spid29s     deadlock-list  spid29s      deadlock victim=process366e253848  ...  spid29s        process id=process366e253848 taskpriority=0 logused=1156 waitresource=KEY: 8:72057594177191936 (f0b68475683a) waittime=248 ownerId=119979139 transactionname=implicit_transaction lasttranstarted=2017-08-20T19:40:00.013 XDES=0x34cf387240 lockMode=U schedulerid=7 kpid=1004 status=suspended spid=772 sbid=0 ecid=0 priority=0 trancount=2 lastbatchstarted=2017-08-20T19:40:00.007 lastbatchcompleted=2017-08-20T19:40:00.007 lastattention=1900-01-01T00:00:00.007 clientapp=jTDS hostname=R0091KP0C hostpid=123 loginname=jirm70m isolationlevel=read committed (2) xactid=119979139 currentdb=8 lockTimeout=4294967295 clientoption1=671088672 clientoption2=128058  ...  spid29s     (@P0 nvarchar(4000),@P1 datetime)DELETE FROM scheduler_run_details WHERE job_id =  @P0  AND start_time <  @P1       ...  {code}  Confirm if there is table scanning by running an execution plan against the delete queries - see [Displaying Graphical Execution Plans (SQL Server Management Studio)|https://technet.microsoft.com/en-us/library/ms178071(v=sql.105).aspx] from MS documentation for details of how this can be done in your environment.  h2. Details of the problem    It is possible that multiple nodes are updating the table concurrently, because the table is not for clustered job.    The current implementation of SchedulerRunDetailsDao increases contention as it does purge (delete outdated job details) every time when a new record is added to the table:  {code:java}      @Override      public void addRunDetails(JobId jobId, RunDetails runDetails) {          purgeOldHistory();          purgeJobHistory(jobId, runDetails.getRunOutcome() == RunOutcome.SUCCESS);            SchedulerRunDetails record = SchedulerRunDetails.fromRunDetails(jobId, runDetails);          save(record);      }  {code}  {code:java}     private void purgeJobHistory(JobId jobId, boolean success) {          Date threshold = new Date(System.currentTimeMillis() - PURGE_JOB_OFFSET_MILLIS);          if (success) {              // The current write is a SUCCESS, purge everything older than threshold.              JdbcTemplate jdbc = DataAccessUtils.getJdbcTemplate(getSession());              jdbc.update(                      ""DELETE FROM scheduler_run_details WHERE job_id = ? AND start_time < ?"",                      new Object[]{jobId.toString(), threshold}              );          } else {              JdbcTemplate jdbc = DataAccessUtils.getJdbcTemplate(getSession());              String successOutcome = String.valueOf(SchedulerRunDetails.runOutcomeToChar(RunOutcome.SUCCESS));              jdbc.update(                      ""DELETE FROM scheduler_run_details WHERE job_id = ? AND start_time < ? AND outcome <> ?"",                      new Object[]{jobId.toString(), threshold, successOutcome}              );          }      }  {code}  Normally, the database should be able to handle these kind of concurrent transactions (as we are deleting things rather than updating the same record). However, it is not handled perfectly by MS SQL Server or MySQL. The situation is escalated and one transaction is chosen to be rolled back as a deadlock victim. This may lead to other symptoms.    These are two queries frequently being deadlocked:  {code:java}  DELETE FROM scheduler_run_details WHERE job_id =  @P0  AND start_time <  @P1  DELETE FROM scheduler_run_details WHERE job_id =  @P0  AND start_time <  @P1  AND outcome <>  @P2  {code}  The lack of the indexes is very likely to cause a full table scan during the execution of the delete statements. Adding the indexes in the workaround should significantly reduce the chance of deadlocks.    And another thing is, the design of addRunDetails is not optimal. The purge should be implemented as a cluster wide job rather than part of the add logic. It would eliminate contention completely. Or at least it should be made less frequent (on a daily basis, for example).  h2. Workaround  h4. Option 1    Add the following 2 composite indexes to the SCHEDULER_RUN_DETAILS table, based on the predicates of the two delete statements.  {code:java}  CREATE NONCLUSTERED INDEX IX_scheduler_run_details_jobib_starttime ON confluence.scheduler_run_details (job_id, start_time);    CREATE NONCLUSTERED INDEX IX_scheduler_run_details_jobib_starttime_outcome ON confluence.scheduler_run_details (job_id, start_time, outcome);    {code}  h4. Option 2    After performing the above, deadlocks are still possible if the size of the table is very large (i.e. over 100k rows) due to the frequency of the purge request.    You can try deleting entries in the scheduler_run_details older than 1 day. The SQL query to do this would be something like below, replacing the date with one day ago:  {code:sql}  DELETE FROM scheduler_run_details WHERE start_time < ?  {code}  (!) *Important:* You should not run this in production without first testing in your staging environment. You should also take a database backup or dump prior to running this in production. If anything does not work as expected, you can then restore from the backup.    h4. Option 3    You may also try to apply one of the below DB changes:   # Disable lock escalation for the table scheduler_run_details   # Disable page lock for the table scheduler_run_details    The final option would prevent the possibility of a deadlock caused by concurrent purges. Since the purged jobs are obsolete, this shouldn't be a problem. See also the below articles for more details on this:   * [http://www.sqlpassion.at/archive/2016/10/31/disabling-row-and-page-level-locks-in-sql-server/]   * [https://stackoverflow.com/questions/15073547/avoid-deadlock-for-concurrent-delete]    (i) Your DBA may have some experience in these options too.",5
"CONFSERVER-53407","09/04/2017 01:58:33","Items in the dashboard recently worked on sometimes move around","Items in the recently worked on section of the dashboard sometimes move around. This is caused by the last modified date for the user sometimes being newer than the last contributed date. Currently the last contributed date is always used when present. We should use the newer date instead.",1
"CONFSERVER-53408","09/04/2017 02:00:20","Infinite scrolling sometimes does not work on the dashboard","Currently the dashboard fetches 20 pages at a time and if less than 20 results are returned, it does not attempt to fetch more pages. However the backend can sometimes return fewer results. We should make this more robust by always fetching more pages until an empty page is returned.",2
