"issuekey","created","title","description","storypoint"
"ALOY-1221","08/26/2014 13:52:27","Support Widgets and Require in ListItem Templates","Currently, it is not possible to use <Widget> or <Require> within a ItemTemplate like this:    {code:xml}  <Alloy>      <ListView id=""listview"" onItemclick=""onItemClick"">          <Templates>                <ItemTemplate name=""default"" class=""row"">                    <View class=""titles"">                      <Label bindId=""title"" class=""title"" />                      <Label bindId=""subtitle"" class=""subtitle"" />                  </View>                    <!-- This won't work -->                  <Require src=""remoteImage"" bindId=""image"" class=""thumb"" />                    <View class=""rating"">                      <!-- This won't work -->                      <Widget bindId=""rating"" id=""rating"" src=""starrating"" max=""5"" />                            <Label bindId=""ratingLbl"" class=""ratingLbl"" />                  </View>                </ItemTemplate>          </Templates>                        <ListSection                dataCollection=""events""               dataTransform=""doTransform"">                <ListItem template=""default""                   title:text=""{title}""                  subtitle:text=""{subtitle}""                  image:image=""{image}""                  rating:initialRating=""{stars}""                  ratingLbl:text=""{rating}""                  />             </ListSection>            </ListView>  </Alloy>  {code}    Alloy Compiler fails with error:    {code}  [ERROR] :  : Cannot read property 'symbol' of undefined  [ERROR] :  Alloy compiler failed  {code}    as described in https://jira.appcelerator.org/browse/ALOY-611",0
"ALOY-1121","08/26/2014 15:11:11","Update extract-i18n command to extract strings from XML files in addition to TSS","Community PR https://github.com/appcelerator/alloy/pull/527    Ticket is to test, confirm functionality and applicability.",3
"ALOY-1122","08/27/2014 22:11:17","Consistent naming for platform-specific folders","There is a discrepancy in the naming of the folder for iOS-specific resources in the Alloy file structure.    For assets and libs, the folder is called ""iphone"".    For controllers, views, and styles, the folder is called ""ios"".    I think we should have one consistent folder name for Alloy.",3
"ALOY-1123","08/29/2014 18:41:59","When a new project is created in Appcelerator Studio app.tss should be created","When a new project is created in Appcelerator Studio app.tss should be created since it is not.    This is similar to the alloy.js file which is included as an empty file with instructions as to what would go inside    app.tss holds global styles",2
"ALOY-1125","09/02/2014 18:30:42","Alloy: Button - Click event doesn't trigger","Click event doesn't trigger correctly. After few (~3) clicks the event is not triggered at all. Button basically behave as it was without any event listener.    Please look at it ASAP.    index.js (only)  {code:javascript}  var win = Ti.UI.createWindow();    var table = Ti.UI.createTableView();    var row = Ti.UI.createTableViewRow({   selectionStyle: Ti.UI.iPhone.TableViewCellSelectionStyle.NONE  });    var button = Ti.UI.createButton({   title: ""Press!"",   width: 50, height: 50,   backgroundColor: ""red"",   right: 25  });    var section = Ti.UI.createTableViewSection({   rows: [row]  });    button.addEventListener(""click"", function(e) {   console.log(e);  });    row.add(button);  table.setData([section]);    win.add(table);  win.open();  {code}",8
"ALOY-1124","09/02/2014 22:33:14","When using view-model binding, whitespace outside curly braces for ImageViews crashes the app","h5. Problem description  When using view-model binding, putting a whitespace outside curly braces, in the quotes, when using ImageViews, crashes the app    h5. Steps to reproduce  1. Grab the sample code for https://jira.appcelerator.org/browse/ALOY-716 : https://github.com/appcelerator/alloy/tree/master/test/apps/testing/ALOY-716  2. Run on iOS  Result: app crashes with following error:  {code}  [ERROR] :  invalid image type. expected TiBlob, String, TiFile, was: __NSCFString -[TiUIImageView setImage_:] (TiUIImageView.m:685)  [ERROR] :  -[__NSCFString absoluteString]: unrecognized selector sent to instance 0x146a7ae0  [ERROR] :  The application has crashed with an uncaught exception 'NSInvalidArgumentException'.  [ERROR] :  Reason:  [ERROR] :  -[__NSCFString absoluteString]: unrecognized selector sent to instance 0x146a7ae0  [ERROR] :  Stack trace:  [ERROR] :    [ERROR] :  0   CoreFoundation                      0x2d6eaecb <redacted> + 130  [ERROR] :  1   libobjc.A.dylib                     0x37e85ce7 objc_exception_throw + 38  [ERROR] :  2   CoreFoundation                      0x2d6ee7f7 <redacted> + 202  [ERROR] :  3   CoreFoundation                      0x2d6ed0f7 <redacted> + 706  [ERROR] :  4   CoreFoundation                      0x2d63c058 _CF_forwarding_prep_0 + 24  [ERROR] :  5   Harness                             0x00176395 Harness + 574357  [ERROR] :  6   Harness                             0x00177aad Harness + 580269  [ERROR] :  7   Harness                             0x0017daa5 Harness + 604837  [ERROR] :  8   Harness                             0x0017df43 Harness + 606019  [ERROR] :  9   Harness                             0x0014607f Harness + 376959  [ERROR] :  10  Harness                             0x001237f1 Harness + 235505  [ERROR] :  11  Harness                             0x00121939 Harness + 227641  [ERROR] :  12  Harness                             0x001b8d65 Harness + 847205  [ERROR] :  13  Harness                             0x001ba235 Harness + 852533  [ERROR] :  14  CoreFoundation                      0x2d62f38f <redacted> + 90  [ERROR] :  15  CoreFoundation                      0x2d62f2c1 <redacted> + 232  [ERROR] :  16  Harness                             0x001b9d85 Harness + 851333  [ERROR] :  17  Harness                             0x001ba741 Harness + 853825  [ERROR] :  18  Harness                             0x00166af5 Harness + 510709  [ERROR] :  19  UIKit                               0x3004f179 <redacted> + 408  [ERROR] :  20  UIKit                               0x2fff63db <redacted> + 1802  [ERROR] :  21  UIKit                               0x2fff5c31 <redacted> + 184  [ERROR] :  22  UIKit                               0x2ff1c2e5 <redacted> + 380  [ERROR] :  23  QuartzCore                          0x2fb9831b <redacted> + 142  [ERROR] :  24  QuartzCore                          0x2fb93b3f <redacted> + 350  [ERROR] :  25  QuartzCore                          0x2fb939d1 <redacted> + 16  [ERROR] :  26  QuartzCore                          0x2fb933e5 <redacted> + 228  [ERROR] :  27  QuartzCore                          0x2fb931f7 <redacted> + 314  [ERROR] :  28  QuartzCore                          0x2fb8cf1d <redacted> + 56  [ERROR] :  29  CoreFoundation                      0x2d6b5ff9 <redacted> + 20  [ERROR] :  30  CoreFoundation                      0x2d6b3987 <redacted> + 286  [ERROR] :  31  CoreFoundation                      0x2d6b3cd3 <redacted> + 738  [ERROR] :  32  CoreFoundation                      0x2d61e729 CFRunLoopRunSpecific + 524  [ERROR] :  33  CoreFoundation                      0x2d61e50b CFRunLoopRunInMode + 106  [ERROR] :  34  GraphicsServices                    0x3258d6d3 GSEventRunModal + 138  [ERROR] :  35  UIKit                               0x2ff7f871 UIApplicationMain + 1136  [ERROR] :  36  Harness                             0x000eef87 Harness + 20359  [ERROR] :  37  libdyld.dylib                       0x38383ab7 <redacted> + 2  [ERROR] :  *** Terminating app due to uncaught exception 'NSInvalidArgumentException', reason: '-[__NSCFString absoluteString]: unrecognized selector sent to instance 0x146a7ae0'  [ERROR] :  *** First throw call stack:  [ERROR] :  (0x2d6eaecb 0x37e85ce7 0x2d6ee7f7 0x2d6ed0f7 0x2d63c058 0x176395 0x177aad 0x17daa5 0x17df43 0x14607f 0x1237f1 0x121939 0x1b8d65 0x1ba235 0x2d62f38f 0x2d62f2c1 0x1b9d85 0x1ba741 0x166af5 0x3004f179 0x2fff63db 0x2fff5c31 0x2ff1c2e5 0x2fb9831b 0x2fb93b3f 0x2fb939d1 0x2fb933e5 0x2fb931f7 0x2fb8cf1d 0x2d6b5ff9 0x2d6b3987 0x2d6b3cd3 0x2d61e729 0x2d61e50b 0x3258d6d3 0x2ff7f871 0xeef87 0x38383ab7)  -- End application log -------------------------------------------------------    {code}    3. Edit index.xml and remove the space outside the curly braces for the ImageView object, changing into something like this:  {code}  <TableViewRow class=""row"">               <Label class=""title"" text="" { title }""/>               <Label class=""subtitle"" text="" { subtitle}""/>               <ImageView class=""image"" image=""{ image }""/>        </TableViewRow>  {code}  and run.  Result: app is not crashing but the binding is also lost, therefore also reopening https://jira.appcelerator.org/browse/ALOY-716    h5. Note  Not reproducible with Alloy 1.4.1, therefore is a regression.",3
"ALOY-1129","09/08/2014 13:23:35","Delete method shouldn't reset model's id","Community PR https://github.com/appcelerator/alloy/pull/547    ""Model's ID should not be deleted (reset) in the adapter. The problem is that after the Sync is done Backbone will trigger destroy which will execute a method called _onModelEvent -> remove ,but model doesn't have an id anymore ,so it won't be deleted from a collection - set _byId. If you try to add a new model to the collection with the same ID, backbone will not allow you to do that because the ID already exists in the set.""",3
"ALOY-1130","09/08/2014 16:05:39","""ui/map"" sample code error for mobileweb","h5. Problem description  Ui/Map module sample is not runnable on MobileWeb for a typo in the code    h5. Steps to reproduce  1. Import ui/map sample  2. Run in MobileWeb  Result: 'Uncaught reference - ti is not defined at /index.html'    The code for MobileWeb is   {code}  <View id=""map"" ns=""ti.map"" method=""createView"" platform=""mobileweb"">  {code}    ""ti.map"" should be changed into ""Ti.Map"".  ",2
"ALOY-1131","09/08/2014 16:32:04","ALOY-1028 sample test is not included in master or 1_5_X branch","ALOY-1028 sample test is not icluded in master or 1_5_X branch  In present in 1_4_X branch (and works fine with latest 1_5_X). ",2
"ALOY-1132","09/08/2014 19:32:40"," 'testing/ALOY-1058' sample code is using quoted type value","h5. Problem description  Sample code for ALOY-1058 is using a value for the type property with quotes, while, setting the type from the TSS, it should be used with no quotes.  Not a regression.     From the sample code ""index.tss"", type is defined in this way:  {code}  ""#picker"":{   type:""Ti.UI.PICKER_TYPE_DATE""  }  {code}    while type should be:  {code}  type: Ti.UI.PICKER_TYPE_DATE  {code}    h5. Steps to reproduce  1. Run the sample code  Result: Running the sample, the picker is actually showing DATE as a type when run, but the constant values should be used with no quotes in the TSS.  Here is the compiled code from Resources/iphone/alloy/controller/index.js:  {code}    $.__views.picker = Ti.UI.createPicker({          type: ""Ti.UI.PICKER_TYPE_DATE"",          id: ""picker"",          minDate: new Date(""Tue Apr 01 2014 00:00:00 GMT-0700 (PDT)""),          maxDate: new Date(""Thu May 01 2014 12:00:00 GMT-0700 (PDT)""),          value: new Date(""Tue Apr 15 2014 12:00:00 GMT-0700 (PDT)"")      });  {code}    2. Change index.tss picker stile to:  {code}  ""#picker"":{   type:Ti.UI.PICKER_TYPE_DATE_AND_TIME  }  {code}    Result: compiled code is:  {code}     $.__views.picker = Ti.UI.createPicker({          type: ""Ti.UI.PICKER_TYPE_DATE_AND_TIME"",          id: ""picker"",          minDate: new Date(""Tue Apr 01 2014 00:00:00 GMT-0700 (PDT)""),          maxDate: new Date(""Thu May 01 2014 12:00:00 GMT-0700 (PDT)""),          value: new Date(""Tue Apr 15 2014 12:00:00 GMT-0700 (PDT)"")      });  {code}     However, DATE type picker is still shown (not DATE_AND_TIME).  Considering the generated code, this could be a behavior issue relative to how SDK is handling the Picker type property, not Alloy. Investigating and creating a Classic Titanium sample.    3. Change the picker style to:   {code}  ""#picker"":{   type:Ti.UI.PICKER_TYPE_DATE_AND_TIME  }  {code}    Result: Picker DATE_AND_STYLE is shown. Compiled code also looks good:  {code}   $.__views.picker = Ti.UI.createPicker({          type: Ti.UI.PICKER_TYPE_DATE_AND_TIME,          id: ""picker"",          minDate: new Date(""Tue Apr 01 2014 00:00:00 GMT-0700 (PDT)""),          maxDate: new Date(""Thu May 01 2014 12:00:00 GMT-0700 (PDT)""),          value: new Date(""Tue Apr 15 2014 12:00:00 GMT-0700 (PDT)"")      });  {code}    h5. Note  My suggestion for the sample is to use the DATE_AND_TIME picker as type in case of iOS.  i.e.  {code}  ""#picker"":{   type:Ti.UI.PICKER_TYPE_DATE  }    ""#picker[platform=ios]"":{   type:Ti.UI.PICKER_TYPE_DATE_AND_TIME  }  {code}",2
"ALOY-1133","09/09/2014 00:32:45","Alloy 1.5b fails to build a project using Napp Drawer if one of the menus is <Required> ed in.","h4. Expectation  Project to build    h4. Reality  Project doesn't build    {code}  [INFO]    style:      ""index.tss""  [INFO]    view:       ""index.xml""  [DEBUG] /usr/local/lib/node_modules/alloy/Alloy/commands/compile/styler.js:582  [DEBUG]              var standard = bindingStr.match(/^\s*\'\+(.*)\+\'\s*$/)[1];  [DEBUG]                                                                     ^  [ERROR] : Cannot read property '1' of null  {code}",3
"ALOY-1134","09/09/2014 21:23:04","Add @3x images and new icon sizes to new-app templates and samples","To support the iPhone 6/6+ screen sizes, we will need to add new icons and launch screen images to our new-app templates and samples.    See https://developer.apple.com/library/prerelease/ios/documentation/UserExperience/Conceptual/MobileHIG/IconMatrix.html#//apple_ref/doc/uid/TP40006556-CH27-SW1 for the complete list.    For iPhone 6, launch images:     750 x 1334 (@2x) for portrait  1334 x 750 (@2x) for landscape    For iPhone 6 Plus:    1242 x 2208 (@3x) for portrait  2208 x 1242 (@3x) for landscape    New icons: 180x180, 120x120, 87x87 ",3
"ALOY-1135","09/12/2014 12:11:50","iOS: TextField: Textfield is not visible on window when styles applied in tss file","Textfield not visible on window when styles applied in tss  Not a regression. Since issue occurs with 3.3.0.GA also    *Steps to reproduce:*  1. Create Alloy Project. Replace the js files with code mentioned below  2. Run the app.    index.js:  {code}  $.win.open();  {code}    index.xml:  {code}  <Alloy>      <Window id=""win"">          <TextField id=""textField""/>      </Window>  </Alloy>  {code}    index.tss:  {code}  ""#win"":{   backgroundColor: ""white""  }    ""#textField"":{   borderStyle: ""Ti.UI.INPUT_BORDERSTYLE_ROUNDED"",   color: ""#336699"",   top: ""10"",   left: ""10"",   width: ""250"",   height: ""60""  }    {code}    {color:green}*Expected Result:*{color}  2. Textfield must be visible.    {color:red}*Actual Result:*{color}  Textfield is not visible.    Note: if the styles are applied on xml file itself. Then Textfield is visible.      ",2
"ALOY-1137","09/13/2014 18:58:49","Jake: not able to run project from Studio on Genymotion if not manually editing tiapp.xml","h5. Problem description  After using Jake to import, setup and run an Alloy project in Appcelerator Studio, is not possible to run it on Genymotion emulators if not manually editing first tiapp.xml.    h5. Steps to reproduce  1. Import the Harness project in Appcelerator Studio  2. Import any Alloy project using Jake.  ex.  {code}  jake app:setup dir=advanced/custom_tss_queries/  {code}  3. Run on Genymotion simulator the Harness project from Studio.    Result:  App fails to build and run  {code}  [ERROR] Application Installer abnormal process termination. Process exit value was 1  [WARN] :   --avd-* options have been deprecated, please use --device-id  Available Emulators:     titanium_1_WVGA800 (4.1.2)     titanium_GalaxyNexus_4.0_API14 (4.0)     Google Galaxy Nexus - 4.3 - API 18 - 720x1280 (4.3)     Google Nexus 7 - 4.4.2 - API 19 - 800x1280 (4.4.2)     Google Nexus One - 2.3.7 - API 10 - 480x800 (2.3.7)  For help, run: titanium help build  [ERROR] :  Missing required option: --device-id <name>  {code}    3. Open tiapp.xml and save. Run again.  Result: project build and run and expected.    Seems to be reproducible only when building/running on Genymotion. Android Emulator and Android device launch as expected.",3
"ALOY-1138","09/15/2014 17:12:54","Error creating a new Widget from Studio if config.json is not present","h5. Problem description  If no config.json file is present, creating a new Widget returns an error.    h5. Steps  1. Create a new Alloy project  2. Delete config.json file in the root project folder  3. From Appcelerator Studio, left click and create a new Widget    Result: a problem occurred creating a new widget.  Widget folder is created but config.json file is not found and an error is thrown.  {code}  fs.js:427    return binding.open(pathModule._makeLong(path), stringToFlags(flags), mode);                   ^  Error: ENOENT, no such file or directory '/usr/local/lib/node_modules/alloy/Alloy/template/config.json'      at Object.fs.openSync (fs.js:427:18)      at Object.fs.readFileSync (fs.js:284:15)      at module.exports (/usr/local/lib/node_modules/alloy/Alloy/commands/generate/targets/widget.js:50:19)      at generate (/usr/local/lib/node_modules/alloy/Alloy/commands/generate/index.js:37:34)      at Object.<anonymous> (/usr/local/lib/node_modules/alloy/Alloy/alloy.js:100:46)      at Module._compile (module.js:456:26)      at Object.Module._extensions..js (module.js:474:10)      at Module.load (module.js:356:32)      at Function.Module._load (module.js:312:12)      at Module.require (module.js:364:17)      at require (module.js:380:17)      at Object.<anonymous> (/usr/local/lib/node_modules/alloy/bin/alloy:3:1)      at Module._compile (module.js:456:26)      at Object.Module._extensions..js (module.js:474:10)      at Module.load (module.js:356:32)      at Function.Module._load (module.js:312:12)      at Function.Module.runMain (module.js:497:10)      at startup (node.js:119:16)      at node.js:901:3  {code}    Ideal result would probably be to automatically create a default config.json file and add in there the informations regarding the new created Widget.    If config.json file is removed, then, in order to create a new Widget, the user has to re-create manually a new config.json file just including : {{ {} }}      h5. Note  Not a regression.   ",3
"ALOY-1139","09/15/2014 21:46:45","Investigate options for automated testing","Investigate the use of tiO2 for automated runtime testing to improve our test coverage and improve quality for Alloy development.",8
"ALOY-1140","09/16/2014 05:11:53","Windows: The path format for app.js is different from controller files in sourcemap","The sourcemap contains different source location path format for app.js file compared to controller files on Windows platform.    The map file for app.js is :  {code}  ""version"":3,""file"":""Resources/android/app.js"",""sources"":[""Resources/android/app.js""]  {code}    The map file for index.js is :  {code}  ""version"":3,""file"":""Resources\\alloy\\controllers\\index.js"",""sources"":[""Resources\\alloy\\controllers\\index.js"",""app\\controllers\\index.js""]  {code}    Due to the difference of path formats, Studio fails to parse the paths and the debugger fails to stop at the expected breakpoints.    We need to investigate the difference in the path generation and ideally, in order to handle the paths consistently across all platforms, it might be better to have the paths in unix format.",8
"ALOY-1141","09/17/2014 17:27:40","iOS, Jake: Harness project from Studio on iPhone simulators might use wrong Sim version","h5. Problem description  Following https://jira.appcelerator.org/browse/ALOY-956, SDK hardcoded version has been removed from tiapp.xml when importing a project in the Harness project.    Using iOS 8 simulators and Studio this could lead to running a wrong Simulator version if running the project just after importing it without first editing tiapp.xml    h5. Steps to reproduce  1. Import Harness project in Studio (included in <alloy repo>/test/projects/Harness  2. Setup a sample test.  For example:  {code}  jake app:setup dir=basics/simple  {code}  3. Run the project from Studio on iOS8>iPhone6+ simulator    Result: iPhone 5S/iOS8 simulator is launched instead    4. Edit tiapp.xml from Studio. Studio will add tiapp.xml version selected from ""ti sdk select"". Change nothing but save and close. Run the project again on iOS8>iPhone6+ simulator  Result: iPhone6+ simulator is correctly launched now.     h5. Note  Apparently this happens only for iOS 8 simulators.   Been able to launch the desired Simulator version choosing OS v7.1 or v7.0.3 ",3
"ALOY-1142","09/17/2014 18:20:30","iOS: ALOY-720 sample: <NavigationGroup> object needs to be changed to <NavigationWindow>","h5. Problem description  <NavigationGroup> is no longer supported for iOS. Instead, NavigationWindow object should be used.     Sample https://github.com/appcelerator/alloy/tree/master/test/apps/testing/ALOY-720 needs to be updated as still using NavigationGroup and currently failing to run.     Ideally, a mobileweb folder using NavigationGroup should be created in the sample.",2
"ALOY-1144","09/19/2014 11:54:42","Alloy: createStyle turns proxy objects into JS objects","In Alloy 1.5.0 [{{Alloy.createStyle()}}|https://github.com/appcelerator/alloy/blob/master/Alloy/lib/alloy.js#L233] uses a new utility method [{{deepExtend}}|https://github.com/appcelerator/alloy/blob/master/Alloy/lib/alloy.js#L609] to clone the merged properties. However, because of its implementation a proxy object like the transform passed as a default in the following example [will be turned into a JS object|https://github.com/appcelerator/alloy/blob/master/Alloy/lib/alloy.js#L652]:    {code:js}  $.someView.animate($.createStyle({    id: 'someId',    transform: Ti.UI.create2DMatrix().scale(.5, .5),    duration: 500  }));  {code}    I have a PR to fix {{deepExtend}} by checking for {{.__prototype}} before cloning objects:    - https://github.com/appcelerator/alloy/pull/567",3
"ALOY-1145","09/19/2014 15:32:58","Add ALOY-1144 test case app to master branch","A community pull request for ALOY-1144 was merged to master. It did not include a test app. I added one for the corresponding PR I created to implement the fix in the 1_5_X branch. This ticket is to add that test app to the test/apps/testing folder for the master branch.",2
"ALOY-1148","09/26/2014 15:17:01","Update model template code to include Backbone 1.1.2 support code","Per ALOY-1074, if a developer uses Backbone 1.1.2 (rather than the default 0.9.2), he/she must extend the collection definition to account for a breaking change in backbone.    Add this to the modelcode.js template file to provide guidance to developers attempting to use this feature.    {code}  // For Backbone v1.1.2, uncomment this to override the fetch method  /*  fetch: function(options) {   options = options ? _.clone(options) : {};   options.reset = true;   return Backbone.Collection.prototype.fetch.call(this, options);  }  */  {code}",2
"ALOY-1152","09/26/2014 16:33:38","Alloy 1.5.0 RC3: Compiler fails on TextArea with child control","Problem:    Placing a child control inside a TextArea that is part of a ListView template causes the Alloy compiler to fail with:    {quote}  [ERROR]  Cannot read property 'symbol' of undefined  [ERROR]  Alloy compiler failed  {quote}    Test:     Build the sample code below.    {code:title=index.xml}  <Alloy>   <Window>          <ListView>              <Templates>                  <ItemTemplate name=""tMsg"">                      <TextArea bindId=""cMsg"">                          <Label bindId=""lHintText"" />                      </TextArea>                  </ItemTemplate>              </Templates>              <ListSection>                  <ListItem itemId=""liMessage"" template=""tMsg"" />                                  </ListSection>          </ListView>   </Window>  </Alloy>  {code}      If you remove {{<Label bindId=""lHintText"" />}} from the TextArea control. It compiles fine.      The code above worked fine under Alloy 1.3 and 1.4.    ",5
"ALOY-1149","09/26/2014 23:33:46","iOS: Gradient array properties are converted into objects","h5. Problem description  Gradients contain properties as array, for example the 'color' property.   In Alloy, those properties are now converted and passed as objects and an app is crashing if using those properties.     The issue seems to be introduced after ALOY-1051 as is not reproducible using Alloy version 1.4.1 (and Alloy 1.5.0-rc3 as well - see ALOY-1146, where a regression was introduced breaking Aloy-1051), but is reproducible with Alloy 1.5.0-rc, 1.5.0-rc2 and 1.5.0-rc5.  Is therefore a regression.    h5. Steps to reproduce  1. Grab the sample code for ALOY-717 : https://github.com/appcelerator/alloy/tree/master/test/apps/testing/ALOY-717  2. Run the sample app on iOS (any version)  Result: App crashes with an ""Application Error - Invalid type passed to function at alloy.js""  See error log attached and screenshot.     3. Edit index.tss and comment the 'colors' property for .bgGradient class:  {code}  '.bgGradient': {   backgroundGradient: {    type: 'linear',          startPoint: { x: '0%', y: '50%' },          endPoint: { x: '100%', y: '50%' },          // colors: [           // { color: 'red', offset: 0.0},           // { color: 'blue', offset: 0.25 },           // { color: 'red', offset: 1.0 }          // ],   }  }  {code}  and run on iOS devices  Result: app runs fine and no error are thrown.   ",5
"ALOY-1150","09/29/2014 22:16:01","Release notes: there is no date for the 1.5.0 release","h5. Problem description  A date for the 1.5.0 release should be added to the release notes.  Alloy CHANGELOG.md in the Github 1.5.0 branch currently says:  {code}  Release 1.5.0  Full list of Issues that were addressed in Release 1.5.0  [...]  Release 1.4.1 (07/28/2014)  Below are the fixes included in this release.  {code}    Therefore the current release date (09/29/2014) should be added.  ",1
"ALOY-1156","10/03/2014 16:50:42","Update readme to prune outdated information","Text in the Getting Started, Additional Notes, Feedback, Contributing, and Contributors sections is perhaps dated. We should confirm that text still applies and prune outdated or extraneous information as needed.    Add info on the new --testapp attribute in the Running Sample Test Apps section    Update jakelib/readme.md to note commands to use with the new iOS8 simulators (how to launch a specific sim)`  ",2
"ALOY-1163","10/07/2014 09:27:14","Using $.UI.create on a ListView with Custom Data templates causes to hide rows when templates are created programmatically.","h4. Problem Description  When using the $.UI.create function for ListViews using custom item templates causes the listitems not to show.    h4. Steps to reproduce  1. Create a new mobile project  2. Add this testcase  h4. index.xml:  {code}  <Alloy>   <Window id=""container"" class=""container"">   </Window>  </Alloy>  {code}    h4. index.js (Example from docs)  {code}  // Create a custom template that displays an image on the left,   // then a title next to it with a subtitle below it.  var myTemplate = {      childTemplates: [          {                            // Image justified left              type: 'Ti.UI.ImageView', // Use an image view for the image              bindId: 'pic',           // Maps to a custom pic property of the item data              properties: {            // Sets the image view  properties                  width: '50dp', height: '50dp', left: 0              }          },          {                            // Title               type: 'Ti.UI.Label',     // Use a label for the title               bindId: 'info',          // Maps to a custom info property of the item data              properties: {            // Sets the label properties                  color: 'black',                  font: { fontFamily:'Arial', fontSize: '20dp', fontWeight:'bold' },                  left: '60dp', top: 0,              }          },          {                            // Subtitle              type: 'Ti.UI.Label',     // Use a label for the subtitle              bindId: 'es_info',       // Maps to a custom es_info property of the item data              properties: {            // Sets the label properties                  color: 'gray',                  font: { fontFamily:'Arial', fontSize: '14dp' },                  left: '60dp', top: '25dp',              }          }      ]  };    var listView = $.UI.create(""ListView"", {      // Maps myTemplate dictionary to 'template' string      templates: { 'template': myTemplate },      // Use 'template', that is, the myTemplate dict created earlier      // for all items as long as the template property is not defined for an item.      defaultItemTemplate: 'template'  });  var sections = [];    var fruitSection = $.UI.create(""ListSection"", { headerTitle: 'Fruits / Frutas'});  var fruitDataSet = [      // the text property of info maps to the text property of the title label      // the text property of es_info maps to text property of the subtitle label      // the image property of pic maps to the image property of the image view      { info: {text: 'Apple'}, es_info: {text: 'Manzana'}, pic: {image: 'apple.png'}},      { info: {text: 'Banana'}, es_info: {text: 'Banana'}, pic: {image: 'banana.png'}}  ];  fruitSection.setItems(fruitDataSet);  sections.push(fruitSection);    var vegSection = $.UI.create(""ListSection"", { headerTitle: 'Vegetables / Verduras'});  var vegDataSet = [      { info: {text: 'Carrot'}, es_info: {text: 'Zanahoria'}, pic: {image: 'carrot.png'}},      { info: {text: 'Potato'}, es_info: {text: 'Patata'}, pic: {image: 'potato.png'}}  ];  vegSection.setItems(vegDataSet);  sections.push(vegSection);    var grainSection = $.UI.create(""ListSection"", { headerTitle: 'Grains / Granos'});  var grainDataSet = [      { info: {text: 'Corn'}, es_info: {text: 'Maiz'}, pic: {image: 'corn.png'}},      { info: {text: 'Rice'}, es_info: {text: 'Arroz'}, pic: {image: 'rice.png'}}  ];  grainSection.setItems(grainDataSet);  sections.push(grainSection);    listView.setSections(sections);  $.container.add(listView);  $.container.open();  {code}    However, switching to Ti.UI.create<Type>() {} works:  index.js:  {code}  // Create a custom template that displays an image on the left,   // then a title next to it with a subtitle below it.  var myTemplate = {      childTemplates: [          {                            // Image justified left              type: 'Ti.UI.ImageView', // Use an image view for the image              bindId: 'pic',           // Maps to a custom pic property of the item data              properties: {            // Sets the image view  properties                  width: '50dp', height: '50dp', left: 0              }          },          {                            // Title               type: 'Ti.UI.Label',     // Use a label for the title               bindId: 'info',          // Maps to a custom info property of the item data              properties: {            // Sets the label properties                  color: 'black',                  font: { fontFamily:'Arial', fontSize: '20dp', fontWeight:'bold' },                  left: '60dp', top: 0,              }          },          {                            // Subtitle              type: 'Ti.UI.Label',     // Use a label for the subtitle              bindId: 'es_info',       // Maps to a custom es_info property of the item data              properties: {            // Sets the label properties                  color: 'gray',                  font: { fontFamily:'Arial', fontSize: '14dp' },                  left: '60dp', top: '25dp',              }          }      ]  };    var listView = Ti.UI.createListView({      // Maps myTemplate dictionary to 'template' string      templates: { 'template': myTemplate },      // Use 'template', that is, the myTemplate dict created earlier      // for all items as long as the template property is not defined for an item.      defaultItemTemplate: 'template'  });  var sections = [];    var fruitSection = Ti.UI.createListSection({ headerTitle: 'Fruits / Frutas'});  var fruitDataSet = [      // the text property of info maps to the text property of the title label      // the text property of es_info maps to text property of the subtitle label      // the image property of pic maps to the image property of the image view      { info: {text: 'Apple'}, es_info: {text: 'Manzana'}, pic: {image: 'apple.png'}},      { info: {text: 'Banana'}, es_info: {text: 'Banana'}, pic: {image: 'banana.png'}}  ];  fruitSection.setItems(fruitDataSet);  sections.push(fruitSection);    var vegSection = Ti.UI.createListSection({ headerTitle: 'Vegetables / Verduras'});  var vegDataSet = [      { info: {text: 'Carrot'}, es_info: {text: 'Zanahoria'}, pic: {image: 'carrot.png'}},      { info: {text: 'Potato'}, es_info: {text: 'Patata'}, pic: {image: 'potato.png'}}  ];  vegSection.setItems(vegDataSet);  sections.push(vegSection);    var grainSection = Ti.UI.createListSection({ headerTitle: 'Grains / Granos'});  var grainDataSet = [      { info: {text: 'Corn'}, es_info: {text: 'Maiz'}, pic: {image: 'corn.png'}},      { info: {text: 'Rice'}, es_info: {text: 'Arroz'}, pic: {image: 'rice.png'}}  ];  grainSection.setItems(grainDataSet);  sections.push(grainSection);    listView.setSections(sections);  $.container.add(listView);  $.container.open();  {code}  3. Test in device    h4. Results  According to the Appcelerator documentation Alloy Dynamic Styles ""Since Alloy 1.2.0, Alloy supports changing styles dynamically or during runtime. There are two methods to support dynamic styling in Alloy. You can either generate a dynamic style dictionary that can be passed to applyProperties or a create method, or modify TSS class styles to an existing component on the fly.""    Using ""$.UI.create"" in SDK 3.4.0.GA and Alloy 1.5.1 causes listview rows hide. Whether in SDK 3.3.0.GA and Alloy 1.4.0 it works fine.    h4. Extra information  Both examples used to work in Ti SDK 3.3.X and iOS 7.X and Alloy 1.4.X  ",5
