"issuekey","created","title","description","storypoint"
"TISTUD-3117","01/03/2013 15:18:24","Add launch configuration for running on Denso/IVI emulator","Initially, the launch configuration tab could just contain a project field and an option to re-build project on launch. See the screenshot for an example of the Android emulator launch configuration tab.",5
"TISTUD-3118","01/03/2013 15:20:03","Add launch configuration for running on Denso/IVI device","The launch configuration tab will just have a project field unless additional options are needed. See the screenshot for an example of the corresponding launch configuration tab for Android.",5
"TISTUD-3119","01/03/2013 15:22:00","Add launch configuration for packaging Denso application","The launch configuration tab for now could contain just a project field and the distribution location. We will add more if more fields are required. See the screenshot for an example of our Android packaging's main tab.  ",8
"TISTUD-3120","01/03/2013 15:58:23","iOS Simulator: console log level filter does not work","iOS Simulator console filter does not work, all levels are logged regardless of settings.    Does not occur with debugger.    This could be CLI-related.    Steps to Reproduce:    1. Run code in Simulator (set run config log level to ERROR):    {code}  alert('SESSION ID: ' + Ti.App.sessionId);  Ti.API.error('SESSION ID: ' + Ti.App.sessionId);  Ti.API.trace('TRACE');  Ti.API.log('TRACE', 'TRACE');  Ti.API.debug('DEBUG');  Ti.API.log('DEBUG', 'DEBUG');  Ti.API.info('INFO');  Ti.API.log('INFO', 'INFO');  Ti.API.warn('WARN');  Ti.API.log('WARN', 'WARN');  Ti.API.error('ERROR');  Ti.API.log('ERROR', 'ERROR');  Ti.API.log('FREEFORM', 'FREEFORM');  {code}    Actual Result:    Console level is set to ERROR, but nothing is filtered.    Expected Result:    Console level is set to ERROR, and only ERROR messages print to console.",5
"TISTUD-3121","01/03/2013 17:53:26","MobileWeb Packaging failure is not logged in the error logs","If the packaging of mobileweb fails, then an error message is displayed indicating the failure and mention to view the failure in the error logs. However, the log file also does not contain any information about the failure.    After the running the command manually on the command line, then I get this output on command line:    [INFO] Finding all required modules to be cached  [INFO] Finding all precached modules  [INFO] Finding all precached images  [INFO] No Titanium Modules required, continuing  [INFO] Finding all distinct cached modules  [INFO] Found 112 dependencies, 1 package, 114 modules  [INFO] Assembling titanium.js  [INFO] Processing splash screen  [INFO] Assembling titanium.css  [ERROR] Failed to create icons  [ERROR] Unable to locate an executable at ""/System/Library/Frameworks/JavaVM.framework/Versions/1.6.0/bin/java"" (-1)    It seems the packager does not connect the stdErr to get this error info.",8
"TISTUD-3128","01/07/2013 09:25:43","Dashboard: Update Android SDK to r21.0.1 on Staging","Dashboard: Update Android SDK to 21.0.1 on staging.",3
"TISTUD-3129","01/07/2013 11:33:10","Create Denso project target","Like iOS, Android, BlackBerry and Windows, Denso needs to have a Project template. A developer should be able to create a project with Denso platform enabled and then build and run to Denso emulator or device. ",0
"TISTUD-3133","01/07/2013 14:45:43","Update preview Studio install page with RCP instructions","The current instructions state to use the Help->Install New Software option for installing into an existing Studio. This has problems because they are most likely trying to update the RCP version, which is confusing to update. We need to update the instructions to be:    1. Add the update site to Preferences->Install/Update  2. Use Help->Check for updates",5
"TISTUD-3134","01/07/2013 14:48:26","Manual download of preview.appcelerator.com update sites invalid","When clicking on the manual download of a version on preview (like Beta), the url points to: http://preview.appcelerator.com/appcelerator/studio/standalone/update/beta/ZIP_FILE    When the build is performed, it needs to update this link",5
"TISTUD-3137","01/07/2013 15:33:12","Update the call for Alloy model generation when sql adapter type is selected","In alloy 0.3.4, the following format will generate the model appropriately for all supported adapters types: (sql, properties, and localStorage):    {code}  alloy generate model NAME ADAPTER_TYPE col1:type1 col2:type2 ...  {code}    so for example, a sql model would be generated like this:    {code}  alloy generate model myModel sql name:string value:integer  {code}    However, we currently call ""alloy generate model myModel col1:type1 ..."" Need to add ""sql"" after the model name. For the other adapter types, we are inserting the type correctly, so just need to fix for sql.    ",5
"TISTUD-3139","01/07/2013 15:43:16","Titanium Updates: install missing node.js on update","If node.js is uninstalled when Titanium Studio is running, and the user checks for Titanium Updates, node.js is not included in the installation list (but the other node modules are).    Error:    {code}  Error encountered during update  Failed to install titanium. Please see the Studio log for more information.  Failed to install alloy. Please see the Studio log for more information.  {code}    Steps to Reproduce:    1. Open Titanium Studio and Update Titanium Modules (node.js, alloy, etc.).  2. Uninstall node.js and all node modules (alloy, acs, etc.).  3. Check for Titanium Updates again, and accept the updates.    Actual Result:    Errors. Node.js is not on the list.    Expected Result:    Node.js should be on the list, updates should complete successfully.",5
"TISTUD-3140","01/07/2013 15:51:46","Titanium Updates: add version numbers to first time node module installations","Titanium Updates: add versions to first node module installation.    If a node module (alloy, acs, etc.) is installed for the first time using Check for Titanium Updates, the version number is not displayed.    Steps to Reproduce:    1. Uninstall node.js and all node modules (alloy, acs, etc.).  2. Open Titanium Studio.  3. Check for Titanium Updates.    Actual Result:    Node module versions are listed as N/A.    Expected Result:    Node module versions should have version numbers.",5
"TISTUD-3141","01/07/2013 16:03:36","Move all references of mobile web from the mobile and core plugins to mobileweb plugin","Once all the subtasks of refactoring the mobileweb code into its own plugin is completed, all the references of mobileweb from the titanium.core and mobile.ui has to be either removed or moved to mobileweb ui/core plugins. All the constants, resources and utility methods corresponding to mobile web should only be available in mobileweb plugins.",13
"TISTUD-3142","01/07/2013 17:31:34","Run Configuration: remove log filter from run configurations","Currently the simulator/emulator run configs have log filters.    The console is responsible for this behavior.",5
"TISTUD-3150","01/08/2013 14:44:52","Denso: include automotive-specific project templates in Studio","After project templates for Denso are defined and created, we will need to include them in the Denso version of Titanium Studio.  ",5
"TISTUD-3153","01/09/2013 13:33:00","Log messages lost when logging commands are placed in a loop","While testing TISTUD-3120 I ran into the issue where log output in a for loop did not appear (see screenshot). I can only reproduce this issue in 3.0.2 not 3.1.0 or 3.0.1 using the attached app.js file in a standard titanium project.    This is a regression.    Steps to reproduce:  1. Open the Titanium project.  2. Run in Simulator.    Expected results:  All console output should be shown filtered based on settings.    Actual results:  Console output missing lines from the looped log calls.",8
"TISTUD-3155","01/09/2013 17:00:04","Refactor the Titanium module project wizard to have mobileweb plugin contribute its entry","Refactor the Titanium module project wizard to have mobileweb plugin contribute its entry as shown in the screenshot.",8
"TISTUD-3160","01/10/2013 11:03:52","BlackBerry preferences have two 'Configure' buttons","The BlackBerry preferences are showing two 'Configure' buttons that opens up the Dashboard.   We should only display one, and probably move that button into a different location in that dialog.",3
"TISTUD-3161","01/10/2013 11:46:32","Titanium Updates: sudo password fails in some environments","""I just installed the latest Titanium Studio from Appcelerator and a Titanium Update window pops up when I open TiStudio and asks me to install Titanium CLI and Alloy.    When I press the install button a dialog pops up that says “Titanium wants to make changes. Provide your password to allow installation”. I enter my password and TiStudio tells me that my password is incorrect and TiStudio asks me to enter it again.""    ""To get around this all you need to do is manually install alloy and titanium cli using this:""    {code}  npm install -g alloy titanium  {code}",13
"TISTUD-3162","01/10/2013 13:53:30","ACS: improve login progress message to have correct spelling and meaning","ACS: improve login progress message to have correct spelling and meaning.    See screenshot. Ill-formatted message reads: 'Register as apps with ACS'.    Should probably read: 'Register app with ACS' or 'Register as app with ACS'.    Steps to Reproduce:    1. Create Titanium Project with ACS enabled.  2. If ACS login prompt appears, view progress indicator text.    Actual Result:    Ill-conceived message.    Expected Result:    Perfectly spelled message with laser-sharp grammar and meaning.",3
"TISTUD-3164","01/10/2013 14:18:35","Wiki Docs: update command line docs to include -D","Wiki Docs: update command line docs to include -D.    https://wiki.appcelerator.org/display/tools/Available+Command-Line+Options    The -D is not currently documented and is required for the arguments to work.",1
"TISTUD-3165","01/10/2013 16:11:42","CLI: cannot use cli when offline","Cannot use CLI offline.    Error:    {code}  Titanium Command-Line Interface, CLI version 3.0.22, Titanium SDK version 3.0.1.v20130104113203  Copyright (c) 2012, Appcelerator, Inc.  All Rights Reserved.    Please report bugs to http://jira.appcelerator.org/      [ERROR] Missing required option ""--username""  [ERROR] Missing required option ""--password""  {code}    Steps to Reproduce:    1. Open Titanium Studio.  2. Go offline.  3. Create Titanium Project.  4. Run Titanium Project.    Actual Result:    Error.    Expected Result:    Project creation and deployment without error.",5
"TISTUD-3166","01/11/2013 02:24:27","Titanium Updates doesn't show Node.ACS on a clean machine ","Test Steps:  1. Close Titanium studio if its already opened.  2. On the terminal I have used following commands for testing :    sudo npm uninstall acs -g  sudo npm uninstall alloy -g  sudo npm uninstall titanium -g  sudo npm uninstall npm -g    Also I have removed Nodejs forcefully .    3. Launch Titanium Studio.  4.Check for titanium updates.    Observation: ACS prompt is not available while Node, alloy and cli prompts are available.        ",3
"TISTUD-3167","01/11/2013 12:20:40","Cannot add provisioning profiles to Studio","h3. Issue    Cannot select or add provisioning profiles in Studio    This issue is related to https://jira.appcelerator.org/browse/TISTUD-3064    The customer has the latest stable version but is still having the same issue.    We have already tried the following:    1. Revert studio to old version and then upgraded. Also tried the nightly build.  2. Reinstall Studio  3. Downloaded new profile  4. Also, checked for openssl modules as per this blog http://developer.appcelerator.com/blog/2012/12/titanium-studio-3-0-1.html     Will attach the log file soon.",8
"TISTUD-3169","01/11/2013 14:28:12","Node.JS: update version validation to node.js installer","Node.JS: add version validation to node.js installer.    If an out-dated version of node.js is installed, studio will not recognize and prompt to re-install node.js in the titanium updates menu. Depending on the out-dated version of node.js installed, alloy and other titanium plugins will fail to install without proper notification.    Terminal Diagnostic:    {code}  DHydeMBP:~ dhyde$ node -v  v0.6.1    DHydeMBP:~ dhyde$ npm  -bash: npm: command not found  {code}    Titanium Documentation:    https://wiki.appcelerator.org/display/guides2/Titanium+Compatibility+Matrix#TitaniumCompatibilityMatrix-Node.js    {code}  Node.js  To run all Appcelerator components, you must have Node.js 0.8.13 or later. The 0.9 (development) builds are not supported. If you don't have Node installed, install it from:    nodejs.org  {code}    Steps to Reproduce:    1. Uninstall Node.js and node modules (alloy, etc).  2. Install old Node.js (see docs above and http://nodejs.org/dist/).  3. Open Titanium Studio and Check for Titanium Updates.    Actual Result:    Node.js does not show up. Other titanium plugins fail to install.    Expected Result:    Node.js should show up and update to latest version.",8
"TISTUD-3170","01/11/2013 14:55:41","Node.JS: improve titanium updates release notes documentation","Node.JS: improve titanium updates release notes documentation.    Currently there is a blank page. It would be helpful to at least have a documentation link to node.js (e.g., http://nodejs.org/).    Steps to Reproduce:    1. Uninstall Node.js.  2. Open Titanium Studio.  3. Check for Titanium Updates.    Actual Result:    Node.js entry has a blank page.    Expected Result:    Some description of the form or purpose of Node.js (i.e., a documentation link http://nodejs.org/ or simple statement of some kind https://wiki.appcelerator.org/display/tis/Node.js+Development).",5
"TISTUD-3172","01/11/2013 15:57:41","Node.js: update to v0.8.17","Node.js: update to v0.8.17.    Current hosted version is v0.8.14.    Minimum supported is: v0.8.13    See story for more information: TISTUD-3171",5
"TISTUD-3173","01/11/2013 16:21:22","Android Preferences: Android SDK not recognized due to non-numeric Titanium SDK","Though the Android SDK is installed correctly, Studio starts reporting that the Android SDK is not configured correctly.    The problem also occurs when Studio is updated to latest 3.0.2 release and it happens on development as well.",8
"TISTUD-3187","01/14/2013 13:27:48","Github login shouldn't display success dialog","Steps:  1. Use Import->Git Repo as projects  2. Enter the github credentials and click validate    Expected result:  The login is successful and the UI is displayed as expected    Actual results:  A login success dialog appears. The user closes the dialog and the UI is displayed as logged in    The login message is unnecessary since the UI reflects that the login was successful. If there was an error with the login, it should be displayed as an dialog error",5
"TISTUD-3193","01/14/2013 23:20:55","""Screenshots"" Field should be renamed as ""Attachments"" in ""Submit a Ticket"" screen in studio ","Steps to Reproduce  1. Choose Help > Titanium Studio > Submit Ticket.  2. Attach css, html, etc any type of file    Actual Result  All attachments of any type gets attached.    Expected Result  One is able to attach only jpeg or png type files for ""Screenshots"" field.  Or   The field should be renamed as Attachment to provide more options to the users.",2
"TISTUD-3220","01/16/2013 16:24:44","Mobile Web: Build for Emulator does not appear in Windows 8","While testing TISTUD-3089 on Windows 8 in Titanium Studio, build: 3.1.0.201301151536 I ran into an issue where after running a project in Mobile Web in Browser test the Menu option for Mobile Web in Emulator option disappears from the Run drop down menu in the App Explorer view.    Steps to reproduce:  1. Open a Mobile Web project  2. Run the project in a Browser (Run > Mobile Web Preview in a Browser)  3. Open the Run menu from the App Explorer view.    Expected result:  Both the Mobile Web Preview in Browser and Mobile Web Preview in Emulator are present.    Actual result:  Only Mobile Web Preview in Browser is present.",8
"TISTUD-3245","01/18/2013 11:02:29","Add CLI command support for building an Denso project","We should try call ""build"" again when we've cleaned all our projects and build automatically is checked.  The platform does not support incremental builds, so that call should probably only happen when a 'clean-build' is performed.    {code}  titanium build [--platform=[ivi]] [--package] [--device] [--emulator] [--production] [--development] [--verbose [0-5]] [project-dir]  {code}",8
"TISTUD-3246","01/18/2013 11:08:07","Add CLI command support for packaging Denso applications","Add support for the packaging command via the CLI extension.    {code}  titanium build --package --platform=[platform] [project.dir]  {code}  ",8
"TISTUD-3247","01/18/2013 11:11:54","Add CLI command support to run a Denso project","{code:title=V2|borderStyle=solid}  titanium build --platform=[platform] --emulator=[emulator.name] [project-dir]  titanium run --platform=[platform] --emulator=[emulator.name] [project-dir]  {code}  ",8
"TISTUD-3248","01/18/2013 11:36:25","Add Publish > Package - IVI menu action in App and Project Explorer","The action will invoke a wizard that contains the same fields the packaging launch configuration tab has (TISTUD-3119) except for the project field.  ",8
"TISTUD-3249","01/18/2013 11:47:03","Add Run > IVI Emulator menu action in App and Project Explorer","The action will create the launch shortcut for the corresponding launch config from TISTUD-3117 and directly install the app on IVI emulator without an additional wizard. The menu should only appear when the IVI platform is enabled in project's tiapp.xml.  ",5
"TISTUD-3251","01/18/2013 13:10:00","Add Run > IVI Device menu action in App and Project Explorer","The action will create launch shortcut based on the launch configuration defined in TISTUD-3118 and install the app on IVI device. The menu should only appear when the IVI platform is enabled in project's tiapp.xml.  ",5
"TISTUD-3254","01/19/2013 23:02:45","Add Tizen as a deployment target choice in the Titanium project wizard","We should show Tizen as a checkbox in the deployment targets section of Titanium project creation wizard. The checkbox should only be enabled if user specified the Tizen SDK location in the preferences page and the selected Titanium SDK version has Tizen support.    Please see https://wiki.appcelerator.org/display/tools/Tizen+Integration for the doc on the Tizen-enabled CLI.",8
"TISTUD-3255","01/19/2013 23:08:47","Add Tizen as a deployment target in tiapp.xml","The checkbox should only be enabled when user specified the Tizen SDK location in the preferences page and the selected Titanium SDK has Tizen platform support.  ",5
"TISTUD-3256","01/19/2013 23:16:18","Add a preference page for Tizen platform","The preference page node will be under Titanium, and the content will contain a field for the Tizen SDK location and a browse button. It should validate the path and generate TizenSDKLocator from it.    The Tizen SDK could be downloaded at https://developer.tizen.org/downloads/sdk.  ",13
"TISTUD-3257","01/19/2013 23:20:10","Add launch configuration for running on Tizen emulator","Initially, the launch configuration tab could just contain a project field and an option to re-build project on launch. See the screenshot for an example of the Android emulator launch configuration tab.",5
"TISTUD-3258","01/19/2013 23:23:46","Add launch configuration for running on Tizen device","The launch configuration tab will just have a project field unless additional options are needed. See the screenshot for an example of the corresponding launch configuration tab for Android.",5
"TISTUD-3259","01/19/2013 23:26:53","Add CLI command support to run a Tizen project","{code:title=V2|borderStyle=solid}  titanium build --platform=[platform] --emulator=[emulator.name] [project-dir]  titanium run --platform=[platform] --emulator=[emulator.name] [project-dir]  {code}    See https://wiki.appcelerator.org/display/tools/Tizen+Integration for the doc on downloading and running Tizen-enabled CLI.",8
"TISTUD-3260","01/19/2013 23:32:04","Add CLI command support for building an Tizen project","We should try call ""build"" again when we've cleaned all our projects and build automatically is checked.  The platform does not support incremental builds, so that call should probably only happen when a 'clean-build' is performed.    {code}  titanium build [--platform=[tizen]] [--package] [--device] [--emulator] [--production] [--development] [--verbose [0-5]] [project-dir]  {code}    See https://wiki.appcelerator.org/display/tools/Tizen+Integration for the doc on installing a version of CLI that supports Tizen.",8
"TISTUD-3261","01/19/2013 23:34:29","Add CLI command support for packaging Tizen applications","Add support for the packaging command via the CLI extension.    {code}  titanium build --package --platform=[platform] [project.dir]  {code}    See https://wiki.appcelerator.org/display/tools/Tizen+Integration for the doc on downloading and running Tizen-enabled CLI.  ",8
"TISTUD-3262","01/19/2013 23:37:54","Add launch configuration for packaging Tizen application","The launch configuration tab for now could contain just a project field and the distribution location. We will add more if more fields are required. See the screenshot for an example of our Android packaging's main tab.  ",8
"TISTUD-3263","01/19/2013 23:40:25","Add Run > Tizen Emulator menu action in App and Project Explorer","The action will create the launch shortcut for the corresponding launch config from TISTUD-3257 and directly install the app on Tizen emulator without an additional wizard. The menu should only appear when the Tizen platform is enabled in project's tiapp.xml.  ",5
"TISTUD-3264","01/19/2013 23:44:21","Add Run > Tizen Device menu action in App and Project Explorer","The action will create launch shortcut based on the launch configuration defined in TISTUD-3258 and install the Tizen app on device. The menu should only appear when the Tizen platform is enabled in project's tiapp.xml.    ",5
"TISTUD-3265","01/19/2013 23:51:31","Add Publish > Package - Tizen menu action in App and Project Explorer","The action will invoke a wizard that contains the same fields the packaging launch configuration tab has (TISTUD-3262) except for the project field.  ",8
"TISTUD-3281","01/20/2013 21:56:18","Running Mobile Project throws error while running on browser or emulator","Works fine with SDK: 3.0.GA or previous versions 3.0.1.v20130115150204 on browser but throws error on 3.0.1.v20130115150204 & 3.0.1.v20130111165328 version when run on emulator.    Steps To Reproduce:  1. Create Mobile Web Project.  2. Run the project in Browser or emulator.    Actual:  Error appears [Refer Screenshots]  For Running in Browser refer mobPrjBrowser.png and ConsoleLog file  For Emulator error refer error.png and StudioLog file    Expected:   Project must run without any error",5
"TISTUD-3272","01/21/2013 20:26:38","Allow creating iOS project with app id that starts with numbers","In 3.0.1/3.0.2, when user creates a project with app id say ""test.12"", we did not show an error unless Android platform is selected, and that is the correct behavior. But in 3.1.0, we show an error when only iOS or Mobile Web platform is selected, even though such format is valid for them.  ",8
"TISTUD-3279","01/22/2013 12:21:18","FTP: ""java.lang.NullPointerException"" error is coming when opening a file ","Precondition:  FTP setup should be done. (http://appcelerator.testlodge.com/projects/1313/test_plans/3057)  Connection Manager should have a FTP connection.    Test Steps:  1.Create a Titanium Project and link the FTP connection from above.  2.In Project Explorer, open the Connections node of the project with the FTP connection.  3.Launch Connection window by doing double click on the FTP connection listed in the project's connections node (Project > connection > connection site)  4.Right click >OPEN on any file available on SOURCE side.    Expected Result:  File should be opened in the correct Titanium Studio editor.    Actual Result:  ""java.lang.NullPointerException"" error is coming when opening a file     Screenshot and logs attached.",5
"TISTUD-3283","01/23/2013 15:40:27","Prompted to install NodeJS on a clean Titanium Studio startup even though it's already installed","I started up Titanium Studio in a dev workspace of eclipse. On startup I was prompted to install a number of things including NodeJS. On the second page I was asked to Install or set the path manually. I already had Node installed in it's standard {{/usr/local/bin/node}} location. My installed version is 0.8.3, the new version is 0.8.17. I'm guessing it's trying to update Node, but if that is the case it shouldn't be prompting ""Install/Set path manually"" in a second page.",5
"TISTUD-3285","01/23/2013 16:18:03","Format TSS files","Add formatting support to TSS files after parser is created. We could copy from JSON formatter and extend.    Here is an example of formatted TSS file:    {code}  ""Window"": {   backgroundColor: ""#fff""  },  ""Label"": {   width: Ti.UI.SIZE,   height: Ti.UI.SIZE,   color: ""#000"",   font: {    fontSize: 20,    fontFamily: 'Helvetica Neue'   },   textAlign: 'center'  }   {code}  ",8
"TISTUD-3286","01/23/2013 16:26:07","Prompted to install/update Titanium SDK I already have installed","I keep getting prompted to install Titanium SDK 3.0.0GA, but I already have it installed. At first I did not, but had a 3.0.1 build (which is newer). I thought I shouldn't have gotten prompted since what I had was newer, but accepted and let 3.0.0GA get installed. On restart I'm still getting prompted to install 3.0.0GA even though it is installed.",5
"TISTUD-3288","01/23/2013 18:19:43","Connection: ""java.lang.String cannot be cast to com.aptana.ide.core.io.IConnectionPoint"" error is appearing ","This is not a regression bug.This is existing in 3.0.1    Precondition:  No FTP connection should be added.    Test Steps:  1.Create a Titanium Project.  2.In Project Explorer, double click on the Connections node of the project.  3.Click on the 'remove' icon (press OK) and then 'add' icon.    Expected Result:  No error should occur.    Actual Result:  ""java.lang.String cannot be cast to com.aptana.ide.core.io.IConnectionPoint"" error is appearing.Logs and screenshot attached.  ",5
"TISTUD-3292","01/23/2013 22:33:46","Investigate using Eclipse as Node Applications debugger","Before starting to work on debugging local Node.ACS projects (TISTUD-2814), we would like to first investigate if we could get debugging a regular node.js app to work using the steps described in https://github.com/joyent/node/wiki/Using-Eclipse-as-Node-Applications-Debugger. Once we determine it is a feasible approach, we could then break down the tickets for implementing the feature.  ",8
"TISTUD-3295","01/24/2013 00:37:18","Simplify navigation between XML, JS and TSS files in an Alloy project","Problem:    When working in an Alloy project, it is very common for me to work on a <file>.xml, <file>.tss, <file>.js simultaneously. If the project is large and has many files it is very difficult to find the same file_name in all the relevant folders and requires a lot of scrolling.  To simplify navigation and discovery of the files, maybe we can have a right-click menu that allows the developer from the <file>.xml to launch the relevant JS and TSS files?",0
"TISTUD-3308","01/25/2013 19:04:28","Allow users to disable build minification","Some users may wish to disable minification of production builds for a variety of reasons (see linked ticket for one example)    Add a checkbox to the launch configuration allowing minification to be disabled if desired.",0
"TISTUD-3315","01/26/2013 00:39:28","Investigate the ""Advanced Installers"" product for Windows","We want to replace NSIS installer with a better one that would allow us to package different components easier. One candidate is http://www.advancedinstaller.com/. This ticket is to try it out to find the pros and cons. It will also be good to understand the steps to build the installer with our source. We should have a wiki page on the findings. ",13
"TISTUD-3321","01/28/2013 17:59:13","Builds should always use --log-level of trace","For builds (ie, debug on device) that utilizes parsing the build output to determine the state of the build, the log-level should always be set to trace. The console view is responsible for filtering the output and display messages appropriate to the set level. This applies to:    Steps:  1. In the console, set the log-level to Error  2. Launch Debug on iOS device    Expected results:  Logging is filtered for errors, and debug proceeds as normal    Actual results:  Logging is filtered properly, but the debug progress does not proceed past ""Building Application""    Applies to:  Run/Debug/Test ios/android    ",5
"TISTUD-3323","01/28/2013 19:16:05","TSS validation should not generate an error when there's no commas between ","In the sprint demo on 1/28/2013 the TSS validation was creating a validation error when there was no commas between top-level styles elements. For example, this was valid:    {code:javascript}  ""#someId"": {},  ""#someOtherId"": {}  {code}    but this was not:    {code:javascript}  ""#someId"": {}  ""#someOtherId"": {}  {code}    According to the [Alloy grammar|https://github.com/appcelerator/alloy/blob/master/Alloy/grammar/tss.pegjs], both should be valid.",3
"TISTUD-3328","01/28/2013 22:49:38","iOS: refactor UI and Run Configs to support Retina and other features","Refactor iOS UI and Run Configs to streamline Retina support and other deployment options.    User Story:    ""Adding this support does radically multiply the testing matrix. Furthermore, we should have Studio ready to take advantage of this when it comes out. (IE, a submenu for 'iPhone Simulator' of 'iPhone 3GS', 'iPhone 4/4S', 'iPhone 5' and 'iPad Simulator' submenu of 'retina' and 'non-retina').""    Suggested Implementation:    Project Explorer Deployment UI:    Change iOS to a single run option.    Allow user to choose deployment based on drop-down (as in Xcode, see screenshot).    Run Configuration UI:    Defer deployment options to the run configs.",0
"TISTUD-3332","01/29/2013 00:07:06","Add extension point to override behavior of LaunchConfiguration Tab group","The extension point should declare an implementation of   -ILaunchConfigurationOverride  -priority  -String representing the ILaunchConfigurationType    The ILaunchConfigurationOverride is defined as  {code}   // Sets the launch configuration with the expected values, also returns a status that contains status is valid. Responsible for updating the UI created by createControls()   public IStatus validate(IProject, ILaunchConfiguration)     // creates the UI for the override   public void createControls(Composite)  {code}    Utility methods should be added to retrieve and store the extension points",8
"TISTUD-3333","01/29/2013 00:16:29","Incorporate LaunchConfigurationTabGroup extension into default implementation of launch configuration tab groups","Update BaseTitaniumLaunchConfigurationTab to:    -utilize the extension point to determine to create additional UI for the main page  -If the extension returns an error or warning, show the appropriate message    -Verify all subclasses ~10-15",13
"TISTUD-3334","01/29/2013 00:21:14","Take into account the minify attribute for builds","The Node command handler for CLI needs to take into account the ""minify"" attribute. The attribute is set in the launch configuration, if it is not present should default to ""true""",8
"TISTUD-3335","01/29/2013 00:49:07","Dashboard: Xcode 4.6 not recognized as installed","Dashboard: Xcode 4.6 not recognized as installed.    Xcode is correctly recognized by the CLI, and the Studio Preferences.    No log.    Steps to Reproduce:    1. Install Xcode 4.6.  2. Open Titanium Studio.  3. Open Dashboard.  4. Get Started > Configure > iOS.    Actual Result:    Xcode not recognized as installed. User prompted to download Xcode.    Expected Result:    Xcode recognized as installed.",3
"TISTUD-3345","01/29/2013 15:40:39","Dashboard: update ios installation info to include current os support","Dashboard: update ios installation info to include current os support. See attached 'if not installed info'.    We need to remove Snow Leopard (deprecated), and add Mountain Lion or a generic instruction for Lion+.    Steps to Reproduce:    1. Move Xcode in filesystem (without changing xcode-select path).  2. Open Titanium Studio.  3. Open Dashboard.  4. Get Started > Configure > iOS.  5. Hover over 'Install or Update iOS SDK' button.    Actual Result:    Snow Leopard (deprecated) and Lion appear.    Expected Result:    No Snow Leopard.    Yes Mountain Lion, Lion, and/or Lion+.",5
"TISTUD-3351","01/29/2013 17:44:30","Add extensions to contribute ""minify"" checkbox to Titanium launch configurations","Add an extension that contributes the ""minify"" checkbox. The checkbox is associated with an attribute that the build will utilize to determine whether minification will happen.    Checkbox enablement should only occur if the SDK is > 3.0.2",8
"TISTUD-3357","01/30/2013 00:40:08","Improve the Node.ACS icons","*Details:* The node.acs logo in the context menu and in the Project Explorer (and probably other places) could use some improvement.    *Steps to reproduce:*  1. In the Project Explorer pane, right-click > New    *Actual:* Node.ACS logo is not centered properly and doesn't fit with other icons we have.    *Expected:* Node.ACS logo should be improved.",5
"TISTUD-3358","01/30/2013 01:53:55","""Configure SDKs"" link from project wizard should include all the platform preference pages","This applies to Studio 3.1.0 only. After we moved the platform SDK preferences into their own preference pages, we should include all those pages to show when clicking on the ""Set-up/Configure SDKs"" link in project creation wizard. Otherwise, user has to exit out of the wizard, go to the preferences page, and then come back.  ",5
"TISTUD-3359","01/30/2013 06:34:30","ACS: duplicate guid does not generate accurate error","ACS: duplicate guid does not generate accurate error.    Current UI Error (& see screenshot):    {code}  java.io.IOException: Server returned HTTP response code: 400 for URL: https://api.cloud.appcelerator.com/v1/apps/create.json?key=7fI2AZHmrSvAHNKsSQKzrSXz5NWjo2tt  Server returned HTTP response code: 400 for URL: https://api.cloud.appcelerator.com/v1/apps/create.json?key=7fI2AZHmrSvAHNKsSQKzrSXz5NWjo2tt  {code}    Studio Log Error:    {code}  !ENTRY com.appcelerator.titanium.core 1 0 2013-01-29 22:22:11.235  !MESSAGE (Build 3.0.2.201301281948) [INFO] com.appcelerator.titanium.core/debug/api ACS Register App API Request: https://api.cloud.appcelerator.com/v1/apps/create.json?key=7fI2AZHmrSvAHNKsSQKzrSXz5NWjo2tt, parameters description=not+specified&name=p2&ti_guid=8a582c80-a1b3-4816-a616-e3cf55ab2fe8&suffix=development%2Cproduction&ti=true    !ENTRY com.appcelerator.titanium.ui.ide 4 0 2013-01-29 22:22:11.277  !MESSAGE (Build 3.0.2.201301281948) [ERROR]  Failed to register app for ACS  !STACK 0  java.io.IOException: Server returned HTTP response code: 400 for URL: https://api.cloud.appcelerator.com/v1/apps/create.json?key=7fI2AZHmrSvAHNKsSQKzrSXz5NWjo2tt   at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1436)   at sun.net.www.protocol.https.HttpsURLConnectionImpl.getInputStream(HttpsURLConnectionImpl.java:234)   at com.appcelerator.titanium.core.acs.ACSManager.registerApp(ACSManager.java:410)   at com.appcelerator.titanium.core.acs.ACSManager.registerApp(ACSManager.java:362)   at com.appcelerator.titanium.ui.ide.tiappEditor.TiAppCloudSection$2$1.run(TiAppCloudSection.java:243)   at org.eclipse.core.internal.jobs.Worker.run(Worker.java:54)  {code}    Steps to Reproduce:    1. Create TiProject1 with ACS enabled.  2. Copy GUID from TiProject1 tiapp.xml.  3. Create TiProject2 w/o ACS enabled.  4. Paste GUID into TiProject2 tiapp.xml.  5. Enable TiProject2 ACS via TiApp Editor Overview.    Actual Result:    Meaningless error.    Expected Result:    Duplicate GUID error.",5
