"issuekey","created","title","description","storypoint"
"MDL-40063","06/06/2013 08:33:20","Replace add_to_log with an event trigger - mod_quiz","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod/quiz (14 calls)*  /mod/quiz/processattempt.php:164: add_to_log($attemptobj->get_courseid(), 'quiz', 'close attempt',  /mod/quiz/overridedelete.php:66: add_to_log($cm->course, 'quiz', 'delete override',  /mod/quiz/attempt.php:98: add_to_log($attemptobj->get_courseid(), 'quiz', 'continue attempt',  /mod/quiz/report.php:86: add_to_log($course->id, 'quiz', 'report', 'report.php?id=' . $cm->id . '&mode=' . $mode,  /mod/quiz/index.php:39: add_to_log($course->id, ""quiz"", ""view all"", ""index.php?id=$course->id"", """");  /mod/quiz/report/attemptsreport.php:321: add_to_log($quiz->course, 'quiz', 'delete attempt', 'report.php?id=' . $cm->id,  /mod/quiz/edit.php:158: add_to_log($cm->course, 'quiz', 'editquestions',  /mod/quiz/comment.php:47: add_to_log($attemptobj->get_courseid(), 'quiz', 'manualgrade', 'comment.php?attempt=' .  /mod/quiz/locallib.php:271: add_to_log($quizobj->get_courseid(), 'quiz', 'preview', 'view.php?id='.$quizobj->get_cmid(),  /mod/quiz/locallib.php:274: add_to_log($quizobj->get_courseid(), 'quiz', 'attempt', 'review.php?attempt='.$attempt->id,  /mod/quiz/overrideedit.php:175: add_to_log($cm->course, 'quiz', 'edit override',  /mod/quiz/addrandom.php:93: add_to_log($quiz->course, 'quiz', 'addcategory',  /mod/quiz/view.php:73: add_to_log($course->id, 'quiz', 'view', 'view.php?id=' . $cm->id, $quiz->id, $cm->id);  /mod/quiz/review.php:89: add_to_log($attemptobj->get_courseid(), 'quiz', 'review', 'review.php?attempt=' .  /mod/quiz/summary.php:81: add_to_log($attemptobj->get_courseid(), 'quiz', 'view summary',    ",100
"MDL-40079","06/06/2013 11:24:25","Hardcoded timeout parameter in the repository plugin","Hi,  I found hardcoded timeout parameters in moodle/repository/lib.php    This timeout results that I can't get a 25 MB video file from Dropbox to Moodle. This is a blocker for the Dropbox plugin and for all other repositories.    The parameter should be configurable to higher values in config.php.  If there is no setting in config.php then Moodle uses the default timeout.  The best thing would be if the Moodle admin can set the timeout in the repository settings moodle/admin/settings.php?section=managerepositoriescommon    Best regards, Ralf  moodleSCHULE - Moodle Partner    {noformat}  /** Timeout in seconds for downloading the external file into moodle */  const GETFILE_TIMEOUT = 30;  /** Timeout in seconds for syncronising the external file size */  const SYNCFILE_TIMEOUT = 1;  /** Timeout in seconds for downloading an image file from external repository during syncronisation */  const SYNCIMAGE_TIMEOUT = 3;  {noformat}",40
"MDL-40107","06/10/2013 03:23:51","Upgrade TCPDF to tcpdf_6_0_031","Hopefully in the next release, it will be very helpful if lib/tcpdf preferably is upgraded to the latest version ( http://sourceforge.net/projects/tcpdf/files/ ) .  The Current version of TCPDF included in Moodle lacks the Japanese (and other languages') font description, which leads to a problem such as corrupted Japanese characters written in Certificate sheet or something.  At least, would you add one file lib/tcpdf/fonts/kozgopromedium.php that is included in the latest version of TCPDF? That will be a great help.",2
"MDL-40126","06/11/2013 06:50:57","core_enrol_get_course_enrolment_methods() webservice","Create core_enrol_get_course_enrolment_methods() webservice to get list of enrolment plugins in core.    Follow http://docs.moodle.org/dev/How_to_contribute_a_web_service_function_to_core",8
"MDL-40205","06/17/2013 02:45:24","Long Block Titles Overflow in Clean","See screenshot. A long block title overflow the block and extends into the central content.",5
"MDL-40220","06/18/2013 04:54:36","Remove deprecated calls to get_plugin_types(), get_plugin_list() etc","After MDL-39854 is integrated we need to:  # Get rid of the deprecated calls in core.  # Add much more docs about the deprecations, including in upgrade.txt  ",5
"MDL-40227","06/18/2013 17:00:45","Numerical question in lesson - decimal fractions problem","See this discussion: https://moodle.org/mod/forum/discuss.php?d=212252",3
"MDL-40228","06/18/2013 17:55:11","Incorrect backup setting names in automated backups","Looks like launch_automated_backup::backup_cron_automated_helper has some incorrect setting names:  * completion_information should be userscompletion  * histories should be grade_histories    This must be verified, but I copied this code for my own use and noticed that ""$bc->get_plan()->setting_exists($setting)"" failed for those two.",8
"MDL-40230","06/19/2013 07:44:11","Integrate Outcomes stage 2 into core","Moodlerooms have developed the code for Outcomes stage 2.  It has already gone through quite a lot of review from users and other stakeholders.    Spec: http://docs.moodle.org/dev/Outcomes_Specification  Code: https://github.com/moodlerooms/moodle/tree/INT-4475_outcomes.     The rough peer review process will be as follows:    1) FRONTEND team will review the UI for basic usability and process.  2) Then, BACKEND team will review the code for structure and general coding.  3) Then, someone from integration will do a more detailed review for final integration.  ",40
"MDL-40248","06/20/2013 04:40:36","Activity Chooser should better support subtypes","In general we are trying to remove the need for activity module subtypes (which explains why they look so bad on activity chooser in 2.3+).  However sometimes they are useful, especially for the case of LTI subtypes - ""External tools"".    After some discussion, the plan is this:    1) If an activity module just has one subtype, then promote the link for that subtype to look like a full activity.  This simplifies the interface for users.    2) If an activity module has two or more subtypes, then promote the module in the UI to a group equal to ""Activities"" or ""Resources"".  For LTI this would be ""External tools"" and will show all the subtype icons/links under it.",3
"MDL-40249","06/20/2013 04:48:07","Enable activity chooser on mobile screens.","Don't disable activity chooser on very small screens, use new fullscreen dialogue mode and hide the help (or make it popup/slide in help).",5
"MDL-40250","06/20/2013 10:39:19","Add unit tests for core_files_external::upload","Add unit tests for core_files_external::upload()",5
"MDL-40338","06/26/2013 20:17:12","META: Evaluate Remote-Learner ELIS ""hacks"" for core","Changes required to Moodle core code to allow for ELIS components to work.    Links to specific Github repositories (ELIS Community) follow:    ELIS Core:  * [elis.base|https://github.com/remotelearner/elis.base]    ELIS Program Management  * [elis.cm|https://github.com/remotelearner/elis.cm]    ELIS Reports  * [moodle-block_php_report|https://github.com/remotelearner/moodle-block_php_report]",40
"MDL-40363","06/27/2013 15:28:30","Files with spaces that are url encoded to %20 don't download under IIS","Documents that contain %20 in their file names can be uploaded as response files. They will not download however. I think its something to do with the link not working. The zip files can be downloaded by clicking 'download all' and that works. Our teachers (generally using xp ie8)open the students submitted Word docs, save the files with the encoding and upload the commented files (I know its bad practice but its what they do). Ideally there should be something to prevent files that are not able to open from being uploaded. Didn't happen in 1.9 as moodle put underscores in file submissions to replace spaces. However, we are now seeing this all the time. ",8
"MDL-40369","06/28/2013 06:40:23","Remove deprecated icons","Remove deprecated icons",3
"MDL-40436","07/02/2013 08:52:27","Error in Courses block when the user is enrolled in courses from other servers by MNet","If user is enrolled in courses from other host (host 2) by mnet, and block ""Courses"" is activated in actual host (host 1), error shown :  'Can not find data record in database table course'.    *Steps to reproduce:*  # Enrol user (user A) in course from other host (host 2) by mnet  # Activate block ""Courses"" in Home of host 1   # Access with user A in host 1    Error shown : 'Can not find data record in database table course'.    This is because in file:     {code:title=blocks/course_list/block_course_list.php, in function get_remote_courses()}  $coursecontext = context_course::instance($course->id);  {code}    That's defined in the file :   {code:title=lib/accesslib.php}  ...  if (!$record = $DB->get_record('context', array('contextlevel'=>CONTEXT_COURSE, 'instanceid'=>$instanceid))) {                if ($course = $DB->get_record('course', array('id'=>$instanceid), 'id,category', $strictness)) {  ...  {code}    but $course->id not in table 'course' because it is an MNet course.    I think solution is commented:     {code:title=blocks/course_list/block_course_list.php, get_remote_courses()}  $coursecontext = context_course::instance($course->id);  {code}  ",5
"MDL-40493","07/04/2013 09:06:19","Allow an editor plugin to be chosen per profile","At the moment we have a setting in the user profile:    When editing text - use html editor /use plain text field.    I propose that we change that field to allow selection of an individual html editor plugin on a per user basis.     That way on moodle.org I can use damyons cool html5 plugin, and Martin can continue to use tinymce.",5
"MDL-40662","07/15/2013 03:37:37","setting up the default for My Home page produces block/course_overview:addinstance notice","*Reproduction steps:*  # Log in as admin  # Ensure debugging is enabled (Site admin > Development > Debugging)  # Visit the default setting for 'My home page' (Site admin > Appearance > Default my home page)  # Click ""Customise this page""    Notice the following error:  {code}  The block course_overview does not define the standard capability block/course_overview:addinstance        line 606 of /blocks/moodleblock.class.php: call to debugging()      line 584 of /blocks/moodleblock.class.php: call to block_base->has_add_block_capability()      line 1090 of /lib/blocklib.php: call to block_base->user_can_addto()      line 1047 of /lib/blocklib.php: call to block_manager->user_can_delete_block()      line 256 of /blocks/moodleblock.class.php: call to block_manager->edit_controls()      line 951 of /lib/blocklib.php: call to block_base->get_content_for_output()      line 1003 of /lib/blocklib.php: call to block_manager->create_block_contents()      line 353 of /lib/blocklib.php: call to block_manager->ensure_content_created()      line 3068 of /lib/outputrenderers.php: call to block_manager->region_has_content()      line 3104 of /lib/outputrenderers.php: call to core_renderer->body_css_classes()      line 49 of /theme/clean/layout/columns3.php: call to core_renderer->body_attributes()      line 847 of /lib/outputrenderers.php: call to include()      line 777 of /lib/outputrenderers.php: call to core_renderer->render_page_layout()      line 99 of /my/indexsys.php: call to core_renderer->header()  {code}",8
"MDL-40668","07/15/2013 09:23:16","Revert the ""collapsible editor"" to use the standard editor again (revert MDL-38614)","The change introduced in MDL-38614 replaced the standard HTML editor with the simplified editor (no toolbars) in a variety of places.    Now that we have the editor showing a lesser set of buttons, thanks to MDL-37565, I propose we revert them all to the standard editor.  ",8
"MDL-40685","07/16/2013 09:34:50","META: Add/rescale headings for activities and resources page","Some activities and resources have headings while others do not. It should have to indicate clearly which activity/resource you are currently in.  Please refer to the screenshot for reference.    Activities that need headings particularly h2:  # Book  # Choice  # Forum  # Glossary  # Survey  # Wiki  # ...    All headings should be at the top most of the content page.    Please note: this meta is only focusing on adding/fixing the heading level and layout for the page.  Other issues such as block header, content's font size, layout, positioning, etc. will not be fixed through this meta.  We (Barbara and I) have plan to address those issues right after we are done fixing the page heading.  For now, we are only focusing on heading.  Thanks.    Documentation page for HTML Guidelines: http://docs.moodle.org/dev/HTML_Guidelines",100
"MDL-40693","07/16/2013 16:50:20","Make Bootstrapbase breadcrumb seperator respect $THEME->rarrow","The breadcrumb seperator ""/"" is hardcoded in a renderer for the Bootstrapbase/Clean themes, here:    https://github.com/moodle/moodle/blob/master/theme/bootstrapbase/renderers/core_renderer.php#L61    It should probably get the character from $THEME->rarrow so that child themes have an easy way to change this character.    (A better way to fix this is to do it all in CSS, like Bootstrap v3 or the Pure YUI framework, but the actual character is used in Bootstrap 2.3 for IE7 compatability and it's what Moodle themers are used to).",3
"MDL-40697","07/16/2013 21:08:51","Add events for when a grade has been created/updated","It would be nice to be able to register for course final grade updates.",40
"MDL-40705","07/17/2013 07:19:41","Clean theme / navigation menu / current course: a long shortname will be displayed over the main content","Enable clean theme  Go into a course  Edit the course so the shortname is super long:  => the shortname (from the navigation menu) is displayed over the main content.    No problem in standard theme.",3
"MDL-40722","07/17/2013 21:23:21","Clean theme: Resizing 3 column page with all blocks on the left is not displayed correctly","Following settings:    Course main page (usually 3 columns)  I move all blocks to the left.   I make the screen resolution smaller than 768px    Result:  The blocks on the left side are far too narrow, they should be larger. Responsiveness fails.",13
"MDL-40750","07/18/2013 13:24:14","Front Page Dropdown Arrow not Functioning (backport MDL-38661)","After upgrading, it seems we have two choices for the front page if we want a combo list of courses:  1. Set maxcategorydepth to unlimited and the front page will show every category uncollapsed and therefore every course.    2. Set the maxcategorydepth to some number, and the (un)collapse arrows on the frontpage will not work for any category beyond the maxcategorydepth, making it impossible to go to any courses below the maxcategorydepth without loading new pages.      Now from the maxcategorydepth option text:  ""Deeper level categories will appear as links and user can expand them with AJAX request.""    This is *not* what happens. If you click on the arrow, nothing happens. If you click on the category name, it takes you to a new page.    Now I am not a moodle user, but a moodle administrator. But from what people are telling me, this is not how moodle 2.4 functioned, so I'm guessing it's a regression.    I'm running 2.5.1+ (Build: 20130712) (2013051401.02) and this affects both the standard theme and the new clean theme.",20
"MDL-40752","07/18/2013 13:33:48","Login panel should be placed on the right side, in RTL mode (theme/clean, bootstrap)","""login"" and  ""register"" panels should be flipped, in RTL mode",5
"MDL-40768","07/19/2013 04:08:36","Extract icons from TinyMCE 4.0","Remove the icons from TinyMCE and create an AI file for the main issue",8
"MDL-40769","07/19/2013 04:10:39","Create Icons from TinyMCE vector","Create SVG and PNG icons from the AI file",20
"MDL-40770","07/19/2013 04:11:21","Implement Icons for TinyMCE 3.*","Create the code that will be used render the icons for TinyMCE",20
"MDL-40786","07/19/2013 14:53:59","User's description fields should be aligned to the right and spaced out, when in RTL mode (theme/clean, bootstrapbase)","User's description fields should be aligned to the right and spaced out, when in RTL mode (theme/clean, bootstrapbase)    Labels should be on the right side and user's data should be on the left side.  Overall, they should be right aligned. (On all screen sizes)",8
"MDL-40805","07/21/2013 05:00:37","user_logout event is not triggered when using CAS authentication with CAS logout option set to yes","The user_logout event does not get triggered when CAS authentication plugin is enabled AND the ""CAS logout option"" is set to ""yes""",40
"MDL-40821","07/22/2013 17:51:12","Language menu in Clean should show language used","When using the Clean theme, the language menu shows the word 'Language'. It should show the language used (detected from browser settings or selected).",2
"MDL-40833","07/23/2013 11:39:19","One topic at a time should use a heading tag for the topic heading","The new one topic at a time setting displays the single topic with a variety of subtle HTML differences from when they're displayed all at the same time.    The relevant difference for this bug is that the topic heading is an h3.sectionname if displayed all on one page but a div.mdl-align.title when shown one at a time. (On the overview page it's an h3.section-title)    The div should at least be a heading tag, I would have in general thought it might be the same HTML throughout the different course display types/modes.",3
"MDL-40849","07/24/2013 05:34:59","Assignment marking guide screen is laid out poorly in Clean","See screenshot. This is the new assignment module. Theme == Clean.",20
"MDL-40874","07/25/2013 04:42:05","Retire MyMobile as a standard theme","I'm not sure what the usage of the MyMobile theme is. It filled a need when we did not have any themes suitable for mobiles. However, the MyMobile theme is buggy and inconsistent with other Moodle standard themes. Some work has been done recently by Gareth J Barnard and Mary Evans.    Now that we have responsive themes based on Bootstrap, I think we should consider retiring MyMobile.",20
"MDL-40908","07/29/2013 09:45:31","Replace add_to_log with an event trigger - tag","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *tag*  /tag/coursetagslib.php:304: add_to_log($courseid, 'coursetags', 'add', $url, 'Course tagged');  /tag/edit.php:138: add_to_log($COURSE->id, 'tag', 'update', 'index.php?id='. $tag->id, $tag->name . '->'. $tagnew->name);  /tag/edit.php:141: add_to_log($COURSE->id, 'tag', 'update', 'index.php?id='. $tag->id, $tag->name);  /tag/user.php:50: add_to_log(SITEID, 'tag', 'flag', 'index.php?id='. $tagid, $tagid, '', $USER->id);    Suggested additional events  tag deleted",40
"MDL-40909","07/29/2013 09:46:17","Replace add_to_log with an event trigger - enrol","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *enrol*  /enrol/paypal/unenrolself.php:52: add_to_log($course->id, 'course', 'unenrol', '../enrol/users.php?id='.$course->id, $course->id); //there should be userid somewhere!  /enrol/self/unenrolself.php:52: add_to_log($course->id, 'course', 'unenrol', '../enrol/users.php?id='.$course->id, $course->id); //TODO: there should be userid somewhere!  /enrol/manual/unenrolself.php:52: add_to_log($course->id, 'course', 'unenrol', '../enrol/users.php?id='.$course->id, $course->id); //TODO: there should be userid somewhere!  /enrol/manual/manage.php:142: add_to_log($course->id, 'course', 'unenrol', '../enrol/users.php?id='.$course->id, $course->id); //there should be userid somewhere!  /enrol/manual/manage.php:126: add_to_log($course->id, 'course', 'enrol', '../enrol/users.php?id='.$course->id, $course->id); //there should be userid somewhere!  /enrol/self/lib.php:198: add_to_log($instance->courseid, 'course', 'enrol', '../enrol/users.php?id='.$instance->courseid, $instance->courseid);   /enrol/imsenterprise/lib.php:440: add_to_log(SITEID, ""course"", ""new"", ""view.php?id=$course->id"", ""$course->fullname (ID $course->id)"");",20
"MDL-40910","07/29/2013 09:46:57","Replace add_to_log with an event trigger - grade","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *grade*  ./grade/report/grader/ajax_callbacks.php:127: add_to_log($course->id, 'grade', 'update', $url, $info);  ./grade/report/grader/lib.php:309: add_to_log($this->course->id, 'grade', 'update', $url, $info);  ./grade/edit/tree/grade.php:212: add_to_log($course->id, 'grade', 'update', $url, $info);  ./grade/edit/tree/grade.php:239: add_to_log($course->id, 'grade', 'update', $url, $info);",13
"MDL-40911","07/29/2013 09:47:52","Replace add_to_log with an event trigger - login","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *Login*  /lib/moodlelib.php:4288: add_to_log(SITEID, 'login', 'error', 'index.php', $username);  /lib/moodlelib.php:4294: add_to_log(SITEID, 'login', 'error', 'index.php', $username);  /lib/moodlelib.php:4311: add_to_log(SITEID, 'login', 'error', 'index.php', $username);  /lib/moodlelib.php:4331: add_to_log(SITEID, 'login', 'error', 'index.php', $username);  /lib/moodlelib.php:4383: add_to_log(SITEID, 'login', 'error', 'index.php', $username);  /lib/moodlelib.php:4395: add_to_log(SITEID, 'login', 'error', 'index.php', $username);",8
"MDL-40912","07/29/2013 09:48:38","Replace add_to_log with an event trigger - course category","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *category*  /lib/coursecatlib.php:381: add_to_log(SITEID, ""category"", 'add', ""editcategory.php?id=$newcategory->id"", $newcategory->id);  /lib/coursecatlib.php:475: add_to_log(SITEID, ""category"", 'update', ""editcategory.php?id=$this->id"", $this->id);  /lib/coursecatlib.php:1514: add_to_log(SITEID, ""category"", ""move"", ""editcategory.php?id=$childcat->id"", $childcat->id);  /lib/coursecatlib.php:1672: add_to_log(SITEID, ""category"", ""move"", ""editcategory.php?id=$this->id"", $this->id);  /lib/coursecatlib.php:1737: add_to_log(SITEID, ""category"", ""hide"", ""editcategory.php?id=$this->id"", $this->id);  /lib/coursecatlib.php:1790: add_to_log(SITEID, ""category"", ""show"", ""editcategory.php?id=$this->id"", $this->id);  /course/manage.php:187: add_to_log(SITEID, ""category"", ""move"", ""editcategory.php?id=$movecategory->id"", $movecategory->id);",20
"MDL-40913","07/29/2013 09:49:15","Replace add_to_log with an event trigger - message","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *message*  /message/index.php:134: add_to_log(SITEID, 'message', 'add contact', 'index.php?user1='.$addcontact.'&amp;user2='.$USER->id, $addcontact);  /message/index.php:139: add_to_log(SITEID, 'message', 'remove contact', 'index.php?user1='.$removecontact.'&amp;user2='.$USER->id, $removecontact);  /message/index.php:143: add_to_log(SITEID, 'message', 'block contact', 'index.php?user1='.$blockcontact.'&amp;user2='.$USER->id, $blockcontact);  /message/index.php:147: add_to_log(SITEID, 'message', 'unblock contact', 'index.php?user1='.$unblockcontact.'&amp;user2='.$USER->id, $unblockcontact);  /message/index.php:184: add_to_log(SITEID, 'message', 'write', 'index.php?user='.$user1->id.'&id='.$user2->id.'&history=1#m'.$messageid, $user1->id);  /message/lib.php:132: add_to_log(SITEID, 'message', 'view', 'index.php', $viewing);",20
"MDL-40914","07/29/2013 09:49:50","Replace add_to_log with an event trigger - authentication","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *authentication*  /auth/ldap/auth.php:1739: add_to_log(SITEID, 'user', 'login', ""view.php?id=$USER->id&course="".SITEID,  /auth/shibboleth/index.php:65: add_to_log(SITEID, 'user', 'login', ""view.php?id=$USER->id&course="".SITEID, $USER->id, 0, $USER->id);",8
"MDL-40915","07/29/2013 09:50:26","Replace add_to_log with an event trigger - calendar","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *Calendar*  /calendar/lib.php:2236: add_to_log($this->properties->courseid, 'calendar', 'add', 'event.php?action=edit&amp;id='.$this->properties->id, $this->properties->name);  /calendar/lib.php:2265: add_to_log($eventcopy->courseid, 'calendar', 'add', 'event.php?action=edit&amp;id='.$eventcopyid, $eventcopy->name);  /calendar/lib.php:2320: add_to_log($this->properties->courseid, 'calendar', 'edit all', 'event.php?action=edit&amp;id='.$this->properties->id, $this->properties->name);  /calendar/lib.php:2325: add_to_log($this->properties->courseid, 'calendar', 'edit', 'event.php?action=edit&amp;id='.$this->properties->id, $this->properties->name);    Suggested additional events:  Check to see if deleting a calendar event  requires an event.",20
"MDL-40916","07/29/2013 09:51:18","Replace add_to_log with an event trigger - mod_imscp","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod_imscp*  /mod/imscp/index.php:36:add_to_log($course->id, 'imscp', 'view all', ""index.php?id=$course->id"", '');  /mod/imscp/view.php:49:add_to_log($course->id, 'imscp', 'view', 'view.php?id='.$cm->id, $imscp->id, $cm->id);",8
"MDL-40917","07/29/2013 09:51:51","Replace add_to_log with an event trigger - mod_resource","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod_resource*  /mod/resource/index.php:36:add_to_log($course->id, 'resource', 'view all', ""index.php?id=$course->id"", '');  /mod/resource/view.php:56:add_to_log($course->id, 'resource', 'view', 'view.php?id='.$cm->id, $resource->id, $cm->id);",8
"MDL-40918","07/29/2013 09:53:24","Replace add_to_log with an event trigger - mod_lti","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod_lti*  /mod/lti/index.php:59:add_to_log($course->id, ""lti"", ""view all"", ""index.php?id=$course->id"", """");  /mod/lti/launch.php:62:add_to_log($course->id, ""lti"", ""launch"", ""launch.php?id=$cm->id"", ""$lti->id"");  /mod/lti/view.php:95:add_to_log($course->id, ""lti"", ""view"", ""view.php?id=$cm->id"", ""$lti->id"");",8
"MDL-40919","07/29/2013 09:54:05","Replace add_to_log with an event trigger - mod_survey","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod_survey*  /mod/survey/report.php:95: add_to_log($course->id, ""survey"", ""view report"", ""report.php?id=$cm->id"", ""$survey->id"", $cm->id);  /mod/survey/index.php:17: add_to_log($course->id, ""survey"", ""view all"", ""index.php?id=$course->id"", """");  /mod/survey/save.php:57: add_to_log($course->id, ""survey"", ""submit"", ""view.php?id=$cm->id"", ""$survey->id"", ""$cm->id"");  /mod/survey/view.php:99: add_to_log($course->id, ""survey"", ""view graph"", ""view.php?id=$cm->id"", $survey->id, $cm->id);  /mod/survey/view.php:136: add_to_log($course->id, ""survey"", ""view form"", ""view.php?id=$cm->id"", $survey->id, $cm->id);  /mod/survey/download.php:54:add_to_log($course->id, ""survey"", ""download"", $PAGE->url->out(), ""$survey->id"", $cm->id);",20
"MDL-40920","07/29/2013 09:55:20","Replace add_to_log with an event trigger - mod_url","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod_url*  /mod/url/index.php:36: add_to_log($course->id, 'url', 'view all', ""index.php?id=$course->id"", '');  /mod/url/view.php:50: add_to_log($course->id, 'url', 'view', 'view.php?id='.$cm->id, $url->id, $cm->id);",8
"MDL-40921","07/29/2013 09:55:58","Replace add_to_log with an event trigger - mod_workshop","Replace the add_to_log calls for the following area, with a call to the get_legacy_logdata function in the event class.    *mod_workshop*  /mod/workshop/index.php:36: add_to_log($course->id, 'workshop', 'view all', ""index.php?id=$course->id"", '');  /mod/workshop/locallib.php:1525: add_to_log($this->course->id, 'workshop', $action, $logurl, $info, $this->cm->id);  *check out this function:*  /mod/workshop/locallib.php:1514 log()  *Check out these class to the log function*  /mod/workshop/aggregate.php:56 $workshop->log('update aggregate grades');  /mod/workshop/assessment.php:162 $workshop->log('add assessment', $workshop->assess_url($assessment->id), $assessment->submissionid);  /mod/workshop/assessment.php:164 $workshop->log('update assessment', $workshop->assess_url($assessment->id), $assessment->submissionid);  mod/workshop/exassessment.php:92 $workshop->log('add reference assessment', $workshop->exassess_url($assessment->id), $assessment->submissionid);  mod/workshop/exassessment.php:94 $workshop->log('update reference assessment', $workshop->exassess_url($assessment->id), $assessment->submissionid);  mod/workshop/exassessment.php:98 $workshop->log('add example assessment', $workshop->exassess_url($assessment->id), $assessment->submissionid);  mod/workshop/exassessment.php:100 $workshop->log('update example assessment', $workshop->exassess_url($assessment->id), $assessment->submissionid);  mod/workshop/exsubmission.php:60 $workshop->log('view example', $workshop->exsubmission_url($example->id), $example->id);  mod/workshop/exsubmission.php:165 $workshop->log('add example', $workshop->exsubmission_url($example->id), $example->id);  mod/workshop/exsubmission.php:167 $workshop->log('update example', $workshop->exsubmission_url($example->id), $example->id);  mod/workshop/lib.php:950 $workshop->log('update switch phase', $workshop->view_url(), $workshop->phase);  mod/workshop/submission.php:54 $workshop->log('view submission', $workshop->submission_url($submission->id), $submission->id);  mod/workshop/submission.php:192 $workshop->log('add submission', $workshop->submission_url($submission->id), $submission->id);  mod/workshop/submission.php:194 $workshop->log('update submission', $workshop->submission_url($submission->id), $submission->id);  mod/workshop/toolbox.php:44 $workshop->log('update clear aggregated grades');  mod/workshop/toolbox.php:51 $workshop->log('update clear assessments');  mod/workshop/view.php:57 $workshop->log('view');  mod/workshop/view.php:74 $workshop->log('update switch phase', $workshop->view_url(), $workshop->phase);  *Also check out the following*  mod/workshop/allocation/scheduled/lib.php:237: $result->log($data->settings, 'debug');  mod/workshop/allocation/random/lib.php:111: $result->log(get_string('numofrandomlyallocatedsubmissions', 'workshopallocation_random', count($randomallocations)));  mod/workshop/allocation/random/lib.php:117: $result->log(get_string('numofselfallocatedsubmissions', 'workshopallocation_random', count($selfallocations)));  mod/workshop/allocation/random/lib.php:121: $result->log(get_string('noallocationtoadd', 'workshopallocation_random'), 'info');  mod/workshop/allocation/random/lib.php:155: $result->log(get_string('allocationaddeddetail', 'workshopallocation_random', $a), 'ok', 1);  mod/workshop/allocation/random/lib.php:157: $result->log(get_string('allocationreuseddetail', 'workshopallocation_random', $a), 'ok', 1);  mod/workshop/allocation/random/lib.php:165: $result->log(get_string('numofdeallocatedassessment', 'workshopallocation_random', count($delassessments)), 'info');  mod/workshop/allocation/random/lib.php:175: $result->log(get_string('allocationdeallocategraded', 'workshopallocation_random', $a), 'error', 1);  mod/workshop/allocation/random/lib.php:178: $result->log(get_string('assessmentdeleteddetail', 'workshopallocation_random', $a), 'info', 1);  mod/workshop/allocation/random/lib.php:452: $result->log(get_string('resultnumperauthor', 'workshopallocation_random', $numofreviews), 'info');  mod/workshop/allocation/random/lib.php:459: $result->log(get_string('resultnumperreviewer', 'workshopallocation_random', $numofreviews), 'info');  mod/workshop/allocation/random/lib.php:512: $result->log('processing circle group id ' . $circlegroupid, 'debug');  mod/workshop/allocation/random/lib.php:520: $result->log('iteration ' . $requiredreviews, 'debug');  mod/workshop/allocation/random/lib.php:523: $result->log('skipping circle id ' . $circleid, 'debug');  mod/workshop/allocation/random/lib.php:526: $result->log('processing circle id ' . $circleid, 'debug');  mod/workshop/allocation/random/lib.php:539: $result->log(get_string('resultnomorepeers', 'workshopallocation_random'), 'error', 1);  mod/workshop/allocation/random/lib.php:546: $result->log(get_string('resultnomorepeersingroup', 'workshopallocation_random'), 'error', 1);  mod/workshop/allocation/random/lib.php:567: $result->log(get_string('resultnotenoughpeers', 'workshopallocation_random'), 'error', 1);  mod/workshop/allocation/random/lib.php:570: $result->log('next square should be from group id ' . $targetgroup, 'debug', 1);  mod/workshop/allocation/random/lib.php:578: $result->log('unable to find an available square. trying another group', 'debug', 1);  mod/workshop/allocation/random/lib.php:582: $result->log('target square = ' . $targetsquare, 'debug', 1);  mod/workshop/allocation/random/lib.php:587: $result->log('increasing square workload to ' . $squareworkload[$targetsquare], 'debug', 1);  mod/workshop/allocation/random/lib.php:595: $result->log('increasing group workload to ' . $squaregroupsworkload[$targetgroup], 'debug', 1);",40
