"issuekey","created","title","description","storypoint"
"DAEMON-123","11/08/2017 13:01:47","appcd-plugin-windows: Only wireup lookups when certain condition are met","h5.Description    As Chris pointed out, it doesn't make much sense to do the detection of devices, emulators etc. if we don't have any visualstudios. We should probably do a VS detection, and then wireup everything else if we find some.    We should also probably only do this if we're actually on Windows too",2
"DAEMON-124","11/09/2017 05:40:22","""gulp check"" no longer works properly since switching to workspaces","Since Yarn workspaces have been enabled, {{gulp check}} is no longer working properly. It checks to see what is installed in the package's {{node_modules}} instead of the top-level workspace {{node_modules}}. Since it doesn't find a particular dependency installed, it says every package is not installed.    While fixing this, we should also make it more parallel so that it can compute the security and package update checks at the same time.    We may also need/want to come up with a more robust way of checking integrity. {{yarn check --integrity}} doesn't work well with Lerna.",8
"DAEMON-125","11/10/2017 03:23:52","WebSocketSession: Allow msgpack to be disabled","We should add the ability per connection to disable msgpack responses.",1
"DAEMON-126","11/10/2017 12:22:47","appcd-plugin-genymotion: Add support for custom deployed directory path","h5.Description    As it is possible to support changing the deployed genymotion directory we should look into making the lookup of the deployed directory consider this path. On Windows we can query the registry for it (under HCKU\Software\Genymobile\Genymotion), I'm not sure how to find it on OSX and linux. we should also add a config setting called genymotion.deployed just incase it is not possible to find on non-Windows",5
"DAEMON-127","11/10/2017 16:55:46","appcd-plugin: Show more plugin system details","We need to add more information to the plugin system's status object that is returned when we run {{appcd status --json}} such as the plugin scan paths.",1
"DAEMON-128","11/13/2017 11:55:24","appcd-fswatch: Recursive watching does not appear to work","In all of my recent testing, recursive filesystem watching does not appear to work regardless of whether a depth is set.",8
"DAEMON-129","11/13/2017 11:58:46","Android Plugin: Populate emulator target, api level, and sdk using default Android SDK","To get the Android emulator's target, api level, and sdk name, we need to pass in an SDK for it to pull those bits of info. The problem is there could be more than one SDK. The Android plugin needs to select the best SDK starting with the one in specified in the config, then pass it into {{getEmulators()}}.",13
"DAEMON-130","11/13/2017 12:32:22","appcd dump: Dump config, status, and log to file or stdout","It would be helpful to introduce an {{appcd dump}} command that dumps the config, status, and log to a file. This would make bug reporting much, much easier.",5
"DAEMON-131","11/13/2017 12:34:20","appcd logcat: Add support for --save <file>","It would useful if the {{appcd logcat}} command supported a {{--save <file>}} option to save the contents of the log buffer to a file.",1
"DAEMON-132","11/13/2017 12:35:26","appcd logcat: Add support for a filter","It would be useful to allow a filter to be passed into {{appcd logcat}} that would only display messages where the message namespace matched the specified filter.",8
"DAEMON-133","11/13/2017 13:03:22","Android Plugin: Sort SDKs and assign default","Currently the list of detected Android SDKs is not ordered and no default SDK is selected. This is only an issue if you have more than one SDK.",3
"DAEMON-134","11/13/2017 13:04:18","Android Plugin: Sort NDKs and assign default","Currently the list of detected Android NDKs is not ordered and no default NDK is selected. This is only an issue if you have more than one NDK.",3
"DAEMON-135","11/13/2017 23:27:50","appcd-detect: First change rescan emits new event eventhough nothing changed","When the detect engine is watching a folder where something changes, it triggers a rescan. The first time the rescan is done, the results are merged into the observable model and even though nothing has changed, it will emits an event. It should only emit an event when A) something of interest happens and B) the result has actually changed.",8
"DAEMON-137","11/14/2017 15:17:52","appcd-gulp: Local directories are baked into source maps","The build system uses babel to transpile and generate the source maps. One of the args is the {{sourceRoot}} which is set to an absolute path. This absolute path gets baked into the generated files which is undesirable.    Need to see if we can do relative paths. If that doesn't work, perhaps we need rewrite all of the generated source maps.",3
"DAEMON-138","11/14/2017 17:25:21","appcd-gulp: Coverage tests blow up when --trace-deprecation is set","When trying to get a bit more info about unhandled rejections, Node.js has a flag that can be passed in called {{\-\-trace\-deprecation}}. The idea would be to add this to the {{gulp test/coverage}} task and then we'd see it in the CI logs.    However, when this flag is set, for some reason {{nyc}} blows up because it can't load {{mocha-jenkins-reporter}}. But the rub is {{nyc}} is not supposed to load it. The {{mocha-jenkins-reporter}} is an argument to {{mocha}}, not {{nyc}}.    When adding {{\-\-trace\-deprecation}} and running {{gulp coverage}}, we get the following error:    {code}  Error: Cannot find module '/Users/chris/appc/appc-daemon/node_modules/nyc/node_modules/istanbul-reports/lib/Users/chris/appc/appc-daemon/node_modules/mocha-jenkins-reporter'      at Function.Module._resolveFilename (module.js:536:15)      at Function.Module._load (module.js:466:25)      at Module.require (module.js:579:17)      at require (internal/module.js:11:18)      at Object.create (/Users/chris/appc/appc-daemon/node_modules/nyc/node_modules/istanbul-reports/index.js:10:20)      at /Users/chris/appc/appc-daemon/node_modules/nyc/index.js:451:24      at Array.forEach (<anonymous>)      at NYC.report (/Users/chris/appc/appc-daemon/node_modules/nyc/index.js:450:17)      at report (/Users/chris/appc/appc-daemon/node_modules/nyc/bin/nyc.js:89:7)      at /Users/chris/appc/appc-daemon/node_modules/nyc/bin/nyc.js:76:25  {code}    We can fix that by applying the following patch:    {code}  +++ b/packages/appcd-gulp/src/templates/standard.js  @@ -159,6 +159,7 @@ module.exports = (opts) => {          function runTests(cover) {                  const args = [];                  let { execPath } = process;  +               let jenkinsReporter = resolveModule('mocha-jenkins-reporter');                    // add nyc                  if (cover) {  @@ -178,7 +179,15 @@ module.exports = (opts) => {                                  '--reporter=html',                                  '--reporter=json',                                  '--reporter=text',  -                               '--reporter=text-summary',  +                               '--reporter=text-summary'  +                       );  +                       if (jenkinsReporter) {  +                               args.push('--reporter=' + path.relative(  +                                       resolveModule('istanbul-reports', resolveModule('nyc')),  +                                       jenkinsReporter  +                               ));  +                       }  +                       args.push(                                  '--require', path.resolve(__dirname, '../test-transpile.js'),                                  '--show-process-tree',                                  process.execPath // need to specify node here so that spawn-wrap works  @@ -188,6 +197,8 @@ module.exports = (opts) => {                          process.env.APPCD_COVERAGE = 1;                  }    +               args.push('--trace-deprecation');  +                  // add mocha                  const mocha = resolveModule('mocha');                  if (!mocha) {  @@ -201,8 +212,7 @@ module.exports = (opts) => {                          args.push('--inspect-brk');                  }    -               const jenkinsReporter = resolveModule('mocha-jenkins-reporter');  -               if (jenkinsReporter) {  +               if (!cover && jenkinsReporter) {                          args.push(`--reporter=${jenkinsReporter}`);                  }    @@ -241,13 +251,16 @@ module.exports = (opts) => {                  }          }    -       function resolveModule(name) {  +       function resolveModule(name, rel) {                  let dir = path.join(appcdGulpNodeModulesPath, name);                  if (fs.existsSync(dir)) {                          return dir;                  }                    try {  +                       if (rel) {  +                               return require.resolve(name, { paths: [ path.join(rel, 'node_modules') ] });  +                       }                          return path.dirname(require.resolve(name));                  } catch (e) {                          return null;  {code}    But then we run into a problem where {{mocha-jenkins-reporter}} is expecting a {{mocha}} runner object and {{nyc}} doesn't pass one in.    {code}  /Users/chris/appc/appc-daemon/node_modules/mocha-jenkins-reporter/node_modules/mocha/lib/reporters/base.js:252    runner.on('start', function () {           ^    TypeError: runner.on is not a function      at Jenkins.Base (/Users/chris/appc/appc-daemon/node_modules/mocha-jenkins-reporter/node_modules/mocha/lib/reporters/base.js:252:10)      at new Jenkins (/Users/chris/appc/appc-daemon/node_modules/mocha-jenkins-reporter/lib/jenkins.js:40:8)      at Object.create (/Users/chris/appc/appc-daemon/node_modules/nyc/node_modules/istanbul-reports/index.js:12:16)      at /Users/chris/appc/appc-daemon/node_modules/nyc/index.js:451:24      at Array.forEach (<anonymous>)      at NYC.report (/Users/chris/appc/appc-daemon/node_modules/nyc/index.js:450:17)      at report (/Users/chris/appc/appc-daemon/node_modules/nyc/bin/nyc.js:89:7)      at /Users/chris/appc/appc-daemon/node_modules/nyc/bin/nyc.js:76:25      at ChildProcess.<anonymous> (/Users/chris/appc/appc-daemon/node_modules/nyc/node_modules/foreground-child/index.js:52:5)      at emitTwo (events.js:126:13)  {code}    I believe that {{mocha-jenkins-reporter}} should remain an argument to {{mocha}} and not {{nyc}} and that we need to figure out why {{nyc}} is sniping the {{\-\-reporter}} arg to mocha. Maybe it's doing a blind scrap on {{process.argv}}?",3
"DAEMON-140","11/14/2017 23:17:45","system-info doesn't return ios information","Start daemon, load http://localhost:1732/system-info/1.x/info. {{ios}} is {{null}}.  Plugin status:  {code}  ios          1.0.0-2  external  /Users/feonsua/.appcelerator/install/7.0.0-master.11/package/node_modules/appcd-plugin-ios          8.9.1    Cannot read property 'value' of null  0 / 0      {code}    appcd exec /ios/latest/info returns {{Cannot read property 'value' of null}}  appcd --debug:  {code}  2017-11-14T23:21:45.867Z appcd:plugin:external:parent error Failed to activate plugin: ios@1.0.0-2  2017-11-14T23:21:45.869Z appcd:core:websocket-session [0] 127.0.0.1:58202 /ios/latest/info 400 Cannot read property 'value' of null 836ms  2017-11-14T23:21:45.888Z appcd:core:websocket-session error { TypeError: Cannot read property 'value' of null  2017-11-14T23:21:45.888Z appcd:core:websocket-session error     at then (/Users/chris/appc/ioslib/src/certs.js:46:9)  2017-11-14T23:21:45.888Z appcd:core:websocket-session error     at <anonymous>  2017-11-14T23:21:45.888Z appcd:core:websocket-session error     at process._tickCallback (internal/process/next_tick.js:188:7) id: 'cd35e68c-cdb7-45e9-89bf-3e5e3d31bba5' }  {code} ",2
"DAEMON-141","11/15/2017 02:36:24","Appc Daemon is crashing the terminal and studio ","*Problem Description:*    MacOS terminal is getting crashed If you start a daemon from a terminal and leave for some time. And, I can't even start a studio due to resource unavailability - it just crashes while launching it.        {code:java}  [forkpty: Resource temporarily unavailable]  [Could not create a new process and open a pseudo-tty.]  {code}        {code:java}  ITEM-AX40113:~ kkolipaka$ ps aux | wc -l       241  ITEM-AX40113:~ kkolipaka$ ps aux | grep appcd | wc -l         5  ITEM-AX40113:~ kkolipaka$ ps aux | grep gulp | wc -l  {code}    Studio crash log:  https://gist.github.com/kolipakakondal/904a50e1031a500e74ee526ec54ea423  ",5
"DAEMON-142","11/15/2017 02:52:43","system-info doesn't show android info","I'm using appcd 1.0.0-2 and can't see the android info when I execute {{appc exec /system-info/1.x/info}}    Please find the attached appcd status and system_info files  ",2
"DAEMON-143","11/15/2017 03:50:47","iOS simulators are missing in the system-info - intermittent issue","*Problem Description:*    Can't find the simulators in the /system-info/1.x/info. However, it's an intermittent issue.    *To reproduce:*  # Run sudo npm install appcelerator@4.2.11-2 -g  # Run appc use 7.0.0-master.11  # Run appcd appcd start  # Run appc appcd exec /system-info/1.x/info    *Versions:*  Appcelerator Daemon, version 1.0.0-2  CLI 7.0.0-master.11    Please find the attached system-info  [^system_info2.txt]  and  [^appcd_status_1.0.0-2.txt]   ",1
"DAEMON-145","11/15/2017 23:39:01","Subscribe on /system-info/1.x/info doesn't work","*Problem Description:*    When we subscribe on {{/system-info/1.x/info}} changes - Appcd should publish the changes if any changes in iOS devices, Android devices, Xcode changes, etc.    *To Reproduce:*    # appc appcd exec /system-info/1.x/info/ --subscribe  # Now connect iOS device    *Actual:*  No changes    *Expected:*  Return system-info with the iOS device    Note: {{appc appcd exec /system-info/1.x/info/ios/devices --subscribe}} is working fine  ",1
"DAEMON-147","11/16/2017 06:33:14","appc status: Hide windows-Plugin for unix / macOS machines","When running {{appcd status}}, the following (red) line occurs:  {code}             windows      1.0.0-6  external  /usr/local/lib/node_modules/appcd/node_modules/appcd-plugin-windows      8.9.1    Unsupported platform ""darwin""  0 / 0    {code}  It's not an issue because I am not running on Windows, but it would be ""UX friendly"" to either hide it on the mac or just say ""Not available"" like Studio does for the Windows SDK.",2
"DAEMON-148","11/16/2017 08:06:05","Android emulators missing target, api-level and sdk-version information","*Problem Description:*  Android emulators are missing target, api-level and sdk-version information - which is available in the ti info and also used in the studio     And also, it doesn't have SDK, NDK and targets information    *To reproduce:*  # appc use 7.0.0-master.19  # appc appcd exec /system-info/1.x/info/android   # Verify android emulator information    *Actual:*  No api-level,sdk-version and target in the emulator    *Expected:*  We should have all the information which is provided in the ti info    Please find the attached android info file  [^android_info.json]   ",1
"DAEMON-151","11/16/2017 12:03:58","Spawning the ios plugin through appc cli errors with cannot find module plist","h5.Description      ioslib has a missing dependency which causes an error when distributed in the cli due to the legacy bundling style used.    h5.Steps to reproduce    # {{appc use 7.0.0-master.23}}  # {{appc appcd start && appc exec /ios/latest/info}}    h5.Actual    Error cannot find plist    h5.Expected    No error, environment info returned",1
"DAEMON-153","11/16/2017 15:01:41","appcd: appcd start --debug should respect a --no-colors flag","h5.Description    Writing up a guide on how to provide information when reporting issues. Noticed that appcd start --debug --no-colors still logs in colour, would be nice if the debug logs provided by people didnt have the escape codes.    h5.Steps to repro    # appcd start --debug --no-colors    h5.Actual    Colours    h5.Expect    No colours",2
"DAEMON-154","11/16/2017 18:06:14","JSON Strings should be wrapped in double quotes","json strings are coming in single quotes but it should be in double quotes.    *To reproduce*  # Run {{appc appcd exec /system-info/1.x/info --json --no-banner}}  # Valdiate the output here https://jsonformatter.curiousconcept.com     Studio json parser validation is failing due to this.  ",2
"DAEMON-155","11/16/2017 18:28:01","ios info is null due to ""Failed to load plugin: Cannot find module 'plist' ""","I can't see ios info in the  {{appc appcd exec /system-info/1.x/info --json}}    *To reproduce:*  # Run appc use 7.0.0-master.22  # appc appcd exec /system-info/1.x/info --json  # Verify ios info - it's null    Please find the attached appcd dump file. ",1
"DAEMON-156","11/16/2017 19:01:16","appcd: Auto import config settings from Titanium CLI","It would great to be able to import the Titanium CLI config into the appcd user's config in {{~/.appcelerator/appcd/config.json}}.    Mappings would be as such:    * {{android.adb.port}} (Number) -> {{android.adb.port}} (Number)  * {{android.executables.aapt}} (String) -> {{android.executables.aapt}} (String)  * {{android.ndkPath}} (String) -> {{android.ndk.searchPaths}} (Array<String>)  * {{android.sdkPath}} (String) -> {{android.sdk.searchPaths}} (Array<String>)    The list goes on and on... https://wiki.appcelerator.org/display/guides2/Titanium+CLI+Options.    Here's the unmaintained list: https://wiki.appcelerator.org/display/CLI/CLI+Config+Settings.",3
"DAEMON-157","11/16/2017 21:46:18","appcd: Suppress banner when run through appc","h5.Description    It was raised that the double banner when running {{appc appcd}} shouldn't happen, we should suppress this, I think we can use the APPC_ENV environment variable to do so, alternatively we could have the CLI push a {{--no-banner}} flag but I prefer the former",1
"DAEMON-158","11/16/2017 22:29:19","Querying iOS devices results with ""Cannot find module 'plist' ""","*Description*  Running the command ""appc appcd exec /ios/latest/info/devices""  errors out with a message cannot find plist    *Steps to reproduce*  1. Install CLI 7.0.0-master.23  2. Start the daemon with ""appc appcd start""  3. Connect an iOS devices and check that it's recognized eg. appc ti info  4. Run the command ""appc appcd exec /ios/latest/info/devices""    *Actual result*  This result is seen:  Failed to load plugin: Cannot find module 'plist'    *Expected Result*  An output showing some details about the iOS device that is connected. No errors should be seen.",1
"DAEMON-159","11/16/2017 22:49:52","appcd-plugin: Can't [force] stop a plugin that's starting","It's possible for a plugin to be started, but activate() to be hung waiting for an unresolved promise. In this case, you can't stop the plugin until it starts.    We should allow plugins to be stopped if the plugin is started, but not activated.    We should allow plugins to be force stopped regardless if it's started, starting, or stopping.",3
"DAEMON-160","11/17/2017 01:10:40","ioslib: Versioning of package on npm is causing issues","h5.Description    *I know this isn't really a proper ticket but I needed somewhere to dump this*    Currently the ioslib version being pulled in is ioslib@2.0.0-beta.3 based off the version range of ^2.0.0-8. This (surprisingly to me) is correct in semver land and 2.0.0-beta.3 is considered to be greater than 2.0.0.-10 https://runkit.com/ewanharris/5a0e34d8e7d5da001228faf7    So currently we're borked and need a way out, here's the possible solutions, in no order.    # Bump ioslib to become ioslib@2.0.0-beta.4, replacing 2.0.0.-10  # Change the appcd-plugin-ios dependency to next, stay like this  # Change the appcd-plugin-ios dependency to next, ask npm nicely to remove ioslib@2.0.0-beta.3 (I dont see why they wouldnt), then eventually move back to ^2.0.0-10 version ranges.  # Release ioslib@2.0.1-0, move appcd-plugin-ios to ^2.0.1-0    I vote for 3 or 4 with an added sprinkle of promising to never do -beta.X on npm packages again :)",5
"DAEMON-161","11/17/2017 10:23:59","Windows: Visual Studio path is incorrect in the system-info","Visual studio path is incorrect in the windows system-info path    *Actual:*  C: /ProgramFiles(x86)/MicrosoftVisualStudio14.0/    *Expected:*  C:\Program Files (x86)\Microsoft Visual Studio 14.0      Same goes for the Windows Phone SDK path    *Actual:*  C: \ProgramFiles(x86)\MicrosoftSDKs\WindowsPhone\v8.1\    *Expected:*  C:\Program Files (x86)\Microsoft SDKs\Windows Phone\v8.1  ",1
"DAEMON-162","11/17/2017 10:49:36","Windows system-info: 10.0 SDK emulators are not shown","Windows Phone SDK 10.0 emulators are missing in the windows system-info.  ",3
"DAEMON-163","11/17/2017 10:54:32","Windows OS:  /system-info/1.x/info command is not responding","/system-info/1.x/info command hangs on the windows machine. It's an intermittant issue.    Looks like it's getting into recursive loop on ""Detecting devices info""",2
"DAEMON-166","11/17/2017 18:49:22","appcd-plugin-android: Plugin activation hangs if no Android SDKs are found","If the system does not have any Android SDKs, the detect engine will return an empty array, however since it is initialized to an empty array, there's no change and thus no notifications and the detection hangs.    The fix requires a check if the results are empty, then resolve the SDK detection. However in doing this, it exposed a timing bug with NDK detection.",8
"DAEMON-167","11/18/2017 03:39:34","Android and Genymotion emulators are empty","Android and Genymotion emulators are shown empty on the latest daemon 1.0.0-12    Please find the attached files",13
"DAEMON-168","11/18/2017 03:59:49","appId is missing in the provisioning profiles","appId is missing in the provisioning profiles",1
"DAEMON-169","11/18/2017 17:25:48","Issues with Xcode info returned","Couple of issues found in the Xcode information returned when querying ""appc appcd exec /ios/latest/info""    1. Any Xcode that is not present in the /Applications is not returned    2. The latest xcode in the system is returned as default even after switching to another xcode for default.   Check the attached ""appcd.txt "" for output of running the ""appc appcd exec /ios/latest/info"" and the ""appcCLI.txt"" for output running ""appc ti info -t ios""    The Xcode in downloads folder was made default but daemon output returns the latest code in /Applications as the default and does not list the Xcode in /downalods ",3
"DAEMON-170","11/20/2017 05:41:16","Move plugins out of appcd-daemon repo into separate repos","Once Appc Daemon 1.0.0 ships, we should move the plugins out of the {{appcd-daemon}} repo and into separate repos. This will allow each plugin to be versioned independently of each other and the Appc Daemon core.    Also move {{appcd-default-plugins}} into a separate repo so that we can add/remove plugins without having to publish a new appcd.",13
"DAEMON-171","11/20/2017 05:55:34","appcd: Stop any running daemon instances post npm install","After installing the Appc Daemon, the post install script should use the just installed Appc Daemon code to stop so that the new code will be run.",2
"DAEMON-173","11/20/2017 16:51:08","windowslib: EBUSY error on wptool executable","h5.Description    When running appcd exec /system-info/1.x/info/ it seemed to be taking longer than usual to return, checking the logs I saw the below, I think it's possible that two detect processes are attempting to build wptool at the same time. We apparently deal with this inside windowslib but it seems to be flaky, it might be wise to stagger the detects to allow one to build before the other runs    I've had trouble reproducing this in an appc cli build fwiw    {code}  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error Caught exception: Error: EBUSY: resource busy or locked, open 'C:\Users\ewan\Documents\git\appc-daemon\node_modules\windowslib\bin\wptool.exe'  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error     at Object.fs.openSync (fs.js:646:18)  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error     at Object.fs.writeFileSync (fs.js:1291:33)  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error     at Object.callback (C:\Users\ewan\Documents\git\appc-daemon\node_modules\windowslib\lib\wptool.js:596:7)  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error     at C:\Users\ewan\Documents\git\appc-daemon\node_modules\windowslib\lib\visualstudio.js:423:9  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error     at Array.forEach (<anonymous>)  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error     at ChildProcess.<anonymous> (C:\Users\ewan\Documents\git\appc-daemon\node_modules\windowslib\lib\visualstudio.js:415:11)  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error     at emitTwo (events.js:126:13)  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error     at ChildProcess.emit (events.js:214:7)  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error     at maybeClose (internal/child_process.js:925:16)  2017-11-20T16:24:57.446Z appcd:plugin:host:21052 error     at Process.ChildProcess._handle.onexit (internal/child_process.js:209:5)  {code}    h5.Steps to reproduce    # Remove wptool.exe from windowslib/bin folder  # Start the daemon {{[appc] appcd start}}  # Query system info {{[appc] appcd exec /system-info/1.x/info/}}    h5.Actual    Plugin hangs, windows error above shown in logs    h5.Expected    No hang",8
"DAEMON-176","11/21/2017 11:26:20","Plugins: Pickup the imported values from the titanium config","h5.Description    DAEMON-156 implemented importing the ti config, so lets implement it into the plugins. We should also watch the config for these values so we rescan if they get set",2
"DAEMON-178","11/22/2017 06:24:41","Sync ""appc ti config"" with the ""appc appcd config"" ","How and when do we sync {{appc ti config}} settings to {{appc appcd config}} - so that when studio is working with Appc Daemon it can only look for {{appc appcd config}}    Since everybody is trained to work with {{appc ti config}} and they might configure android.sdkPath, sdk.selected,etc., and expect they will be picked up directly in the studio    Any thoughts around it?  ",1
"DAEMON-179","11/22/2017 10:37:58","Android NDK is blank in system-info ","The android info fetched using ""appc appcd exec /android/latest/info"" returns Android NDK as blank.    Attached is the android output returned by appcd and appc cli",8
"DAEMON-181","11/22/2017 20:02:54","appcd-config: Figure out how to set metadata for non-appcd config settings","We currently do not have plugins define metadata for plugin specific config options. Plugins do not have access to the main config object, thus they cannot directly add metadata.    One solution would be for the plugin system to read a plugin specific metadata config and merge it into the main config.",8
"DAEMON-182","11/22/2017 20:04:58","androidlib: Addons with a manifest.ini not detected","At some point, Android SDK add-ons moved away from {{source.properties}} files and to a {{manifest.ini}} file. We need to support both.",5
"DAEMON-184","11/23/2017 13:30:01","windowslib: Unable to build wptool project on a machine where the username contains spaces","h5.Description    *This isn't a new bug, just exposed by how we decided to expose appcd*    One of my machines has a space in the name, this causes an error when building the wptool executable and we're not in the temp dir, we need to escape the project path correctly",5
