"issuekey","created","title","description","storypoint"
"DURACLOUD-327","01/20/2011 05:16:42","DurAdmin: Delete button mis-aligned","Hovering over a multi-line content item displays a delete button which is half-way between the current item and the next item in the list. The delete button should be displayed completely within the boundary of the content item which it will delete.",1
"DURACLOUD-329","01/20/2011 20:18:13","Video streaming in duradmin:spaces","This item is to address the issue of duradmin not showing the streaming video when clicking on a content item in a space on which the MediaStreamer has been enabled. Scenario: # create two spaces: 'video' & 'tmp' # add the mp4 file attached to this jira item to the space 'video' # deploy the MediaStreamer server using 'video' as source and 'tmp' as destination # wait until service deployment is complete # click on the mp4 item in the 'video' space # ! the video should be shown in the right-hand column at this point !  Note: If you go directly to  https://<host>/durastore/tmp/singleplayer.html the streaming video will be available.",1
"DURACLOUD-331","01/21/2011 03:45:41","NullPointerException with Duplicate-on-change service on 'delete content'","This item is to address the issue of a NPE being thrown when the Duplicate-On-Change service is running and an item is deleted. Monitoring the duracloud-servicesadmin.log will show that upon the above action, an NPE is thrown in: org.duracloud.services.replication.Replicator.replicateContent(Replicator.java:127)  The service does successfully remove the item from the secondary store, and remains alive in the OSGi container; however, this case should probably be guarded against.",3
"DURACLOUD-332","01/21/2011 05:14:08","Duplicate on Change: space access is not propagated","This item is to address the issue of the Duplicate-on-demand service not updating access state on the secondary provider when a space at the primary provider is changed from open to closed, or vice versa. Scenario: # deploy the duplicate-on-demand service # create a space in the primary store # verify that the space was also created in the secondary store # verify that both spaces have the same access state # toggle the access state of the primary space # boom!, notice the access state of the secondary space did not change",1
"DURACLOUD-333","01/21/2011 22:23:22","Changing space access removes the space metadata","When changing the access level of a space the space metadata is removed.  Create a space Add space metadata Change the space access Refresh the space Notice the space metadata is gone",1
"DURACLOUD-335","01/25/2011 09:08:01","Media streamer: files not getting set with proper permissions","On occasion, when starting the media streamer service, one or several of the files to be streamed is not set to have the proper permissions for streaming. Thus far, this issue has always been resolved by restarting the media streamer. It seems likely that the missing permission is due to a failed call to S3, so a retry would likely fix the problem.",1
"DURACLOUD-339","01/26/2011 04:00:34","DurAdmin: Errors on space filter","When attempting to filter by name in a space (used the x-service-work dir as an example, need this features to get logs for a specific bulk run), I tend to get ""next page failed: error"" and ""Get Space failed: error"" pop-ups. The filter works and loads the list of filtered content items correctly, so the errors seem unnecessary.  It appears that a new attempts is made to get the content listing on every change to the filter box, so each letter I type creates a new call.  My guess is that just adding a ""Filter"" button beside the text box, and only making the call when the button is pressed would fix the issue.",1
"DURACLOUD-341","01/27/2011 03:41:11","Duplication on Demand destination space","When configuring the Duplication on Demand service, if you leave the destination space name blank, the service should automatically create the destination space with the source space's name.  Carissa ran the service leaving the destination space blank (assuming this would occur) and the service ran to completion... service status read: ""complete"" but no duplicated content was to be found.",1
"DURACLOUD-342","01/27/2011 21:02:58","Bulk Image Transformer output to be standard CSV format","Currently the output for the Bulk Image Transformer is in a modified CSV format, similar to: name1=value1, name2=value2, name3=value3, ...  This task is to update the output to be in standard CSV format: value1, value2, value3  The first line in the file should a header which indicates the names of the values to follow: name1, name2, name3  The Bulk Bit Integrity service produces this format by allowing the hadoop reducer to produce all of the value lines, then using a post processor to insert the name line at the top.",2
"DURACLOUD-348","02/07/2011 22:36:34","Bulk service status message","This improvement is to more accurately display the service status state of bulk services. Currently, bulk image conversion and bulk bit integrity checking are processed in two steps: 1. hadoop processing 2. post processing on duracloud instance  The service status shows conflicting messages. The ""Job State"" is ""COMPLETE"" when the hadoop step is done, but the ""service status"" shows ""Post Job Processing"" for bit integrity, and nothing for image conversion.  More accurate and consistent status messages need to be put in place across the services.",2
"DURACLOUD-351","02/08/2011 23:04:52","Allow build-time specification of dependency osgi bundle version","This improvement is to allow services built within a particular version of the baseline (say 1.4.0) to specify compatibility with dependency DuraCloud-osgi bundles from another version (say 1.3.0).",1
"DURACLOUD-352","02/10/2011 04:30:47","Bit Integrity Service: Support comparison for space manifests of up to 1 million items","This improvement is to ensure that spaces that contain up to 1 million items can successfully perform a bit-integrity manifest verification.",2
"DURACLOUD-353","02/13/2011 00:32:47","Bulk Bit Integrity Service: shutdown of post-processor","This item is to address the issue of shutting down not only the Bulk Bit Integrity Service on ""undeploy"", but also shutting down the post-processor.  To reproduce this error, start the BBIS over a space containing more than 1000 items. Once the ""Job State"" indicates ""COMPLETE"", but while the ""Service Status"" still indicates ""Post Job Processing..."", undeploy the service. Undeploy fails due to the inability to remove the fixityservice OSGi bundle from the services container, as it is still processing. At this point, the BBIS remains in duraservice, but is no longer available via servicesadmin.",2
"DURACLOUD-354","02/17/2011 21:07:29","Bulk Image Conversion: failure due to Hadoop AMI upgrade","This item is to address the breakage caused by amazon elasticmapreduce changing their default AMI for hadoop jobs. This effects the bulk image conversion service which is faulting in the bootstrap script due to a missing dependency in the apt-get initialization. ",1
"DURACLOUD-355","02/18/2011 01:27:38","Media Streamer: Allow streaming of multiple spaces","This task is to allow the user to select multiple spaces for the media streaming service to stream.",2
"DURACLOUD-363","02/18/2011 01:50:37","API support for dashboard reports","This new feature is to provide an extension to the REST APIs to support retrieval of usage report information. The report data would be the same that is exposed on the dashboard.",0
"DURACLOUD-369","02/19/2011 09:50:50","Bulk Bit Integrity Service: post-processing in hadoop","This improvement is to change the bulk bit integrity service to run its MD5 metadata collection post-processor in hadoop instead of with a single process on the main duracloud instance. This enables the service to run within hours instead of days for spaces exceeding 50,000 items.",3
"DURACLOUD-370","03/07/2011 23:32:35","Notification/Email utility","This feature is to expose a utility for sending emails. It should consist of both a general interface project and a corresponding implementation project.",2
"DURACLOUD-371","03/08/2011 19:20:00","Remove interim bulk-bit-integrity manifests","This improvement is to remove from the service output space the interim manifests that the bulk-bit-integrity service creates once the final report has been created. These manifests are: bit-integrity-metadata-results.csv bit-integrity-results.csv",3
"DURACLOUD-374","03/09/2011 02:39:41","Service Report: backend utility for currently running services","Provide a way to generate a report containing: - details from running services  The details should include at least the following information:  - tbd  The reports should also be available for retrieval through a REST-api",5
"DURACLOUD-375","03/09/2011 02:40:44","Storage Report Dashboard","This task is to create a UI dashboard for displaying and downloading reports on storage.  REST API calls should be available from which the storage report information can be gathered. A UI will need to be created to be able to display the information in the reports.  The reports will likely be in XML, so XSLT is an option for display.",5
"DURACLOUD-376","03/09/2011 03:52:27","Limit time that can be spent spinning on a mapper task within hadoop","Currently, the service code which runs in hadoop kicks off a thread to ensure that the mapper has enough time to complete. These threads are not time limited, so if the mapper process hangs, the hadoop job could potentially live forever. This task is to revisit these threads for each of the bulk jobs to set a limit for the amount of time the threads give to a mapper activity.",2
"DURACLOUD-377","03/09/2011 22:14:31","Remove user management from Duradmin","This task is to remove the user-management capabilities (""Adminstration"" tab) from Duradmin, since this functionality is being moved up the the account-management-app.",1
"DURACLOUD-379","03/11/2011 21:56:08","Run-away service monitor","This task is to create a script/application that monitors DuraCloud accounts for long-running bulk services and sends an email alert upon detection.",1
"DURACLOUD-380","03/17/2011 19:26:34","Azure Storage Provider - adding content and specifying a checksum","When a checksum is provided upon adding content to Azure, ChecksumInputStream was incorrectly trying to calculate the checksum from the provided stream.  The provided checksum should be used instead of calculating it from the stream.",1
"DURACLOUD-382","03/20/2011 07:01:59","Create Example ServiceClient","This task is to create a sample ServiceClient analogous to the Sample StoreClient.",1
"DURACLOUD-383","03/22/2011 01:37:18","Bit Integrity Service: support retries of interrupted content downloads","This task is to add retries to the bit-integrity-service when a content item that is downloaded to calculate its MD5 does not match the expected MD5 from metadata.",1
"DURACLOUD-384","03/22/2011 01:46:39","Bit Integrity Service: Pass into comparison phase content-id of csv input","The comparison phase of an 'all-in-one-for-space' run of the bit-integrity-service tries to guess the content-id of the input csv files. With date/timestamps appended to the content-ids, this becomes difficult. Therefore, the input content-ids should be passed into the comparison phase.",1
"DURACLOUD-385","03/24/2011 21:24:15","Image Viewing URL Stability","This task is to investigate the stability of image viewing URLs across upgrades of DuraCloud instances. As each DuraCloud instance has an allocated static I.P. address, the behavior is unexpected. If there are specific uses cases for demonstrating this issue, please add them as comments below.",2
"DURACLOUD-389","03/30/2011 23:13:03","Service Registry Naming","This update is needed to support creating a service-config.xml document that is named the same as the allowable service registry name. The old convention was: duracloud-0.9.0-service-repo The new convention is: duracloud-0-9-0-service-repo ",1
"DURACLOUD-390","03/31/2011 04:14:56","Security over UserDetailsService.getUsers()","This improvement is to add method security over UserDetailsService.getUsers() to limit access to this call to ROLE_ADMIN.",1
"DURACLOUD-394","04/20/2011 19:31:18","Page load latency","The Duradmin pages are built using jQuery. When the browser loads, the scripts pull data while building the page, creating a perceptible delay in rendering. A recommended solution may be to pull some of the jQuery back and not try to build the screen using as much scripting.  Browser versions and usage scenarios need to be added to this jira item.",2
"DURACLOUD-397","04/27/2011 03:03:42","Metadata editor allows for blank values","Metadata editing via DurAdmin (using both the regular editor and the ""Edit Metadata"" dialog) allows you to add empty name/value pairs to the metadata list. Metadata names should be required. Although the UI appears to allow empty metadata name/values, if the name is empty, the metadata does not persist.",1
"DURACLOUD-398","04/27/2011 03:13:40","UI shortcuts which are not useful should be disabled","Holding shift + one of the arrow keys does odd things to the display. These shortcuts should be disabled.",1
"DURACLOUD-400","05/02/2011 18:55:16","DuraStore REST API: text/plain response from getSpaces","Just an inconsistency I noticed while looking at the REST API. This particular method gives a response Content-Type header of ""text/plain"". Most other methods that return XML declare their Content-Type as text/xml.  For example:  https://demo.duracloud.org/durastore/spaces?storeID=0  ...gives text/plain, but:  https://demo.duracloud.org/durastore/cwilper-test?storeID=0  ...gives text/xml.",1
"DURACLOUD-401","05/02/2011 19:18:42","Use application/xml as response Content-Type for XML-returning REST API methods","Most of the REST API methods that return XML today use text/xml, but application/xml is a actually a better choice due to character encoding issues:  According to the specification of the text/* media types (RFC2046), if a charset parameter is not specified in the declaration of mime type (at the end of the Content-Type value, ala ""text/xml; charset=utf-8"", it must be assumed that the body is encoded in US-ASCII.  The ""encoding"" declared in the XML declaration is supposed to be ignored.  Here are a couple online posts that further explain the problem:  *  http://annevankesteren.nl/2005/03/text-xml *  http://www.grauw.nl/blog/entry/489  It's clearly the intent that DuraCloud REST API methods that return XML are encoded in UTF-8 (because the xml declaration says so), but according to the standards, because text/xml is used instead of application/xml, and the Content-Type is not declared with a ""charset=utf-8"" MIME parameter, the xml declaration is supposed to be ignored by clients and they should assume US-ASCII.",1
"DURACLOUD-402","05/04/2011 18:56:57","Allow for local service repository","It is currently required that the service repository for a DuraCloud instance be hosted on another DuraCloud instance. This task is to allow the service repository to be hosted within the same instance. This will both simplify the deployment of stand-alone DuraCloud instances (for users of the open source platform) and lead the way toward allowing multiple service repositories to be associated with a single instance.",1
"DURACLOUD-403","05/05/2011 19:17:37","Improve binary installation package","In the 0.9 release the first binary installation package was created. This allows system admins to deploy an instance of DuraCloud without needing to build from source. This was a good first step, but there are a few pieces which could make the process smoother:  - Include wars with names that do not include version. When the jars are dropped into tomcat with the release version included in the file name, they are not deployed to the expected context path (i.e. rather than a context path of /durastore it is instead /durastore-<version>. The installation package zip file includes the version number, this should be sufficient. - Include the app-config jar, as this is needed to configure the instance. - Include an example properties file to be used with app-config.jar for instance initialization. - Include a default/example logback.xml file which can be used within the service bundle home. - Update included run.bat file to properly pick up environment variables in a Windows environment - Allow for the use of a local service repository (handled by DURACLOUD-402) - Update the included readme.txt file to have complete instructions for standing up a DuraCloud instance using the files provided with the installation package. Parts of this document can refer to the wiki for further explanation, but ideally, the entire process would be well enough defined in the readme such that the links to the wiki would be optional reading.",1
"DURACLOUD-404","05/05/2011 21:08:51","Duraservice: clean re-initialization","Currently, when re-initializing duraservice, due to caching, some elements do not take on the new re-initialize values. This improvement is to determine and implement what is required to make duraservice re-initialization work as if it were being initialized from scratch.",1
"DURACLOUD-406","05/07/2011 00:56:01","Service.xml: generate on build, not on test","This improvement is to have the services.xml service-repo manifest created during the mvn 'package' phase instead of during 'test'.",1
"DURACLOUD-407","05/07/2011 00:58:35","Service.xml: generate various renditions","This feature is to have the services.xml service-repo manifest generated for each of the various DuraCloud account package types: - archiving / preservation - media access - professional - trial",1
"DURACLOUD-409","05/10/2011 02:56:25","Failed to copy all files when running a large Duplicate-on-Demand service","A small percentage of files are not copied during the execution of a large Duplicate on Demand service execution.  This can result in either a missing file or a zero length file in the target space.  This has bug has been demonstrated repeatedly both between different providers and copies back to the same provider.  However, it has only been observed in large file sets (circa 70,000).",20
"DURACLOUD-422","05/23/2011 08:48:50","When only one storage provider is configured, the Provider display should not be a selector","When only one storage provider is configured for an instance, the Provider selection box in the upper right corner currently provides a drop down to a small empty box. There is really no need for a selection box when there is only one provider.",0
"DURACLOUD-423","05/26/2011 19:17:35","Filter display of service properties","This feature is to omit the rendering of service properties that have names prefixed with ""System "". These are service properties that are useful for monitoring and scripting, but are probably confusing for end-users of Duradmin.",1
"DURACLOUD-424","05/27/2011 02:40:17","Service completion state must be accurate: non-bulk services","This improvement is to reflect the completion state of non-bulk services as ""success"" or ""failure"". Currently, the service state remains ""started"".  Affected services: bit integrity checker bit integrity checker tools image transformer  Additionally, the end-time of the service should be captured in the service properties.",3
"DURACLOUD-429","05/29/2011 19:08:04","iRODS/Chronopolis Storage Adapter","This feature is to add a new storage adapter to connect to iRODS/Chronopolis, ala S3, Rackspace, & Azure. The base code has already been provided by Mike Smorul.",3
"DURACLOUD-431","06/01/2011 09:03:57","Duradmin mimetype editor: 'application/atom+xml' regex","When attempting to set the mimetype of a content item to 'application/atom+xml', the error ""Invalid Mimetype"" is displayed. This prohibits the setting of the desired mimetype.",1
"DURACLOUD-432","06/03/2011 01:06:24","file name collisions not detected in Google Chrome","When using DurAdmin with Google Chrome to upload a file, there is no file name collision detection or pop-up warning. The upload simply replaces the file. I am using Google Chrome on my mac os x. Note that the file name detection and pop-up did work on Firefox.",1
"DURACLOUD-433","06/03/2011 21:01:17","Duradmin service status","When a service is deployed via duradmin, an entry is created detailing the: - service - hostname - status  The 'status' is apparently populated when the service is deployed and never updated as the actual service status changes through the course of processing. This improvement is to keep the status info in the UI entry up-to-date by pulling the content from the ""Service Status"" property instead of from the Deployment.status The current/accurate status info is also displayed on the right hand side, under the service details.",1
"DURACLOUD-435","06/06/2011 20:52:00","Reinit should clear the cached StorageProviders","Upon reinit the cached StorageProviders should be cleared in order to specify different stores",1
"DURACLOUD-436","06/15/2011 04:22:15","Service registry name and service.xml dependency","This improvement is to decouple the dependency on the content-id of the service.xml file of a service registry from the space-id of the registry itself. Currently, the content-id is required to be identical to the space-id with the addition of the '.xml' extension. The service.xml content-id should be allowed to be any name.",2
"DURACLOUD-438","06/15/2011 21:24:31","Add service-result to completed service properties","This improvement is to add a new service property across all services that have a completion (success or failure) that notes the content-id of the service result file. This property should be set upon service completion.",1
"DURACLOUD-439","06/16/2011 00:13:38","Enforce space id rules for services","Enforce space id rules when entering a space name for Duplicate on Demand and any other service",1
"DURACLOUD-440","06/17/2011 01:40:23","Handle all unicode characters for storing and retrieving content","This task is to ensure that a content item can be added and retrieved from both DuraStore and DurAdmin using any characters that can be expressed via unicode.  Generally, it seems like it's possible to add content items with any unicode content ID, but the problems come in when attempting to access/update/delete those items. These problems are not consistent between DuraStore and DurAdmin. Occationally DuraStore allows for retrieving files that DurAdmin does not.  A few Ascii content IDs which currently fail this test are below. This list is not exhaustive, just a examples.  test#item   - duradmin cannot load content   - error when accessing via durastore  test%item   - duradmin cannot load content   - bad request response from durastore  test&item   - duradmin cannot load content   - works fine in durastore  test+item   - duradmin cannot even bring up metadata   - works fine in durastore  Of course, content IDs with non-ascii characters also have problems:   1. blankHélènåJör.txt 2. blankπ × { } © 佈 б ' ' —.txt  #1 seems to be only a problem in DurAdmin, the file can be retrieved and deleted via DuraStore with no problem. #2 is a problem for both DurAdmin and DuraStore, the file cannot be retrieved or deleted via either. ",5
"DURACLOUD-441","06/18/2011 10:36:41","ServiceManager and ServiceManager Client to share Interface","This improvement is for the following two classes to implement the same interface: org.duracloud.client.ServicesManager.java org.duracloud.duraservice.mgmt.ServiceManager.java",1
"DURACLOUD-443","06/29/2011 20:52:37","Service Report: create schema and serializer for ServiceReport.getCompletedServicesReportList()","This task is to create a schema and serializer for the list of content-ids returned from ServiceReport.getCompletedServicesReportList(). The expected xml should look something like this: <service-report-ids>     <service-report-id>Service-Report-2011-06-27.xml</service-report-id> <service-report-ids>",1
"DURACLOUD-446","07/05/2011 20:56:57","Service Reports: Comma-delimited content-ids","This bug is that service reports become invalid if a content-id contains a ',' since currently service reports are output as comma-delimited. A potential solution is to create tab-delimited service reports.",2
"DURACLOUD-448","07/06/2011 21:16:21","Get Bulk Image Conversion service working","Due to a change in the AMI used to run hadoop jobs in Amazon EMR, the bulk image conversion service no longer works. The failing portion is the bootstrap task which installs ImageMagick. The error that shows up on the console when attempting to run any line in the install script is:  E: Wow, you exceeded the number of versions this APT is capable of. E: Problem with MergeList /var/lib/apt/lists/http.us.debian.org_debian_dists_testing_main_binary-amd64_Packages E: The package lists or status file could not be parsed or opened.  This is a known bug, detailed here: https://forums.aws.amazon.com/thread.jspa?messageID=254336&tstart=0. A work-around is noted in the link that has been tested to work and allow ImageMagick to install.  Ideally this issue will be fixed by Amazon with the introduction of a new EMR AMI, but if this is not the case by shortly before release time, the work-around should be employed.",0
"DURACLOUD-450","07/09/2011 02:34:19","Link Service Report in service properties display","This improvement is to add a link to the services ""Report"" property to display (possibly as a flyout?) a tabular form of the service results.",2
"DURACLOUD-451","07/09/2011 04:38:11","UI: Use different icons for each service","The goal of this task is to include a different icon beside each service, both in the deployed services listing and the available services listing.",2
"DURACLOUD-452","07/09/2011 04:39:35","UI: Remove the provider drop-down when there is only one provider","This task is to remove the storage provider drop-down when only one provider is enabled.",1
"DURACLOUD-453","07/09/2011 04:41:30","UI: Use different icons for the content item Download and View links","This task is to replace the button icon for the content item View link, as it is currently the same as the download link. Perhaps a eye icon or something similar would work.",1
"DURACLOUD-454","07/09/2011 04:43:18","UI: Adjust the service deployment box to remove scroll bars","This task is to re-adjust the pop-up dialog used for deploying services so that scrolling is not necessary and no scroll bars are displayed.",1
"DURACLOUD-455","07/09/2011 04:49:43","UI: Display service status correctly","Currently, the table which lists all deployed services has a column called Status which always displays STARTED, regardless of the actual status of the services. This value is being read from ""deployment status"" which is meaningless. This task is to read in the actual status of each service from the service properties and display that in the table.",1
"DURACLOUD-456","07/09/2011 04:51:00","UI: Administration tab always contains text: ""No users defined""","This task is to only display the ""No users defined"" text on the Administration tab when there are actually no users defined.",1
"DURACLOUD-457","07/12/2011 18:23:05","Service Monitoring on reconfigure","This improvement is to ensure that a monitor thread is in place when a service is reconfigured.  A service can be reconfigured while it is either still running, or after it has completed. Since a reconfigured service retains the same deployment-id, a service that is still running will continue to be monitored by the original monitoring thread. However, a service that is complete needs to have a new monitor thread started since the service is effectively restarted via a reconfiguration.",1
"DURACLOUD-458","07/18/2011 19:55:05","Space Delete: Indicate to users when a space is in the process of being deleted","Currently, when deleting a space of reasonable size there is a dialog that spins for a while, then the space is removed from the spaces list. But if the list of spaces is refreshed, the ""deleted"" space shows up again. In the background a process is still running to delete the space, but there is no way for the user to know that this is happening.  This task is to make it clear to users when a space is in the process of being deleted.  ",2
"DURACLOUD-460","07/22/2011 22:20:28","Provide informative error messages for special characters in space and content properties","Special characters included in metadata names or values which are added to spaces or content show up immediately in the list of metadata/tags, but when those special characters aren't valid http header values, the information is not actually added to the space or content item in the provider. This task is to to check for valid characters and pass back errors to users so they know the allowable characters.",3
"DURACLOUD-462","07/22/2011 22:30:34","UI: Inform users that the characters '\', '?', and ';' cannot be part of a Content ID","Three characters are not allowed in content Ids: '\', '?', and ';', as noted in IdUtil and here: https://wiki.duraspace.org/display/DSPINT/Space+and+Content+Name+Restrictions. Errors are returned from DuraStore when trying to add an item with a content Id including '\' or '?' characters, but no useful information is presented to users in DurAdmin. No error is returned with the use of the ';' character, as the character doesn't get passed through to DuraStore. There should be a validator in DurAdmin to catch these characters, and users should be provided a useful error message indicating the problem.",1
"DURACLOUD-464","07/25/2011 19:47:55","UI: XML files viewed in Chrome are appended with javascript code","When using DurAdmin via the Chrome browser, selecting a file of type XML, and choosing to View the file, the XML is rendered correctly, but is followed by a block of javascript code, starting with ""try{function lpshowmenudiv(id)"".",2
"DURACLOUD-465","07/25/2011 19:54:19","Handle semicolon character","When content whose ID contains a semicolon (;) character is added on a DuraCloud instance, the characters after the semicolon are dropped. The file is available, but the ID is wrong.",2
"DURACLOUD-466","07/27/2011 04:08:30","DuraCloud Constants","This task is to create a new maven project that simply holds constant values required across the other projects. Likely, these constants should be implemented as enums. Examples include: - DELIM = '\t' - ENCODING = ""UTF-8""  Other candidates include service constants (see: org.duracloud.services.ComputeService.java) and other common, constant, classes that have no other dependencies such as: org.duracloud.common.util.DateUtil.DateFormat.java",2
"DURACLOUD-467","07/28/2011 21:45:32","UI: Using Enter key on Add Space selects Closed space access","Using the Enter key on the Add Space dialog to submit the request to add a space both selects the Closed access button and submits the request. The space is created correctly, but the access button indicates the default Open state before the Enter key is hit, then the space ends up with Closed access after it is created.  Tested on: Windows 7; Firefox 5.0; Chrome 12.0.742.122",1
"DURACLOUD-468","07/28/2011 22:02:49","UI: Add message to indicate when no other services are available to deploy","When all services are deployed, and you click on Available Services, there is no message that there are no services available",1
"DURACLOUD-469","07/28/2011 22:07:02","UI: Display the selected service on the service configuration dialog","The name of the service which was selected needs to be displayed on the screen used to configure the service. Currently there is just text that reads ""Configure the Service"", which isn't very helpful.",1
"DURACLOUD-475","08/05/2011 18:09:02","Create consistent css styling for reporting","This improvement is to restyle the Dashboard Storage and Services tabs to have a consistent styling with the rest of the duradmin application.",3
"DURACLOUD-478","08/05/2011 22:25:45","Facilitate integration: CDL Merritt ","This task is to support the conversations and integration of Merritt with DuraCloud. Likely the software development will all be on the CDL side, but some time and effort will be needed as support.",1
"DURACLOUD-481","08/06/2011 01:58:54","CloudSync Service","This feature is to add a new CloudSync service. The service will likely be a webapp service (ala j2kservice). Note: CloudSync itself should probably by updated to take its working directory as an initialization argument.",2
"DURACLOUD-482","08/06/2011 03:44:29","Re-Add DuraCloud favicon","This update is to re-add the DuraCloud favicon to the duradmin application. In release 1.0.0, its rendering was somehow dropped.",1
"DURACLOUD-484","08/14/2011 03:33:56","DurAdmin support for object copy/rename","This feature is to add UI support for single content copy/rename operations.",3
"DURACLOUD-485","08/14/2011 03:38:54","StoreClient/REST support for object copy/rename","This feature is to expose the StorageProvider.copyContent() method through the DuraStore REST API as well as update the storeclient. However, this feature should not be implemented until the patch submitted to Rackspace has been incorporated into the Rackspace java-client baseline. https://github.com/rackspace/java-cloudfiles/pull/18",3
"DURACLOUD-492","08/30/2011 18:44:46","StoreClient moveContent()","This feature is to add an additional method to the storeclient, namely, moveContent(). This method will simply call copyContent() followed by deleteContent().",1
"DURACLOUD-493","09/01/2011 22:49:37","Duradmin login url","This issue shows up in the following scenario: - Launch an instance as root user from the Management Console - the login fails (as expected); but typing in the correct root username/password continues to fail - until manually removing the trailing portion of the URL: ""login?error=true""  It would be ideal if an incorrect login using the pattern as in the MC did not produce this URL in the browser.",1
"DURACLOUD-496","09/06/2011 20:45:47","ContentStore Duplicate Across Providers","This feature is to provide users a way to copy a single item from one storage provider to another storage provider (or within the same storage provider). The implementation will likely be similar to the ContentStore.copyContent(), but will contain an optional source storeId. This effort should also include exposing the cross-provider copy functionality at the ContentRest level of Durastore. ",2
"DURACLOUD-497","09/06/2011 20:49:19","Remove Image-Conversion Services (temporarily)","This task is to remove the two image conversion services: - bulk image conversion - non-bulk image conversion  from the list of available services for the 1.1 release. These services will become available once again when a strategy has been developed to help users manage the error cases.",1
"DURACLOUD-498","09/09/2011 19:00:40","SyncTool does not recognize chunked content","The issue here is seen in two scenarios: 1. Content that is chunked into DuraCloud during one run of the synctool is not recognized as existing in the space on a subsequent run of the synctool. 2. Content that is chunked into DuraCloud during one run of the synctool is not recognized as existing locally on a subsequent run of the synctool, and if the --sync-deletes flag is set, then the chunks are not deleted from the DuraCloud space.",2
"DURACLOUD-500","09/10/2011 00:26:11","SyncTool does not delete empty subdirectories","The issue here can be seen in the following scenario: # create an empty DuraStore space # create a local directory with subdirectories, add files # run synctool ** verify space/directories are the same # delete a local file at the top-level or within a subdirectory (but if in a subdirectory, make sure more content remains in that subdirectory) # run synctool with '--sync-deletes' ** verify content is deleted from the space # here is the issue: delete local content in any of the following ways: ** from a subdirectory, leaving that subdirectory empty ** remove everything from the local directory # run synctool with '--sync-deletes' # Error: notice content is not deleted in space ",1
"DURACLOUD-501","09/10/2011 02:11:20","Throw exception on space names which are too long","This item is to ensure that an error is thrown back to the user when a space to be created has a name which exceeds the maximum name limit. Currently the name is just truncated, and the truncated name isn't displayed until a refresh of the UI.  See S3ProviderUtil line 133 for the spot where the S3StorageProvider likely does the truncation. All current active storage providers (S3, Rackspace, Azure) should be checked for this same behavior.  Example of a space name that is too long (for S3): duracloud-1-1-0-snapshot-service-repo-trial-test ",1
"DURACLOUD-503","09/12/2011 21:09:49","New service plan: All Services","This task is to add a new service plan: ""all"", that includes all services.",1
"DURACLOUD-504","09/12/2011 22:08:21","OOM on Re-Initialization of Durareport","This issue is revealed when performing multiple re-initialization of a DuraCloud instance via the app-config or MC. It would appear that the report collection threads created during initialization are not properly shutdown on an immediate, subsequent re-initialization. After a few re-inits an OOM is seen.",1
"DURACLOUD-505","09/14/2011 00:30:39","Deployed services list is not refreshing","Once a service has been deployed, the service information is not being displayed in the deployed services list.",1
"DURACLOUD-511","09/21/2011 19:44:01","UI: Provide an understanable error message when users attempt to create a space with a reserved name","This task is to add validation to the space creation action in the UI which does not allow users to attempt to create a space with a reserved name. The list of reserved names can be found here: https://wiki.duraspace.org/display/DURACLOUDDEV/DuraCloud+Administration. Currently, when a user attempts to create a space named, for example, ""task"", a big error dialog with a 405 http response message is displayed.",1
"DURACLOUD-512","09/22/2011 21:17:38","Distinguish service-failures from failed-service-results for Hadoop Services","This improvement is to have different informational messages (and underlying service properties) for when a service fails versus when the results of a service run contain failures. Examples of service failures are unrecoverable exceptions, OOM, failed hadoop startup, etc. Examples of result failures are bit integrity discrepancies, unsuccessful image conversions, unsuccessful duplications, etc.",3
"DURACLOUD-513","09/22/2011 21:24:20","Distill failed items from a failed service run","This improvement is to extract out the failed items from the output report of unsuccessful service runs in order to make the errors more clear for the user. The implementation will likely require updates in the reporting UI as well as in the underlying service infrastructure. ",3
"DURACLOUD-515","09/23/2011 00:23:03","Make parameters consistent among command line utilities","This task is to make command line options as uniform as possible among the current set of command line utilities: sync tool, retrieval tool, chunker, stitcher. There are currently several inconsistencies that need to be cleaned up:  - Use -c for content directory (as used by sync and retrieval tools). Currently stitcher uses -d and chunker uses a compound -a option - The chunker should support -i (store-id) - The chunker should use -s (space-id) rather than including it as part of -a - The chunker should use -h (host) and -r (port) rather than -c",2
"DURACLOUD-517","09/29/2011 04:24:11","Undeploy service should have warning","This issue should address the apparent lack of an ""ok""/""cancel"" warning when undeploying a service. Currently, when the user selects ""Undeploy"", the service is simply undeployed without a warning notice.",1
"DURACLOUD-518","09/29/2011 04:27:17","Service properties blank on deploy","This issue is to address the situation where a user deploys a service, and when it has successfully deployed, the ""Service Detail"" panel goes blank. The ""Service Detail"" panel should show the properties of the newly deployed service.",1
"DURACLOUD-520","09/29/2011 20:32:14","StorageProvider to support add-content-with-metadata","This improvement is to investigate and potentially implement an update to the StorageProvider.addContent() interface method or an addition of a parallel addContent() method that optionally takes object-properties along with the content-stream.  As an example, the current ContentRest.addContent() method performs two calls to the StorageProvider: addContent() & setContentProperties(). The number of calls made to the underlying storage-provider could be cut in half if these two calls were combined.  The AmazonS3Client interface, the Rackspace FilesClient, and the Azure IBlobContainer all support calls for including metadata along with the call for adding content.",3
