"issuekey","created","title","description","storypoint"
"FAB-1363","12/12/2016 05:07:07","Move ChainID method to ConsenterSupport","What necessitates this move is that the Kafka multichain.Chain object returned/expected by HandleChain(), needs to be able to allocate the resources necessary to keep up with its respective chain when the Start() method is invoked by the multichain manager, as the contract of the Chain interface (defined in chainsupport.go) dictates.    Keeping up with the respective chain means that the Kafka multichain.Chain object needs to bring up a producer/consumer that connects to the corresponding chain partition, so it needs to know the chain ID. The only object passed to us during the HandleChain call is an object of type multichain.ConsenterSupport. Therefore, this interface needs to be extended with the ChainID() method.    I've noted the need for this during my review of this changeset:  https://gerrit.hyperledger.org/r/#/c/2763/ (skip to the comment timestamped 11-27 18:52, and its follow-up comment)    If you want to see how this will look in action for the Kafka consenter (coming in a follow-up changeset), please see:  https://github.com/kchristidis/fabric/blob/47752ed61fcab1b26207a9e9075c1c793d723912/orderer/kafka/main.go#L128  https://github.com/kchristidis/fabric/blob/47752ed61fcab1b26207a9e9075c1c793d723912/orderer/kafka/main.go#L143",1
"FAB-1364","12/12/2016 05:09:34","Replace static bootstrapper with provisional one","All consenters read several of their config settings (think sharedconfig) from the genesis block that is generated by a bootstrapper. The only bootstrapper available so far is the static one. However, when testing we need to be able to modify several of these config values on the fly.    Therefore the bootstrapper should be able to read a config object (which is itself created by reading the orderer.yaml file and -if set- its associated ENV vars).    An example of that would be the KafkaBrokers value. For unit tests the ""right"" value is ""127.0.0.1:9092"", whereas for the current Docker Compose-based BDD tests the right value is ""kafka0:9092"".    Since this bootstrapper is no longer static, renaming the package seems appropriate.    For production we will need to introduce file-based bootstrapper that reads the genesis block created by the genesis block tool.",2
"FAB-1365","12/12/2016 05:11:28","Introduce Kafka-specific container message types","The revised Kafka consenter needs two special messages:    # A time-to-cut message that is used to mark the end of a block, and  # A no-op message that each shim posts when bootstrapped by the multichain manager to prevent the possibility of ""listening in"" (seeking and consuming) on a topic/partition that nobody has posted to yet [1]. This is an operation that panics in Kafka: ""[ERROR] Cannot retrieve required offset from Kafka cluster: kafka server: The request attempted to perform an operation on an invalid topic.""    These messages are special because they don't carry transactions, and because the Kafka consenter will treat them in a special way: it will ignore every time-to-cut message (for a specific block number) besides the first one, and it will ignore all ""no-op"" messages when processing incoming messages from the chain partition.    A preview of these in action can be found here:  https://github.com/kchristidis/fabric/blob/47752ed61fcab1b26207a9e9075c1c793d723912/orderer/kafka/main.go#L142  https://github.com/kchristidis/fabric/blob/47752ed61fcab1b26207a9e9075c1c793d723912/orderer/kafka/main.go#L164  https://github.com/kchristidis/fabric/blob/47752ed61fcab1b26207a9e9075c1c793d723912/orderer/kafka/main.go#L204",1
"FAB-1366","12/12/2016 05:13:31","Update Docker Compose files for Kafka consenter","We should either list only those ENV vars where we need to modify the default values, or list all possible ENV vars to allow for easy editing later on. The Docker Compose files in their present form adopt a middle-ground solution: list only some ENV vars, and have several of them set to the default values.",1
"FAB-1374","12/12/2016 20:07:32","Remove bd_counter sample client","I wrote this while developing the Kafka orderer for testing. The existing sample clients (broadcast_timestamp and deliver_stdout) provide the same functionality and in a more modular, Unix-like way. Keeping the bd_counter around just increases maintenance burden.",1
"FAB-1382","12/13/2016 15:48:40","Remove windowing concept from the Deliver API","Per some performance testing feedback from [~bcbrock] it's much more efficient if we allow HTTP2/gRPC to handle the connection data windowing rather than attempting to implement it ourselves at a higher layer.    In order to remove windowing from deliver, there must be some other mechanism supplied to allow a client to retrieve a specific number of blocks.  This means that the Deliver API must also be enhanced to allow range specification.",3
"FAB-1416","12/15/2016 17:37:56","Make policy manager pluggable with different policy providers","Per discussion with [~ellaki] [~adecaro] and [~ales] the MSP managers would like to provide their own policy evaluation options.  This would be in addition to the NOutOf policies, but would exist within the current framework.    This story is to make the existing policy manager pluggable with different policy providers, so that the MSP manager may provide a policy provider for MSP type policies.",3
"FAB-1418","12/15/2016 19:53:47","Convert Policy from oneof to enum","The Policy type for configuration is currently oneof{ SignaturePolicyEnvelope }.    This is somewhat convenient but is not extensible without modification of the common protos.    Instead, this should be switched to be the standard enumerated type, bytes model.",1
"FAB-1422","12/15/2016 20:12:14","Ledger setInfo(): As a chaincode author, I want to pass information to VSCC for transaction validation context","Proposal is to add a setInfo() on the simulator, for the chaincode to pass some transaction context that is to be used later for validation in VSCC, without anything getting written to permanent state (therefore don't want to use WriteSet).  This information would get included in the simulation results in the transaction, and VSCC would be able to reference it when performing custom validation logic.    (Murali, please fill in your immediate use case for it).",2
"FAB-1430","12/16/2016 15:06:20","Implement epoch and timestamp message replay protection","The envelope header contains a timestamp and epoch both of which are ignored by the ordering service today. But, these should be leveraged for message replay prevention.    This will require synchronizing with the SDK/peer team to make sure these parameters are correctly set.",5
"FAB-1441","12/16/2016 17:07:53","Behave backend utilities","A test writer should be able to write feature tests using backend utilities to drive the tests such that any new test scenario can utilize the APIs while keeping the modification of the backend to a minimum.    *Output:* back-end utility functionality that drives the feature files. These utilities will include (but not limited to):    * docker_util    * remote_util   * grpc_util   * shell_util  ",5
"FAB-1446","12/18/2016 14:35:48","Add safesql to CI for go-based components","Add https://github.com/stripe/safesql to our CI pipelines for all golang components that utilize a database. This will enhance our security by finding any potential SQL injection vulnerabilities before they are merged.",2
"FAB-1503","01/03/2017 14:11:34","Ledger history: When looking at the ledger history for a key, I want to see history with full transactional context ","In addition to seeing the history of key values, we should be able to see the full transaction details for every update to the key.  This will require defining a new transaction structure to be returned.",8
"FAB-1521","01/05/2017 02:39:02","Fix orderer rawledger interface to support restart","The rawledger interface was originally implemented as a single chain initialized with a genesis block.  This causes problems on restart because a newer genesis block may already exist and passing the genesis block becomes nonsensical.",2
"FAB-1523","01/05/2017 05:47:12","Populate metadata last configuration field","Each block is supposed to contain a reference to the last configuration block, the configuration of which that block was generated under.    Although this is a separate requirement needed for instance for gossip, this is also useful for supporting restart of the ordering service so is being classified as a sub-task of FAB-1299.",1
"FAB-1524","01/05/2017 07:03:58","Appropriately get configuration from block metadata on orderer restart","The orderer needs to initialize the configuration for every chain, identify the ordering system chain specially, and initialize the other chains.",1
"FAB-1563","01/09/2017 18:22:04","Orderers need to filter incoming Broadcast messages by signature","The framework to filter incoming transactions exist, as does the framework to manage policies, but currently the filtering framework does no policy enforcement on incoming broadcast messages, this needs to be fixed.",2
"FAB-1573","01/09/2017 22:05:55","Deliver messages need to be signable","The deliver message currently has no authentication associated with it.  Rather than invent yet another signing scheme, we should adapt the Envelope message to be used to send SeekInfo requests.",2
"FAB-1574","01/09/2017 23:05:59","Deliver API needs to check signatures against egress policy","The deliver API will support signatures after FAB-1573, so it then needs to actually respect these signatures and only allow readers which are authorized by policy for a given chain.",1
"FAB-1603","01/11/2017 18:52:48","Incorrect marshalling of transaction into block during block event generation","Block delivered by events is not in the correct format.",1
"FAB-1611","01/11/2017 22:31:39","Create configuration template for orderer user to consume","The orderer is currently hackily copying code from the orderer bootstrapper to generate the new chain request.  This is not a real path, as this needs to be supplied by the orderer, this story should address that.",3
"FAB-1678","01/16/2017 20:45:15","As an admin and developer, I need a way to inspect and create configuration transactions","This story is to start working on the tools necessary for admins to work with configuration transactions, not only creating them, but also inspecting and signing them.    There are four principal components to this issue.    1. Bidirectional proto <=> deep JSON translation:  This is at the heart of the issue, and provides both a human readable, and human editable version of the configuration.  Because the configuration embeds other message types, like {{Envelope}} it is most natural to make this a generic proto <=> deeply unmarshaled JSON.  This means that the output should, to the extent possible, contain no binary marshaled fields.  For instance, a {{Block}} should show nested {{Envelope}} messages in its data, and these messages should show {{Payload}} messages, which should in tern show the unmarshaled version of the {{Data}} field, etc.  Correspondingly, it is important that this mapping be able to be returned into the native proto form.  Note, that the bidirectional marshaling can preserve meaning only, not literal bytes, as proto marshaling is non-deterministic.    2. A Config + Config -> ConfigUpdate utility:  This will allow the user to submit an original config and a modified config to produce a config update.  This will combine naturally with (1), so that the user may view the configuration in a human readable way, edit it, compute the update, and then see the update in a human readable form.    3. A REST API which exposes (1) and (2).    4. A CLI which exposes (1) and (2)    Finally, we may wish to add one additional API to (3)/(4), namely the ability to submit a Config, a Config Update, and have the server do a simulation of the result (including any errors produced because of insufficient signatures, or bad form).    For those interested in getting a jump on interacting with the deep JSON representation, please see a (unusually verbose) config update message attached as output_pretty.txt.",8
"FAB-1710","01/17/2017 21:23:23","Add orderer addresses configuration item","Add a configuration item which will let the peers know in `JoinChannel` which orderer addresses may be connected to.",1
"FAB-1748","01/19/2017 03:38:12","Refactor provisional bootstrap generator","The old provisional bootstrapper was becoming increasingly convoluted for doing very little, this changeset deletes must/most of that code in favor of a much simpler approach.",1
"FAB-1760","01/19/2017 17:01:14","Integrate configtx.Manager into peer","The peer currently uses the dangerous and deprecated method of manually inspecting configuration blocks for configuration.  This has a multitude of security and correctness problems, but also produces a lot of redundant and unnecessary code.  The peer should be converted to utilize the existing configtx.Manager code which does proper configuration transaction validation and provides a simple interface for users of that configuration.",3
"FAB-1776","01/20/2017 04:35:20","Move policy manager creation to common components","The policy manager is currently only initialized within the orderer, but this is a common function and needs to be moved into the common components.",1
"FAB-1777","01/20/2017 04:55:04","Refactor orderer multichain package to prep for chainconfig","The orderer multichain package has become a little unwieldy as more and more configuration based handlers have been added to it.  This changeset consolidates these many parameters into embedded structures to alleviate this problem in preparation for adding the chain config handler.",1
"FAB-1856","01/25/2017 19:04:59","Add callback feature on configtx update","Per the gossip team, they require to be notified when the channel configuration changes.  This is to implement a way to push notification events to them.",1
"FAB-1875","01/26/2017 21:37:08","Introduce identity channel to orderer","There is an existing problem with syncing identity across channels.    # Application orgs cannot read the ordering system channel, so they cannot reasonably update their identity there.  # Application orgs cannot determine what channels they are a member of, so cannot easily script updates to their identity.  Further, because the identity may be at different levels and will definitely have different headers, one signature must be generated per channel.  # The orderer has no way to ensure that the MSP used in a channel creation request is up to date (except relative to the ordering system channel, which as already pointed out, is problematic to update).  # The orderer has no centralized place to get TLS certs from.  # The peer has no authoritative source for TLS certs or for local MSP data.  # If an application wishes to create a channel with an org they have no other channels with, it's not obvious how to retrieve their current MSP.    There are probably other benefits as well.",8
"FAB-1876","01/26/2017 21:39:05","Update anchor peers to be multiple configuration items","Because write access to config is scoped by configuration item, it does not make sense for all anchor peers to be writable by any organization.  Instead, we should have one configuration item per anchor peer, with a modification policy corresponding to that org.",3
"FAB-1880","01/27/2017 03:08:07","Enable MVCC+Postimage for configtx","The current configuration tx scheme requires a global sequence number be specified.  This is problematic as a DoS attack vector if single signers are allowed for modification of items (like anchor peers, or MSP definitions).  It should be a relatively straightforward change to modify this to be MVCC+postimage to eliminate the DoS sequence number contention problem.",8
"FAB-1946","01/30/2017 20:16:22","Remove ChainHeader from ConfigurationItem","In preparation of having one header across an entire update, this needs to be removed from the individual items.",1
"FAB-1955","01/31/2017 16:01:23","Generate test genesis block in tests.","The unit tests require genesis materials for their chain, but this is currently a manual and hacky process.  This story is to fix this into a more automated flow.",3
"FAB-1960","01/31/2017 16:50:44","Create peer test template","Just like the orderer, and the MSPs, a peer test template needs to be created to facilitate tests which require a valid genesis block for a chain.",1
"FAB-1962","01/31/2017 18:58:17","Switch peer tests to utilize test templates","The peer already depends on the orderer template, but is not currently using the peer or MSP templates.  Where appropriate, especially the MSP template should be utilized.",1
"FAB-1983","02/01/2017 15:02:32","Allow other chain hashing parameters","Per FAB-1700 and FAB-1699, the chain hashing parameters are now included in the chain configuration.  However, for the v1 release it was not practical to actually utilize these values, so instead they are required at a fixed size until they can be implemented.    The chainconfig.Descriptor carries these values, but no one is currently consuming them.    This additionally includes implementing a Merkle tree for the block data structure.",8
"FAB-1992","02/01/2017 19:37:50","Move configtx signatures to be across whole config, not just individual items","The current configtx scheme is a collection of signed configuration items.  This has the benefit of being very flexible, allowing a submitter to collect signatures from one set of parties for one set of items, a second set of signatures from a second set of parties for a second set of items, and then glue them together, and submit a valid reconfiguration.    However, this flexibility comes at the expense of requiring more signatures, and the added complexity does not seem worth the added flexibility.  This CR moves the signatures to the envelope level, but maintains the per item policy evaluation.",3
"FAB-2073","02/06/2017 18:46:08","Implement hierarchical configtx structure","The current configuration structure is a flat list, which causes some problems, especially when attempting to differentiate between the roles of ordering organizations and peer organizations.  A hierarchical model is slightly more complex from a data structure perspective, but is more natural and expressive.    This work should be careful to ensure that the older model can be supported in the degenerate case.",13
"FAB-2096","02/07/2017 18:23:09","Remove xxxCryptoHelper to mocks","The real crypto helper was added, but the mock one was left in the real binary, moving to mocks.",1
"FAB-2097","02/07/2017 18:29:03","Add ConfigNext proto","Rather than modify the config protos and the config producers, parsing, and consumers all at once, this CR adds only the new protos, without removing the old, and makes the minimal changes required only to use the new proto format while on the wire.",2
"FAB-2102","02/07/2017 20:34:50","Move application shared config from peer to common","Just as with the orderer configuration, having the peer configuration in a separate package is problematic, so this CR moves it to common.",1
"FAB-2104","02/07/2017 21:04:20","Move channel shared config to common","The orderer and application config were both recently moved to common.  For the sake of consistency, the channel config should be moved from its current location in common under configtx like orderer and application.",1
"FAB-2105","02/07/2017 21:10:27","Add simple configuratoin schema protos","Because the new configtx format is so much more flexible than the original, we need to make sure that it is locked down to keep people from going crazy with it.  The restrictions can be relaxed as the use cases are made, but initially the goal is to restrict the configuration to a minimal set and loosen from there.    To do this, protos for a simple schema should be defined so that the configtx manager can enforce the restrictive configuration scheme.",1
"FAB-2120","02/08/2017 04:54:03","Move configtx filter to orderer","When configtx was moved from orderer to common it brought along the configtx.Filter, which is inherently an orderer concept and violates the rule of not importing from common into orderer.",1
"FAB-2144","02/09/2017 15:06:18","Migrate configtx.Manager to parse ConfigNext","While integrating the ConfigNext proto, adapter code was written to convert it back to the original Config type.  This conversion code needs to go away, and as a first step, the configtx.Manager needs to begin using the updated format.",3
"FAB-2155","02/09/2017 19:37:35","Split orderer config into local and genesis components","This split is necessary to prepare to migrate the orderer genesis creation into the common package to use as a starting point for generating genesis material.",1
"FAB-2156","02/09/2017 20:09:47","Move orderer viper enhancements to common","Before moving the orderer genesis generation to common, it needs the enhanced viper support added by the orderer.",1
"FAB-2176","02/10/2017 16:43:01","Add ConfigUpdate proto","In order to stabilize the protos, the ConfigUpdate protos need to go in first.  The existing code can be adapted simply to depend on a ConfigUpdate write set which includes the entire config.  Then, the actual partial config updates can be built on top of it.",1
"FAB-2201","02/12/2017 16:54:30","Generate new config from udpated config map","The configtx code currently shortcuts by assuming that the writeset contains exactly the entire config.  In order to support partial updates, this writeset should be overlayed on top of the existing config, then transformed back into a new config.",1
"FAB-2202","02/12/2017 18:34:20","Initialize configtx manager from Config, not Writeset","As a transitional mechanism, the config currently depends on the WriteSet containing the entire configuration.  Instead, the config as written in the config envelope needs to be utilized.",1
"FAB-2210","02/13/2017 14:40:00","Rename CONFIGURATION_ to  CONFIG_","This brings the enums into line, using the word config everywhere instead of a mix of config and configuration.",1
"FAB-2339","02/17/2017 16:57:19","Add simple tool to write out a genesis block","Please refer to the file {{configtxgen.md}} in the fabric/docs directory for usage of this tool.",1
"FAB-2468","02/24/2017 17:02:47","Remove unnecessary header messages from configtx messages","After an audit with Elli, it's been concluded that the ChannelHeader embedded in the configtx.proto Config and ConfigUpdate messages are unnecessary, that the only piece of information needed is the ChannelId.    By removing these, the messages will be simpler to construct and understand.",1
"FAB-2470","02/24/2017 18:09:25","Fix gossip proto style","The gossip protos were moved under fabric/protos after the fabric/protos were restyled to conform to proto style guidelines.  The gossip protos need to be brought in line with this.",1
"FAB-3125","04/12/2017 19:14:18","Remove sfhackfest from examples","The sfhackfest example is not longer relevant to the master branch / v1.0.0",1
"FAB-3136","04/13/2017 11:02:33","Include install script with each release package","As we currently distribute the various runtime components as Docker images, it is convenient to include a script which will download the correct version of the images for a given release and platform.    With this task, we'll include a script which will pull all of the images for a given release",1
"FAB-3139","04/13/2017 12:54:33","Improve test coverage for github.com/hyperledger/fabric/core/comm package","The current coverage for the package is 62.8% but the major gap in tests for functions found in connection.go ",1
"FAB-3264","04/19/2017 21:56:59","Add Config utility for Behave functional tests","This config utility will contain functions that will be used when configuring a fabric network for use in the behave functional test runs. ",3
"FAB-3281","04/20/2017 20:31:49","Import protobuf files from bddtests directory","Instead of regenerating the python files based on the protobuf files, import the generating files for use in the utilities for these tests.",3
"FAB-3283","04/20/2017 23:26:41","Add orderer test scaffolding","This scaffolding will be the basis for implementing the orderer feature files.",3
"FAB-3338","04/22/2017 11:52:32","Provide a sample deployment and topology for Docker Swarm Mode","Docker 1.13+ has a built-in multi-host orchestration engine called ""Swarm Mode""    This task is to provide the relevant artifacts and documentation to help create a sandbox topology using Docker Swarm",2
"FAB-3506","04/28/2017 20:18:05","Behave peer scaffolding","This scaffolding will be the basis for implementing the peer feature files.  ",3
"FAB-3523","04/30/2017 12:27:25","Modify comm implementation is use callback function to get secure dial options","The current gossip implementation is initialized with a set of dial options which don't change during the lifecycle of the peer.  In order to always get the most up to date secure dial options (which basically means dial options with the latest set of trusted roots for remote peers / organizations) this task will add a callback function to the comm impl",1
"FAB-3675","05/05/2017 13:21:05","add license check script to fabric repo","see FAB-3674 for description",1
"FAB-3737","05/08/2017 23:21:14","Generate changelog for v1.0.0-alpha2","generate changelog for v1.0.0-alpha2",1
"FAB-3738","05/09/2017 01:29:22","obtain CII badge","obtain a CII Badge from LF",1
"FAB-3753","05/09/2017 17:11:06","Add a Readme for the system feature tests","A readme that contains at least the following should be added to the test/feature directory:   * Getting Started   * Prereqs   * How to contribute       https://gerrit.hyperledger.org/r/#/c/9131/",2
"FAB-3754","05/09/2017 17:38:00","Add endorser_util","This should contain the code needed to perform the key endorser functionality such as   * install   * instantiate   * create channel   * join channel   * invoke chaincode   * query chaincode",3
"FAB-3758","05/09/2017 19:35:56","Add container start/stop functionality","The tests should have the capability to start and stop containers.    [https://gerrit.hyperledger.org/r/#/c/9667]     ",2
"FAB-3774","05/10/2017 14:58:42","A document that will outline considerations when starting a network","This is a document that will have a lot of cross with best practices. Considerations and thoughts that need to happen when creating a new network. Starter list of items:    -  Who will define membership in the network, and how?  -  Where will my network be hosted?  -  What are the features I'll need?  -  What are the technical specifications I’ll need to make it work?  -  What kinds of special application layers will I need?    regarding    -  Governance - Fab-2308  -  :ref:`Membership-Services`  -  :ref:`Ordering-Service`  -  :ref:`Ledger` for database configuration - Fab-2308  -  Security Options  -  :ref:`SDK` s/APIs  -  :ref:`Assets`  -  :ref:`Channel` benefits",8
"FAB-3779","05/10/2017 16:47:06","need security vulnerability reporting process implemented and documented","We need a documented process for submitting security issues relating to Fabric implemented and documented to satisfy the CII Badge requirements.",1
"FAB-3830","05/10/2017 21:58:51","Create a description of why blockchain","Would like to build the story from the very high level down to the details of Hyperledger Fabric. This is the first phase, description of the very high level components of blockchain. Ultimately would like to move to the over arching Hyperledger project umbrella, then each project can build off of it. But wanted to start the story here, so for now will host within fabric doc.",1
"FAB-3846","05/11/2017 15:38:24","Placeholder for behave tests ","We have to create templates of the tests that will be executed using the behave framework. The Scenario name should look as follows:       {code:java}  Scenario: FAB-XXXX - <Description of the Test Scenario>      Given some setup      When some state changes      Then some action is expected  {code}  Each scenario should be tagged with the @skip tag. This tag will be removed once the test is written and ready for use.     ",3
"FAB-3891","05/12/2017 12:26:55","cut v1.0.0-alpha2 release ","prepare for the alpha2 release process. -This will involve creating the ""release"" branch as per the process proposal proposed by Dave at the Hackfest.-     -Suggest that we leave master as master and actually create a ""develop"" branch after we tag the v1.0.0-alpha2 release on the master branch, and that we then shift the target of all CRs to the ""develop"" branch from that point forward. Master will only merge FF merges from a temporary release branch created from ""develop"" which will run through the gauntlet of tests before being merged to ""master"" and cutting a release.-    -Note that this will also require that all in-flight CRs be resubmitted against the ""develop"" branch.-    just tag and publish release without changing branch structure for now.",1
"FAB-3981","05/17/2017 16:11:15","Provide various governance options for scenarios.","Provide governance options of Dictatorial/Democratic/Unanimous as scenario options for controlling the default policy settings.",1
"FAB-4100","05/22/2017 22:41:15","Create proto translator component framework","Doing bidirectional proto translation to/from deep JSON requires a significant amount of dynamic programming.  Having each message try to handle this work independently is a recipe for disaster, so the bulk of the reflection work needs to be centralized so that protos may be simply extended with methods which drive the proto translation framework.    This task is to cover designing and implementing this plug-able core reflection framework.",3
"FAB-4101","05/22/2017 22:42:24","Create proto translator nested field component","Proto messages embedded inside of other proto messages must be passed back through the common translator component.  This component should act as a catch-all for otherwise unhandled proto messages.",1
"FAB-4102","05/22/2017 22:43:10","Create proto translator for statically opaque field component","Some proto fields are simply statically marshaled fields, namely their type is known at compile time.  This task is to handle the creation of the component to handle these.",1
"FAB-4103","05/22/2017 22:44:10","Create proto translator for variably opaque field component","Some proto fields are marshaled proto messages who's type varies based on the other contents of the message (possibly including other statically marshaled fields).  This task if for creating the variably opaque field component.",1
"FAB-4104","05/22/2017 22:46:11","Create proto translator for dynamic field components","Some proto fields have component messages whose behavior is determined by some other context, such as where they appear relative to other messages.  These messages cannot be simply annotated like other the statically or variably opaque messages, but must instead be decorated at runtime with their descriptive attributes.  This task is for creating the component which handles these dynamic fields.",1
"FAB-4105","05/22/2017 22:47:20","Add proto translator method extensions to fabric proto messages","With the proto translator and component pieces in place, the actual fabric messages which it is to translate must be annotated with the necessary methods to be translated.",1
"FAB-4106","05/22/2017 22:48:47","Create config update computation component","This task is for creating the code necessary to take in two config messages, and compute the corresponding config update message.",3
"FAB-4107","05/22/2017 22:50:07","Add REST server component to expose proto translator","This task is for introducing the server which will listen for api requests as discussed in the parent issue.",3
"FAB-4212","05/30/2017 14:47:58","Cut v1.0.0-alpha3 release","Prepare and publish v1.0.0-alpha3 release of Hyperledger Fabric          Some related discussions also took place [here|https://docs.google.com/document/d/1mPTMjXG_b-mgZd2_EUN9W-82ez0PrWoxIiPgcAAABwE/edit#heading=h.7ylvqvqpim4]. ",2
"FAB-4215","05/30/2017 15:14:01","prepare Makefile for v1.0.0-alpha3 release","BASE_VERSION = 1.0.0-alpha3   PREV_VERSION = 1.0.0-alpha2   IS_RELEASE = true    docs/source/releases.rst should be updated with prose and link to release page    change log should be generated and linked from docs/source/releases.rst",1
"FAB-4216","05/30/2017 15:15:33","prepare Makefile for v1.0.0-alpha3 release","BASE_VERSION = 1.0.0-alpha3   IS_RELEASE = true     ",1
"FAB-4217","05/30/2017 15:17:48","prepare Makefile for v1.0.0-beta","PROJECT_NAME = fabric-ca   BASE_VERSION = 1.0.0-beta   IS_RELEASE = false",1
"FAB-4219","05/30/2017 15:25:36","prepare Makefile for v1.0.0-beta","BASE_VERSION = 1.0.0-beta   PREV_VERSION = 1.0.0-alpha3   IS_RELEASE = false",1
"FAB-4221","05/30/2017 15:40:48","update Getting Started link to resolve to v1.0.0-alpha3 bootstrap.sh","create shortened URL that resolves to v1.0.0-beta tagged version of bootstrap.sh",1
"FAB-4222","05/30/2017 15:42:09","tag v1.0.0-alpha3 release of fabric","tag release with a commit message that includes:    release notes    known vulnerabilities    other known issues    changelog link",1
"FAB-4223","05/30/2017 15:44:12","tag v1.0.0-alpha3 release of fabric-ca","tag release with a commit message that includes:    release notes    known vulnerabilities    other known issues    changelog link    create change log",1
"FAB-4227","05/30/2017 16:14:42","tag v1.0.0-alpha3 for fabric-sdk-node","tag release with a commit message that includes:    release notes    known vulnerabilities    other known issues    changelog link    create change log      ",1
"FAB-4228","05/30/2017 16:15:39","tag v1.0.0-alpha3 release of fabric-sdk-java","tag release with a commit message that includes:    release notes    known vulnerabilities    other known issues    changelog link",1
"FAB-4230","05/30/2017 16:30:02","create release notes text for fabric","create release notes for fabric text that generalize the nature of changes since v1.0.0-alpha2",1
"FAB-4231","05/30/2017 16:32:14","create release notes for fabric-ca","create release notes that generalize the changes since alpha2 to be used in release tag",1
"FAB-4232","05/30/2017 16:34:28","create v1.0.0-alpha3 release notes for fabric-sdk-node","create release notes for v1.0.0-beta that generalize changes since v1.0.0-alpha2",1
"FAB-4233","05/30/2017 16:36:09","create v1.0.0-alpha3 release notes for fabric-sdk-java","create release notes that generalize the changes since v1.0.0-alpha2",1
"FAB-4325","06/02/2017 14:07:47","create scheme to handle version-specific bootstrap.sh","we need an ability to have version-specific bootstrap.sh",1
"FAB-4379","06/05/2017 20:14:08","Cut v1.0.0-beta release","Prepare and publish v1.0.0-beta release of Hyperledger Fabric          Some related discussions also took place [here|https://docs.google.com/document/d/1mPTMjXG_b-mgZd2_EUN9W-82ez0PrWoxIiPgcAAABwE/edit#heading=h.7ylvqvqpim4]. ",2
"FAB-4384","06/05/2017 20:14:11","update Getting Started link to resolve to v1.0.0-beta bootstrap.sh","create shortened URL that resolves to v1.0.0-rc1 tagged version of bootstrap script    scripts/bootstrap-v1.0.0-rc1.sh",1
"FAB-4383","06/05/2017 20:14:11","prepare Makefile for v1.0.0-rc1","BASE_VERSION = 1.0.0-rc1   PREV_VERSION = 1.0.0-beta   IS_RELEASE = false",1
"FAB-4382","06/05/2017 20:14:11","prepare Makefile for v1.0.0-rc1","PROJECT_NAME = fabric-ca   BASE_VERSION = 1.0.0-rc1   IS_RELEASE = false",1
"FAB-4381","06/05/2017 20:14:11","prepare Makefile for v1.0.0-beta release","BASE_VERSION = 1.0.0-beta   IS_RELEASE = true     generate changelog",1
"FAB-4380","06/05/2017 20:14:11","prepare Makefile for v1.0.0-beta release","BASE_VERSION = 1.0.0-beta   PREV_VERSION = 1.0.0-alpha2   IS_RELEASE = true    docs/source/releases.rst should be updated with prose and link to release page    change log should be generated and linked from docs/source/releases.rst",1
"FAB-4387","06/05/2017 20:14:12","publish v1.0.0-beta release node sdk","See instructions in FAB-2802.    these will trigger CI to publish to npm:  fabric-client/package.json: version=1.0.0-beta  fabric-ca-client/package.json: version=1.0.0-beta    examples/balance-transfer update to target 1.0.0-beta artifacts for docker images, and fabric-client and fabric-ca-client npm",1
"FAB-4386","06/05/2017 20:14:12","tag v1.0.0-beta release of fabric-ca","     NOTE: Tag release with the release_notes/v1.0.0-beta.md as the tag comment         % git tag \-a v1.0.0-beta \-F release_notes/v1.0.0-beta.md         tag release with a commit message that includes:    release notes    known vulnerabilities    other known issues    changelog link    create change log",1
"FAB-4385","06/05/2017 20:14:12","tag v1.0.0-beta release of fabric","NOTE: Tag release with the release_notes/v1.0.0-beta.md as the tag comment         % git tag \-a v1.0.0-beta \-F release_notes/v1.0.0-beta.md         tag release with a commit message that includes:    release notes    known vulnerabilities    other known issues    changelog link",1
"FAB-4392","06/05/2017 20:14:13","create release notes for fabric-ca","create release notes that generalize the changes since alpha2 to be used in release tag",1
"FAB-4391","06/05/2017 20:14:13","create release notes text for fabric","create release notes for fabric text that generalize the nature of changes since v1.0.0-alpha2",1
"FAB-4390","06/05/2017 20:14:13","tag v1.0.0-beta release of fabric-sdk-java","NOTE: Tag release with the release_notes/v1.0.0-beta.md as the tag comment         % git tag \-a v1.0.0-beta \-F release_notes/v1.0.0-beta.md         tag release with a commit message that includes:    release notes    known vulnerabilities    other known issues    changelog link",1
"FAB-4389","06/05/2017 20:14:13","tag v1.0.0-beta for fabric-sdk-node","NOTE: Tag release with the release_notes/v1.0.0-beta.md as the tag comment         % git tag \-a v1.0.0-beta \-F release_notes/v1.0.0-beta.md         tag release with a commit message that includes:    release notes    known vulnerabilities    other known issues    changelog link    create change log      ",1
"FAB-4394","06/05/2017 20:14:14","create v1.0.0-beta release notes for fabric-sdk-java","create release notes that generalize the changes since v1.0.0-alpha2",1
"FAB-4393","06/05/2017 20:14:14","create v1.0.0-beta release notes for fabric-sdk-node","create release notes for v1.0.0-beta that generalize changes since v1.0.0-alpha2    generate changelog",1
"FAB-4572","06/12/2017 18:31:16","address missing license headers fabric-ca","address missing license headers fabric-ca",1
"FAB-4573","06/12/2017 18:31:38","address missing license headers fabric-sdk-node","address missing license headers fabric-sdk-node",1
"FAB-4574","06/12/2017 18:31:55","address missing license headers fabric-sdk-java","address missing license headers fabric-sdk-java",1
